step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
50,2.64881560314579,0.00010002855037137,-0.000103196972577199,-0.000426817183975613,2.64985760638981,-4.52932725165431e-06,9.84236272715632e-06,-0.000171631426509973
51,2.64861688625979,8.03004411933361e-05,-8.4998687818576e-05,-0.000372968865034676,2.649817685846,-4.50090611338565e-06,9.18106010932152e-06,-0.000157083374476971
52,2.6484700126758,6.37821967600467e-05,-7.0036978695854e-05,-0.000324712832504376,2.6497803404725,-4.47479892177213e-06,8.50882370039552e-06,-0.000143044975791053
53,2.64836661867464,4.99909420101299e-05,-5.7847897401903e-05,-0.000281479922303645,2.64974566360066,-4.45096119901474e-06,7.82655752955593e-06,-0.000129468353964316
54,2.64829909271473,3.85076137883222e-05,-4.80029497813716e-05,-0.000242730899949371,2.64971374189642,-4.42935223823182e-06,7.13515115553224e-06,-0.000116307634285852
55,2.6482606965093,2.89719650951013e-05,-4.01154377078086e-05,-0.000207961297839279,2.64968465514289,-4.40993507269985e-06,6.43548140371372e-06,-0.000103518783964131
56,2.64824560572783,2.10766538716475e-05,-3.38433850745557e-05,-0.000176703983300487,2.64965847604018,-4.39267644120724e-06,5.7284139607439e-06,-9.10594463072776e-05
57,2.6482488936831,1.4561018221749e-05,-2.88898402541617e-05,-0.000148530001637003,2.64963527002301,-4.37754675169281e-06,5.01480484229412e-06,-7.88887713476051e-05
58,2.64826647678181,9.20494842844415e-06,-2.50012580474934e-05,-0.000123048146949755,2.64961509509647,-4.36452004495138e-06,4.29550174901528e-06,-6.69672446561197e-05
59,2.64829503644442,4.82311874712695e-06,-2.19645621983471e-05,-9.99036234758742e-05,2.64959800169049,-4.35357395986195e-06,3.57134532500925e-06,-5.52565155656256e-05
60,2.6483319286997,1.25973000956386e-06,-1.9603385693902e-05,-7.8776082152621e-05,2.6495840325332,-4.34468970131667e-06,2.84317033255841e-06,-4.37192256029726e-05
61,2.64837508972612,-1.61614746811241e-06,-1.77738813628684e-05,-5.93773059630983e-05,2.64957322254372,-4.33785201179483e-06,2.11180675630874e-06,-3.2318837602031e-05
62,2.64842294321422,-3.9146390469013e-06,-1.63604121738236e-05,-4.14486416745705e-05,2.64956559874448,-4.33304914732667e-06,1.37808084963184e-06,-2.1019465713185e-05
63,2.64847431349203,-5.72853344133834e-06,-1.52713393817929e-05,-2.47583824815661e-05,2.64956118019338,-4.33027285841862e-06,6.42816135494348e-07,-9.78570632978847e-06
64,2.64852834684926,-7.13620930114024e-06,-1.44350658604659e-05,-9.09912323385893e-06,2.64955997793595,-4.32951837636098e-06,-9.31656261533936e-08,1.41753019268691e-06
65,2.64858444233272,-8.20406965499959e-06,-1.37964313298266e-05,5.71473608328032e-06,2.64956199497762,-4.33078440520385e-06,-8.29043492695371e-07,1.2625187250602e-05
66,2.6486421924322,-8.98855299263835e-06,-1.33135145859051e-05,1.984942863799e-05,2.64956722627614,-4.33407311956286e-06,-1.56399640325455e-06,2.38722294285465e-05
67,2.64870133345587,-9.53777689779933e-06,-1.2954860960424e-05,3.34540841917369e-05,2.64957565875431,-4.33939016829782e-06,-2.29720224163723e-06,3.51938099764751e-05
68,2.64876170498093,-9.89287620656157e-06,-1.26971298908049e-05,4.66628328501329e-05,2.64958727133273,-4.34674468399185e-06,-3.02783688625925e-06,4.66254386417051e-05
69,2.64882321750639,-1.00890887875537e-05,-1.2523139336689e-05,5.95967446050411e-05,2.6496020349828,-4.35614929803825e-06,-3.75507323540291e-06,5.82031501324099e-05
70,2.64888582729865,-1.01566364713978e-05,-1.24202727469773e-05,7.23656058181212e-05,2.64961991279951,-4.36762016101663e-06,-4.47808019597804e-06,6.9963673416458e-05
71,2.64894951737554,-1.0121441860351e-05,-1.23792080414449e-05,8.50695377819348e-05,2.64964086009418,-4.381176967901e-06,-5.19602162370277e-06,8.19446019475735e-05
72,2.64901428359624,-1.00057155343028e-05,-1.23929255940396e-05,9.78004742345777e-05,2.64966482450657,-4.39684298748602e-06,-5.9080552022822e-06,9.41845647540503e-05
73,2.64908012489053,-9.82844098269823e-06,-1.24559523314491e-05,0.000110643491719892,2.64969174613632,-4.41464509523952e-06,-6.61333124874807e-06,0.000106723398115646
74,2.64914703675585,-9.60578082342152e-06,-1.2563801513407e-05,0.000123678018974145,2.64972155769327,-4.43461380858172e-06,-7.31099143163214e-06,0.000119602317281272
75,2.64921500726043,-9.35142162310613e-06,-1.2712570965759e-05,0.00013697893233879,2.64975418466635,-4.45678332334558e-06,-8.00016738808858e-06,0.000132864087330256
76,2.64928401490488,-9.07687092472905e-06,-1.28986667233949e-05,0.000150617541109991,2.6497895455105,-4.48119154988723e-06,-8.67997922546125e-06,0.000146553191836289
77,2.64935402780764,-8.79171717498212e-06,-1.31186234696746e-05,0.000164662475609091,2.64982755185126,-4.50788014697032e-06,-9.34953389212434e-06,0.000160715997434826
78,2.64942500378425,-8.50386015439499e-06,-1.33689975886804e-05,0.000179180483812954,2.64986810870643,-4.53689455114343e-06,-1.00079234017246e-05,0.000175400911695714
79,2.64949689098547,-8.21971753068774e-06,-1.36463127881449e-05,0.000194237141758428,2.64991111472432,-4.56828399884529e-06,-1.06542228942438e-05,0.000190658530831889
80,2.64956962884119,-7.94441148322002e-06,-1.39470421500648e-05,0.000209897481081382,2.64995646243782,-4.60210153789834e-06,-1.12874885166105e-05,0.000206541772693775
81,2.64964314912744,-7.68193819240204e-06,-1.42676138662636e-05,0.000226226534954401,2.65000403853387,-4.63840402436745e-06,-1.19067551049686e-05,0.000223105989161761
82,2.64971737703078,-7.43532209318967e-06,-1.4604430902801e-05,0.000243289801347659,2.65005372413747,-4.6772520999521e-06,-1.2511033650199e-05,0.000240409050400699
83,2.6497922321303,-7.20675616847831e-06,-1.49538973311516e-05,0.00026115361990287,2.65010539510958,-4.71871014412034e-06,-1.30993085279872e-05,0.00025851139141575
84,2.64986762925272,-6.99772922980076e-06,-1.53124461451933e-05,0.000279885455642715,2.65015892235811,-4.76284619406149e-06,-1.36705344747021e-05,0.000277476008871217
85,2.64994347918227,-6.80914082141833e-06,-1.56765650753339e-05,0.000299554079242673,2.65021417216134,-4.80973182419934e-06,-1.42236332907557e-05,0.000297368393114354
86,2.65001968922595,-6.64140433550656e-06,-1.60428181566472e-05,0.000320229629432385,2.65027100650272,-4.85944197544134e-06,-1.47574902540916e-05,0.000318256376682119
87,2.65009616364641,-6.49453878035914e-06,-1.6407861917491e-05,0.00034198353834987,2.65032928341649,-4.91205472250464e-06,-1.52709502282271e-05,0.000340209876145669
88,2.65017280398293,-6.36824977292606e-06,-1.67684556654227e-05,0.000364888294912634,2.65038885734296,-4.96765096552357e-06,-1.57628134521087e-05,0.000363300498838695
89,2.65024950928375,-6.26200023605846e-06,-1.71214659931987e-05,0.000389017014699586,2.65044957949279,-5.02631402966399e-06,-1.62318310032861e-05,0.000387600979687804
90,2.65032617627424,-6.17507138997578e-06,-1.74638658602086e-05,0.000414442777030059,2.65051129821918,-5.08812915361462e-06,-1.66766999319806e-05,0.000413184405881611
91,2.65040269948391,-6.10661471074316e-06,-1.77927289280236e-05,0.000441237680891696,2.65057385939719,-5.1531828445552e-06,-1.70960580720689e-05,0.000440123178356825
92,2.65047897135304,-6.05569546865835e-06,-1.81052198231093e-05,0.000469471561024849,2.65063710680908,-5.22156207349409e-06,-1.74884785464799e-05,0.000468487648950957
93,2.65055488233638,-6.0213286821087e-06,-1.83985811762025e-05,0.000499210293637225,2.65070088253477,-5.2933532807049e-06,-1.78524639998278e-05,0.000498344360537472
94,2.65063032101778,-6.00250817233856e-06,-1.86701181382362e-05,0.000530513608137988,2.6507650273465,-5.36864115638599e-06,-1.81864406112664e-05,0.000529753804585779
95,2.65070517424643,-5.99822963630604e-06,-1.89171811879693e-05,0.000563432306997754,2.65082938110661,-5.44750715665593e-06,-1.84887519667416e-05,0.000562767596602415
96,2.65077932730188,-6.00750854154764e-06,-1.91371479308642e-05,0.000598004780910015,2.65089378316747,-5.5300277096774e-06,-1.87576529034298e-05,0.000597424955283702
97,2.65085266409163,-6.02939373929674e-06,-1.9327404638203e-05,0.000634252691689208,2.65095807277257,-5.61627206123271e-06,-1.89913034818097e-05,0.000633748356778602
98,2.65092506738318,-6.0629776341196e-06,-1.94853282714553e-05,0.000672175682057383,2.65102208945778,-5.70629970372176e-06,-1.91877632943373e-05,0.000671738222572531
99,2.65099641906935,-6.10740366967621e-06,-1.96082698042479e-05,0.000711744961845044,2.65108567345178,-5.80015732771368e-06,-1.9344986386067e-05,0.000711366490219343
100,2.65106660046407,-6.1618716971084e-06,-1.96935397853593e-05,0.000752895617148602,2.65114866607457,-5.89787523144055e-06,-1.94608171438205e-05,0.000752568913484672
101,2.65113549262423,-6.22564151849979e-06,-1.97383970775751e-05,0.000795517496989754,2.65121091013322,-5.99946312178298e-06,-1.95329876085762e-05,0.000795235946671758
102,2.65120297669235,-6.29803443398146e-06,-1.97400418714133e-05,0.000839444556964022,2.65127225031381,-6.10490524147118e-06,-1.95591167821664e-05,0.000839202092775216
103,2.65126893425384,-6.37843218840684e-06,-1.96956140128739e-05,0.000884442588875183,2.65133253356847,-6.21415476287153e-06,-1.95367126348274e-05,0.000884233644267527
104,2.65133324770328,-6.4662721562399e-06,-1.96021975049862e-05,0.000930195349193663,2.65139160949679,-6.32712740072015e-06,-1.94631776739116e-05,0.000930014828390245
105,2.6513958006148,-6.56103728405346e-06,-1.94568318085401e-05,0.000976289228787729,2.65144933072044,-6.44369421682556e-06,-1.93358191030765e-05,0.000976132497366214
106,2.65145647811369,-6.66223952604431e-06,-1.92565300918866e-05,0.001022196794873,2.65150555325022,-6.56367362186217e-06,-1.91518647790088e-05,0.00102205969098339
107,2.65151516724827,-6.76939580017346e-06,-1.89983042245637e-05,0.00106725979489747,2.65156013684455,-6.68682262604815e-06,-1.8908486347812e-05,0.00106713865773878
108,2.65157175736377,-6.88199704208767e-06,-1.86791961542672e-05,0.00111067255330684,2.65161294535854,-6.8128274550383e-06,-1.86028310976167e-05,0.00111056426222403
109,2.65162614048174,-6.99947293797276e-06,-1.82963151000936e-05,0.00115146712888302,2.65166384708278,-6.94129373283887e-06,-1.82320641714168e-05,0.00115136913565622
110,2.65167821168895,-7.12115529296346e-06,-1.78468815358613e-05,0.00118850208812822,2.65171271507099,-7.07173654217578e-06,-1.77934228083521e-05,0.00118841243646249
111,2.65172786953856,-7.24624609510925e-06,-1.73282791834937e-05,0.00122045733553859,2.65175942745584,-7.20357080494482e-06,-1.72842841755733e-05,0.00122037465183994
112,2.65177501646317,-7.37379504900224e-06,-1.67381181905276e-05,0.00124583798385835,2.6518038677519,-7.3361025784823e-06,-1.6702248059312e-05,0.00124576143312904
113,2.65181955919482,-7.50269048775482e-06,-1.60743132665066e-05,0.00126299071655098,2.65184592514532,-7.46852203011203e-06,-1.60452351388825e-05,0.0012629199226289
114,2.65186140918271,-7.63166558418206e-06,-1.53351805766893e-05,0.00127013631952699,2.65188549476926,-7.59989901908367e-06,-1.53116007075645e-05,0.00127007125660577
115,2.65190048299602,-7.75931849201736e-06,-1.45195554282149e-05,0.0012654218664588,2.65192247796446,-7.72918236008882e-06,-1.45002624789835e-05,0.00126536273412046
116,2.65193670269855,-7.88414302687993e-06,-1.36269298204883e-05,0.00124699521438043,2.65195678252442,-7.85520393595734e-06,-1.3610839507019e-05,0.00124694231158944
117,2.65196999618404,-8.00456560709017e-06,-1.26576050150243e-05,0.00121310280378195,2.65198832292448,-7.97668883122041e-06,-1.2643797285978e-05,0.00121305641682144
118,2.65200029746524,-8.11898395103608e-06,-1.16128498927955e-05,0.00116220913101456,2.6520170205342,-8.09227253120499e-06,-1.16005918997664e-05,0.00116216944661133
119,2.65202754691543,-8.22580485201364e-06,-1.04950523933335e-05,0.00109313270397454,2.65204280381269,-8.2005259341723e-06,-1.04838038684122e-05,0.00109309975364955
120,2.65205169146653,-8.32348002487747e-06,-9.30784902853534e-06,0.00100518909464898,2.65206560848622,-8.29998843084151e-06,-9.29725041939308e-06,0.00100516273068612
121,2.65207268477133,-8.41054047338596e-06,-8.05621687015649e-06,0.000898327471052842,2.65208537770785,-8.38920861644916e-06,-8.04606370087624e-06,0.000898307370149341
122,2.65209048733917,-8.48563058291122e-06,-6.74651361105084e-06,0.000773243643036439,2.65210206219849,-8.46679135380111e-06,-6.73672240148882e-06,0.000773229330472979
123,2.65210506665401,-8.54754281204632e-06,-5.38645423664284e-06,0.000631451280498895,2.65211562036931,-8.53144898639446e-06,-5.37702573939407e-06,0.000631442166922673
124,2.65211639728122,-8.59525290024708e-06,-3.98501728595208e-06,0.000475294561467587,2.65212601842488,-8.58205363789452e-06,-3.97600205340379e-06,0.000475289984784294
125,2.65212446096715,-8.62795399466673e-06,-2.55227950351423e-06,0.000307890629438545,2.65213323044713,-8.61768688587952e-06,-2.54374920347288e-06,0.000307889895815618
126,2.65212924673179,-8.64508724044056e-06,-1.09918399815367e-06,0.000132998642098589,2.65213723845964,-8.63768282003707e-06,-1.09121023633297e-06,0.000133001061946229
127,2.65213075095328,-8.64636552258298e-06,3.62746309896182e-07,-4.51773257222412e-05,2.65213803247223,-8.6416607031423e-06,3.70105493227833e-07,-4.51724090966187e-05
128,2.65212897744088,-8.6317872637788e-06,1.82173245210328e-06,-0.000222233723490318,2.65213561050579,-8.62954418348245e-06,1.82843936432556e-06,-0.000222226913287894
129,2.65212393749259,-8.60163795418179e-06,3.2660788144817e-06,-0.000393835270455281,2.6521299785972,-8.60156519450919e-06,3.27211773207709e-06,-0.000393827103512085
130,2.6521156499339,-8.55647836054713e-06,4.68450491049063e-06,-0.000555975028392151,2.65212115078428,-8.55825215726462e-06,4.68988027872379e-06,-0.000555965968976794
131,2.65210414113446,-8.49712001549147e-06,6.06644740168457e-06,-0.000705198186363122,2.65210914907103,-8.50040364243744e-06,6.07118011577963e-06,-0.000705188626746208
132,2.65208944500073,-8.42458927868816e-06,7.40231343970076e-06,-0.000838767266605437,2.65209400337298,-8.42905000623816e-06,7.40643673218028e-06,-0.000838757526114481
133,2.65207160294327,-8.34008428572799e-06,8.68367318410759e-06,-0.000954756126141194,2.65207575144296,-8.34540648487255e-06,8.68722840516904e-06,-0.000954746459076714
134,2.65205066381865,-8.24492672122274e-06,9.90338418522007e-06,-0.00105207096379717,2.65205443877737,-8.25082169987233e-06,9.90641729341475e-06,-0.00105206156746936
135,2.65202668384626,-8.14051283400238e-06,1.1055648069067e-05,-0.00113040615346291,2.65203011850328,-8.14672547842382e-06,1.10582070378499e-05,-0.00113039717483506
136,2.65199972650094,-8.02826705445751e-06,1.21360054301075e-05,-0.00119014955947595,2.65200285124651,-8.03457940951742e-06,1.21381383766316e-05,-0.00119014110278828
137,2.65196986238259,-7.90960040249572e-06,1.31412784777415e-05,-0.00123225531092273,2.65197270498115,-7.91583277932173e-06,1.31430324222337e-05,-0.00123224744493892
138,2.65193716906416,-7.78587553818676e-06,1.4069473509889e-05,-0.00125810199558109,2.65193975486073,-7.79188561926967e-06,1.40708936094341e-05,-0.00125809476017122
139,2.6519017309193,-7.65837922303135e-06,1.49196558922233e-05,-0.00126935172410729,2.65190408303166,-7.66405970419825e-06,1.49207849947178e-05,-0.0012693451360741
140,2.65186363893084,-7.52830233564958e-06,1.5691809513005e-05,-0.00126782159135132,2.65186577842911,-7.53357756333326e-06,1.56926878938856e-05,-0.00126781564946137
141,2.65182299048124,-7.39672698541907e-06,1.63866910293139e-05,-0.00125537475156918,2.65182493655617,-7.40154897482926e-06,1.63873562192432e-05,-0.00125536944080881
142,2.65177988912602,-7.26461981884304e-06,1.70056870773586e-05,-0.0012338343951734,2.65178165924654,-7.26896402258436e-06,1.70061737586406e-05,-0.00123382969029684
143,2.65173444435096,-7.13283051898495e-06,1.75506804905773e-05,-0.0012049208084043,2.65173605441148,-7.13669158737209e-06,1.75510203960376e-05,-0.00120491667685575
144,2.651686771314,-7.00209434296263e-06,1.80239293259563e-05,-0.00117020956349063,2.65168823577159,-7.00548208894132e-06,1.8024151174995e-05,-0.00117020596778068
145,2.65163699057234,-6.87303766173896e-06,1.84279608606464e-05,-0.00113110766657521,2.65163832257415,-6.87597335012755e-06,1.84280903140788e-05,-0.00113110456619061
146,2.65158522779556,-6.74618551686961e-06,1.87654812166384e-05,-0.0010888440093292,2.65158643929658,-6.7486985778689e-06,1.87655408673011e-05,-0.00108884136225636
147,2.65153161346555,-6.62197041216035e-06,1.90393002707543e-05,-0.00104447051425435,2.65153271533689,-6.62409561523821e-06,1.90393096873618e-05,-0.00104446827817807
148,2.65147628256354,-6.50074168989342e-06,1.9252270855964e-05,-0.000998870731578559,2.65147728469179,-6.50251678746167e-06,1.9252246656598e-05,-0.000998868864819571
149,2.65141937424546,-6.38277501846768e-06,1.94072407411662e-05,-0.000952773174277222,2.65142028562326,-6.38423882599158e-06,1.94071967411048e-05,-0.000952771636490398
150,2.65136103150599,-6.26828157262576e-06,1.95070158567084e-05,-0.000906767249853504,2.65136186031451,-6.26947249780321e-06,1.95069632325603e-05,-0.000906766002569173
151,2.65130140083219,-6.15741676999162e-06,1.95543329916944e-05,-0.000861320189274798,2.65130215451595,-6.1583716874544e-06,1.95542805087159e-05,-0.000861319196268488
152,2.65124063184775,-6.05028830609219e-06,1.95518404665153e-05,-0.000816793844291669,2.65124131718232,-6.05104177616086e-06,1.95517947150674e-05,-0.000816793071840929
153,2.65117887694839,-5.94696347557133e-06,1.95020852437706e-05,-0.000773460609250978,2.65117950010168,-5.94754723666514e-06,1.95020509053314e-05,-0.000773460026290714
154,2.6511162909297,-5.84747574043059e-06,1.94075052347913e-05,-0.000731518021944875,2.6511168575172,-5.84791841776205e-06,1.94074853459562e-05,-0.000731517600134909
155,2.65105303060802,-5.75183052614514e-06,1.92704256452631e-05,-0.000691101818874356,2.65105354574284,-5.75215753122702e-06,1.92704218681141e-05,-0.000691101532605238
156,2.6509892544356,-5.66001032436547e-06,1.90930584496845e-05,-0.000652297376084269,2.65098972277364,-5.66024387983198e-06,1.9093071325021e-05,-0.00065229720242413
157,2.65092512211102,-5.57197910036779e-06,1.88775041899214e-05,-0.000615149570646027,2.65092554789178,-5.57213838108534e-06,1.88775333742872e-05,-0.00061514948925403
158,2.65086079418569,-5.48768612795125e-06,1.86257554639785e-05,-0.000579671162494222,2.65086118126931,-5.48778744984918e-06,1.86257999497102e-05,-0.000579671155489912
159,2.65079643166768,-5.40706923096095e-06,1.83397016093244e-05,-0.000545849832032911,2.65079678356849,-5.40712630616393e-06,1.83397599127253e-05,-0.00054584988385458
160,2.65073219562383,-5.33005757931926e-06,1.80211341534419e-05,-0.000513654024624358,2.65073251554087,-5.33008177409779e-06,1.80212044806997e-05,-0.000513654121860817
161,2.65066824678124,-5.25657404256264e-06,1.76717527445187e-05,-0.000483037754288691,2.65066853762596,-5.25657463452015e-06,1.76718331185986e-05,-0.000483037886287865
162,2.65060474512905,-5.18653707577207e-06,1.72931712595553e-05,-0.000453944516995995,2.65060500955065,-5.18652159031188e-06,1.72932596540125e-05,-0.000453944674357472
163,2.65054184952162,-5.11986243725877e-06,1.688692400504e-05,-0.000426310443407762,2.65054208993015,-5.11983689736846e-06,1.68870184351567e-05,-0.00042631061687567
164,2.65047971728451,-5.05646470435974e-06,1.64544719154527e-05,-0.00040006681144879,2.65047993587177,-5.05643370929848e-06,1.64545703992285e-05,-0.000400066994729126
165,2.65041850382309,-4.99625803909872e-06,1.59972080947825e-05,-0.000375142037812933,2.6504187025822,-4.99622517830046e-06,1.59973089563775e-05,-0.000375142225462723
166,2.65035836223656,-4.93915741895753e-06,1.55164639511077e-05,-0.000351463224446689,2.65035854297953,-4.93912534952249e-06,1.5516565624207e-05,-0.000351463412284467
167,2.65029944293706,-4.88507924945478e-06,1.50135143445782e-05,-0.000328957349444972,2.65029960731085,-4.88504988139449e-06,1.50136153707023e-05,-0.000328957534379765
