step,position_error_m,attitude_error_deg,velocity_error_ms,rate_error_rads,yaw_error_raw_rad,yaw_error_corrected_rad,fullstate_error,cumulative_mse_pos,cumulative_rmse_pos,cumulative_mse_full,cumulative_rmse_full,cumulative_mse_input,cumulative_rmse_input,in_track,solve_time_s
87,8.79834393031384e-10,7.30961138114074e-07,1.21625066558242e-08,6.78445260594381e-09,-1.27009966988112e-08,-1.27009966988112e-08,1.89073487359352e-08,2.13021290809831e-19,4.61542295797288e-10,2.1242009694295e-16,1.45746388271871e-08,4.56716052020912e-21,6.75807703434129e-11,1,0.0094879
88,8.81571796421317e-10,7.11297833309798e-07,1.18375070517982e-08,7.10387078725986e-09,-1.23592336365164e-08,-1.23592336365164e-08,1.85873145757935e-08,2.19432058326145e-19,4.68435756882569e-10,2.13932235195184e-16,1.46264225015957e-08,4.52157950308714e-21,6.72426910755893e-11,1,0.0093421
89,8.82069859508181e-10,6.90733141484788e-07,1.14980243396154e-08,7.39688712185552e-09,-1.20017906724001e-08,-1.20017906724001e-08,1.82491988732986e-08,2.25708633368018e-19,4.75088026967653e-10,2.15270448951611e-16,1.46720976329771e-08,4.47711037167798e-21,6.69112126005648e-11,1,0.0095385
90,8.81309701294274e-10,6.6934793756919e-07,1.11454215927247e-08,7.66180170709101e-09,-1.16300729047225e-08,-1.16300729047225e-08,1.78934921213916e-08,2.31830835103878e-19,4.81488146379407e-10,2.16436077966574e-16,1.47117666500857e-08,4.43376153785699e-21,6.65864966630397e-11,1,0.0095284
91,8.79276785649087e-10,6.47227337347936e-07,1.07811290680151e-08,7.8970441486867e-09,-1.12455591505523e-08,-1.12455591505523e-08,1.75206848565306e-08,2.3777915192451e-19,4.87626036963275e-10,2.17431004558611e-16,1.47455418536794e-08,4.39153556343932e-21,6.62686620012757e-11,1,0.0094278
92,8.75960660670889e-10,6.24460433928554e-07,1.04066393137241e-08,8.10118524113177e-09,-1.08497975048749e-08,-1.08497975048749e-08,1.71312716385397e-08,2.43534890262754e-19,4.93492543269657e-10,2.18257629160728e-16,1.47735449084073e-08,4.35044869830604e-21,6.59579312767315e-11,1,0.0093759
93,8.71356236223992e-10,6.01139890296933e-07,1.00234974370475e-08,8.27304090751337e-09,-1.04443982351654e-08,-1.04443982351654e-08,1.67257977948865e-08,2.49080339726664e-19,4.99079492392409e-10,2.18918862308198e-16,1.47959069444289e-08,4.31050906364097e-21,6.56544672024758e-11,1,0.0092521
94,8.65462787478842e-10,5.77361123682218e-07,9.63329209481773e-09,8.41158891468169e-09,-1.00310195705333e-08,-1.00310195705333e-08,1.6304819178231e-08,2.54398908841388e-19,5.04379726834245e-10,2.19418099181885e-16,1.48127681134177e-08,4.27172281019323e-21,6.53584180514892e-11,1,0.009321
95,8.58284535706363e-10,5.53222096241008e-07,9.23764593313175e-09,8.51605202029096e-09,-9.6113641490092e-09,-9.6113641490092e-09,1.58689472254573e-08,2.59475260792875e-19,5.09387142351351e-10,2.1975920851728e-16,1.48242776726989e-08,4.23409452821071e-21,6.50699203027844e-11,1,0.0096744
96,8.49831510735395e-10,5.28822652606901e-07,8.83820552768203e-09,8.5858418956065e-09,-9.18716747122517e-09,-9.18716747122517e-09,1.54188218780985e-08,2.6429545179127e-19,5.14096733885044e-10,2.19946509138022e-16,1.48305936879824e-08,4.19762550823983e-21,6.47890847924234e-11,1,0.0095716
97,8.40119298130655e-10,5.04263601833183e-07,8.43662768544156e-09,8.62071881196955e-09,-8.76018191320327e-09,-8.76018191320327e-09,1.49551977498132e-08,2.68847049557252e-19,5.18504628289133e-10,2.19984771309135e-16,1.48318836062428e-08,4.16230644789773e-21,6.4515939487058e-11,1,0.0094381
98,8.29168515388332e-10,4.79646046748525e-07,8.03456886408977e-09,8.62059710248843e-09,-8.3321651800361e-09,-8.3321651800361e-09,1.44788430418737e-08,2.73119226877191e-19,5.22608100661664e-10,2.19879180743034e-16,1.48283235985405e-08,4.12812689233835e-21,6.42505011057373e-11,1,0.0095811
99,8.17006385342658e-10,4.55070873622e-07,7.63367212325358e-09,8.58574910559244e-09,-7.90487142410257e-09,-7.90487142410257e-09,1.39906613990885e-08,2.77102865329853e-19,5.26405609136009e-10,2.19635336557589e-16,1.48200990738115e-08,4.09506184657991e-21,6.39926702566779e-11,1,0.0092201
100,8.03665410756629e-10,4.3063758306704e-07,7.23555194816818e-09,8.51672941734661e-09,-7.48003081696424e-09,-7.48003081696424e-09,1.34916523475142e-08,2.80790617601021e-19,5.29896799009978e-10,2.19259230022675e-16,1.48074045674006e-08,4.06336537149591e-21,6.37445320909638e-11,1,0.0096334
101,7.8918420465237e-10,4.06484994443961e-07,6.84252193134652e-09,8.38534498410983e-09,-7.06004321671116e-09,-7.06004321671116e-09,1.29649095758627e-08,2.84176965039355e-19,5.33082512411873e-10,2.1875259289681e-16,1.47902871134001e-08,4.03378384762136e-21,6.35120763919852e-11,1,0.0097964
102,7.73605374751273e-10,3.82839789380469e-07,6.45857633833122e-09,8.15791373256588e-09,-6.64880861478423e-09,-6.64880861478423e-09,1.23899103917437e-08,2.87258222988421e-19,5.35964759091883e-10,2.18112958451894e-16,1.47686478207009e-08,4.00546251255107e-21,6.32887234233009e-11,1,0.0093612
103,7.56970658124581e-10,3.59849797775644e-07,6.08651859853625e-09,7.92423887860768e-09,-6.24889384681637e-09,-6.24889384681637e-09,1.18261471526219e-08,2.90032459437675e-19,5.38546617701453e-10,2.17353199209405e-16,1.47429033507449e-08,3.97813715597375e-21,6.30724754229113e-11,1,0.0101431
104,7.39319716951519e-10,3.37538306444213e-07,5.72680492430489e-09,7.68201176107387e-09,-5.86074389019586e-09,-5.86074389019586e-09,1.12721736079891e-08,2.92499393903401e-19,5.40832130982804e-10,2.16485013619397e-16,1.47134297028054e-08,3.95152309613984e-21,6.2861141384323e-11,1,0.0094955
105,7.20694017132902e-10,3.15934042928038e-07,5.37975940212138e-09,7.42924171388532e-09,-5.48488543472558e-09,-5.48488543472558e-09,1.07266035627501e-08,2.94660350783666e-19,5.42826262061505e-10,2.15519061337236e-16,1.46805674732701e-08,3.92535900580198e-21,6.26526855434145e-11,1,0.0091717
106,7.01140791168379e-10,2.95069457039491e-07,5.04563104578943e-09,7.16488685936753e-09,-5.12190023727044e-09,-5.12190023727044e-09,1.01885921652386e-08,2.96518256993633e-19,5.44534899702153e-10,2.14465177836975e-16,1.46446296585805e-08,3.89945590599979e-21,6.24456235936498e-11,1,0.0090932
107,6.80717004977285e-10,2.74978538369676e-07,4.72462044328661e-09,6.88878105800276e-09,-4.77238959462056e-09,-4.77238959462056e-09,9.65783698755639e-09,2.98077671796172e-19,5.45964899784017e-10,2.13332548280351e-16,1.4605907992328e-08,3.87370087356482e-21,6.22390622805712e-11,1,0.0104037
108,6.59489877791905e-10,2.55694541119298e-07,4.41689369245266e-09,6.60146329317564e-09,-4.4369370399977e-09,-4.4369370399977e-09,9.1344944808563e-09,2.99344794269448e-19,5.47124112308576e-10,2.12129830142762e-16,1.45646774815909e-08,3.84801630845917e-21,6.20323811284007e-11,1,0.0103438
109,6.37538633161648e-10,2.37248012834291e-07,4.12258802771789e-09,6.3040663462008e-09,-4.11607548045367e-09,-4.11607548045367e-09,8.61912552881923e-09,3.00327461374991e-19,5.48021405945964e-10,2.10865238351375e-16,1.45211996181918e-08,3.8223676208082e-21,6.18252991970779e-11,1,0.0097223
110,6.14953571392686e-10,2.19665743974317e-07,3.84181253122278e-09,5.99814493163094e-09,-3.8102703214804e-09,-3.8102703214804e-09,8.11259208274478e-09,3.01035101680387e-19,5.48666658072447e-10,2.09546592096372e-16,1.44757242339156e-08,3.79672619077726e-21,6.16175802087136e-11,1,0.0094359
111,5.9183547330175e-10,2.02969386083801e-07,3.57464280815706e-09,5.6856145661645e-09,-3.519896374371e-09,-3.519896374371e-09,7.61601909134772e-09,3.01478652363071e-19,5.49070717087582e-10,2.08181341237844e-16,1.44284906084401e-08,3.7710769785372e-21,6.1409095242783e-11,1,0.0095457
112,5.68293282978132e-10,1.87174808845638e-07,3.32111272676479e-09,5.36868150841166e-09,-3.24522719807874e-09,-3.24522719807874e-09,7.13074886892517e-09,3.01670425605169e-19,5.49245323698954e-10,2.06776575507431e-16,1.43797279357932e-08,3.7454051776869e-21,6.11997155033166e-11,1,0.0093863
113,5.44441942783436e-10,1.72291051725827e-07,3.08120699916558e-09,5.04965791192009e-09,-2.98641733564864e-09,-2.98641733564864e-09,6.65819983344533e-09,3.01623935370272e-19,5.49203000146824e-10,2.05339009573933e-16,1.43296549007271e-08,3.71969592898543e-21,6.09893099566262e-11,1,0.0092622
114,5.20400175814663e-10,1.58320753365841e-07,2.85485591297524e-09,4.73090119474596e-09,-2.74351030782327e-09,-2.74351030782327e-09,6.19982425400278e-09,3.01353693331831e-19,5.4895691391204e-10,2.03874964058201e-16,1.42784790526933e-08,3.69393202708743e-21,6.07777264060398e-11,1,0.0096155
115,4.96288563994683e-10,1.45259590226646e-07,2.64192764333159e-09,4.41480857063199e-09,-2.51642884308012e-09,-2.51642884308012e-09,5.7570958355264e-09,3.00874985900701e-19,5.48520725133245e-10,2.02390348305168e-16,1.42263961812248e-08,3.66810389172234e-21,6.05648734145654e-11,1,0.0095929
116,4.72225704200337e-10,1.3309672572795e-07,2.44222613745224e-09,4.10359838363726e-09,-2.30498287123737e-09,-2.30498287123737e-09,5.33134159661574e-09,3.0020362495076e-19,5.47908409271805e-10,2.00890631537191e-16,1.41735892256405e-08,3.64220773195326e-21,6.03507061429546e-11,1,0.0094332
117,4.48327742095243e-10,1.21815011197574e-07,2.25549042307546e-09,3.79940298566773e-09,-2.10887307616758e-09,-2.10887307616758e-09,4.92380791285989e-09,2.9935571161214e-19,5.4713408924334e-10,1.9938083027929e-16,1.41202276992721e-08,3.61623923296722e-21,6.01351746731247e-11,1,0.0095631
118,4.24705580569435e-10,1.11391552256576e-07,2.08139581712609e-09,3.50411028090109e-09,-1.92770066576031e-09,-1.92770066576031e-09,4.53553623259126e-09,2.98347399057518e-19,5.46211862794574e-10,1.97865493488085e-16,1.40664669867058e-08,3.59014673526768e-21,5.99178331990375e-11,1,0.0092837
119,4.01462912455753e-10,1.01790501864591e-07,1.91942728650308e-09,3.22482382637497e-09,-1.76084213876493e-09,-1.76084213876493e-09,4.17146217421972e-09,2.97194668561887e-19,5.45155637008265e-10,1.96348985951807e-16,1.40124582408586e-08,3.56398344070812e-21,5.96991075369483e-11,1,0.0096025
120,3.78695803807853e-10,9.29679336358872e-08,1.76895543415916e-09,2.96014050940375e-09,-1.60753366174049e-09,-1.60753366174049e-09,3.82986490743974e-09,2.95913133922386e-19,5.43978982978557e-10,1.94834976612285e-16,1.39583300080019e-08,3.53783028683947e-21,5.94796628003175e-11,1,0.0092621
121,3.56491424677455e-10,8.48890529448891e-08,1.62952257796925e-09,2.70514115832229e-09,-1.46717038518318e-09,-1.46717038518318e-09,3.50647085729194e-09,2.9451786947566e-19,5.42695005943172e-10,1.93326384556589e-16,1.39041858645729e-08,3.51170091536551e-21,5.92596061020111e-11,1,0.0090565
122,3.34926348534875e-10,7.75231812469729e-08,1.50075731871237e-09,2.46163429305251e-09,-1.33921940204118e-09,-1.33921940204118e-09,3.2023108283604e-09,2.93023261192604e-19,5.41316230305913e-10,1.91825797754006e-16,1.38501190519795e-08,3.48561654546714e-21,5.90391103038244e-11,1,0.009487
123,3.14066912743048e-10,7.08356850305993e-08,1.38222051311988e-09,2.2308810764622e-09,-1.22307941552435e-09,-1.22307941552435e-09,2.91795802451578e-09,2.91442893424209e-19,5.39854511349316e-10,1.90335461829444e-16,1.37962118651985e-08,3.45960633999826e-21,5.88184183738246e-11,1,0.009269
124,2.93969046650384e-10,6.47887056646549e-08,1.27342485340894e-09,2.01370026191862e-09,-1.11809317360212e-09,-1.11809317360212e-09,2.65361494743882e-09,2.89789465254566e-19,5.38320968618692e-10,1.88857286107345e-16,1.37425356505757e-08,3.43369766963701e-21,5.85977616435731e-11,1,0.0095591
125,2.74678122950136e-10,5.93428449206659e-08,1.17385055581677e-09,1.81055838124161e-09,-1.02357677889131e-09,-1.02357677889131e-09,2.40919642317938e-09,2.88074734102349e-19,5.36725939472231e-10,1.8739286163773e-16,1.36891512387631e-08,3.40792034738566e-21,5.83773958599187e-11,1,0.0096892
126,2.56229425523896e-10,5.4457748363998e-08,1.08296118005174e-09,1.62157306537271e-09,-9.38829458618784e-10,-9.38829458618784e-10,2.18434090370006e-09,2.86309486359507e-19,5.35078953388663e-10,1.85943484523015e-16,1.36361095816591e-08,3.38230527077013e-21,5.81575899670037e-11,1,0.0097796
