step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
70,2.66242590319364,-6.860415008439e-05,-4.03460539741325e-13,2.35837906234751e-11,2.6624259031943,-6.86041501047449e-05,-1.06512021424976e-20,0
71,2.6624259031944,-6.86041499957687e-05,-3.81234705453481e-13,2.3901701945087e-11,2.6624259031943,-6.86041501047451e-05,6.89056932315878e-21,-1.26942273984876e-19
72,2.66242590319521,-6.86041499086164e-05,-3.59749935621257e-13,2.41255736689639e-11,2.6624259031943,-6.8604150104745e-05,1.9349802761548e-20,-6.75180319710793e-21
73,2.66242590319608,-6.86041498228735e-05,-3.40078793941252e-13,2.42525818562997e-11,2.6624259031943,-6.8604150104745e-05,-2.89576927361056e-20,1.00994711667638e-20
74,2.66242590319699,-6.86041497374692e-05,-3.20153704350613e-13,2.42820787024638e-11,2.6624259031943,-6.8604150104745e-05,2.9001145931143e-20,2.74057479184119e-19
75,2.66242590319794,-6.8604149653234e-05,-3.00283829881408e-13,2.42135378433055e-11,2.6624259031943,-6.86041501047451e-05,-8.79971765156855e-21,2.6899614649235e-19
76,2.66242590319894,-6.86041495708318e-05,-2.815571044836e-13,2.40459782292255e-11,2.6624259031943,-6.86041501047451e-05,9.74191278699036e-21,-5.37422476673018e-19
77,2.66242590319998,-6.86041494920547e-05,-2.63457022962566e-13,2.37768971930196e-11,2.6624259031943,-6.86041501047451e-05,-3.36276149109516e-20,1.34544010582804e-20
78,2.66242590320106,-6.86041494165038e-05,-2.46101878837859e-13,2.34075209062748e-11,2.6624259031943,-6.86041501047451e-05,2.13024042849952e-20,0
79,2.66242590320217,-6.86041493424158e-05,-2.29879057115907e-13,2.29378005214654e-11,2.6624259031943,-6.8604150104745e-05,2.86896471112401e-20,-1.00821304206569e-20
80,2.66242590320332,-6.86041492735649e-05,-2.15095609364262e-13,2.23678550210826e-11,2.6624259031943,-6.8604150104745e-05,4.53221292213892e-20,-4.08105755121829e-19
81,2.66242590320448,-6.8604149209003e-05,-2.01130423615002e-13,2.16973888770815e-11,2.6624259031943,-6.8604150104745e-05,1.15604914980048e-20,1.36027989785416e-19
