step,position_error_m,attitude_error_deg,velocity_error_ms,rate_error_rads,yaw_error_raw_rad,yaw_error_corrected_rad,fullstate_error,cumulative_mse_pos,cumulative_rmse_pos,cumulative_mse_full,cumulative_rmse_full,cumulative_mse_input,cumulative_rmse_input,in_track,solve_time_s
21,1.0913058132008e-06,0.00019988646450825,1.25308091016959e-06,1.43867026579448e-05,-3.27797429422461e-06,-3.27797429422461e-06,1.48966184174843e-05,2.05439361766852e-13,4.53254191118904e-07,1.35337403745205e-10,1.16334605232151e-05,7.40071450591019e-14,2.72042542737532e-07,1,0.0092007
22,1.15575823708506e-06,0.000165678467047033,9.562775178392e-07,1.40156462530416e-05,-2.58522771590108e-06,-2.58522771590108e-06,1.43892367834214e-05,2.56818349986084e-13,5.0677248345395e-07,1.38597073357212e-10,1.17727258252799e-05,7.16542440226322e-14,2.67683103730198e-07,1,0.0090427
23,1.19004645553883e-06,0.000133028584953605,7.70375778872629e-07,1.3198250133577e-05,-1.91602816812519e-06,-1.91602816812519e-06,1.34756888496021e-05,3.07226707218886e-13,5.54280350742191e-07,1.40466513209998e-10,1.18518569519716e-05,6.90389412566903e-14,2.62752623691354e-07,1,0.0092993
24,1.19384671954731e-06,0.000103295275686997,8.25246324465777e-07,1.21174193148196e-05,-1.29753258715226e-06,-1.29753258715226e-06,1.23364660256772e-05,3.5381184399201e-13,5.94820850333956e-07,1.40954924909693e-10,1.18724439316298e-05,6.66020711061584e-14,2.58073770666758e-07,1,0.0091203
25,1.16869674244375e-06,7.7669880683472e-05,1.0655690406208e-06,1.0906177983797e-05,-7.46321355826751e-07,-7.46321355826751e-07,1.11033168861593e-05,3.94293453264275e-13,6.27927904511557e-07,1.40248073748285e-10,1.18426379556366e-05,6.45142080902583e-14,2.53996472594125e-07,1,0.0091246
26,1.11765025355491e-06,5.76296959739894e-05,1.35256089581925e-06,9.64965320058192e-06,-2.70391731671538e-07,-2.70391731671538e-07,9.85931335367299e-06,4.27172246956854e-13,6.53584154456681e-07,1.38592611673578e-10,1.17725363313764e-05,6.27483103375445e-14,2.50496128388333e-07,1,0.0092034
27,1.04488730167813e-06,4.5337176547442e-05,1.61171445066444e-06,8.39778534281024e-06,1.28637668961318e-07,1.28637668961318e-07,8.65091558163171e-06,4.51787699780978e-13,6.72151545249268e-07,1.36231342367168e-10,1.16718182973849e-05,6.11871960657424e-14,2.47360457765065e-07,1,0.0091605
28,9.55339628026307e-07,4.23643684719938e-05,1.81186366425197e-06,7.17987166228492e-06,4.53500775599025e-07,4.53500775599025e-07,7.50285211176937e-06,4.68247917820138e-13,6.84286429662417e-07,1.33376394061594e-10,1.15488698175014e-05,5.9709527045099e-14,2.44355329479631e-07,1,0.0091351
29,8.5437929265665e-07,4.64989631944468e-05,1.94131458518827e-06,6.01572682177214e-06,7.09618425798197e-07,7.09618425798198e-07,6.43010615252463e-06,4.77272609471873e-13,6.90849194449754e-07,1.30202941339909e-10,1.14106503469307e-05,5.8234039387264e-14,2.41317300223718e-07,1,0.0093991
30,7.4761139265209e-07,5.34131592495296e-05,1.99857621771405e-06,4.92229321318689e-06,9.03838732746465e-07,9.03838732746465e-07,5.44529734569659e-06,4.79994282303584e-13,6.92816196623307e-07,1.2685121873468e-10,1.12628246339309e-05,5.67277899432799e-14,2.38175964243414e-07,1,0.0095253
31,6.4080997358388e-07,6.02914711928152e-05,1.98824519508846e-06,3.91685734828124e-06,1.04355683472335e-06,1.04355683472335e-06,4.5621081661102e-06,4.77756964237165e-13,6.91199655842771e-07,1.23430625579345e-10,1.11099336442368e-05,5.5194261325382e-14,2.34934589461369e-07,1,0.0097445
32,5.40031198137785e-07,6.59169067587864e-05,1.91861694917996e-06,3.01896255406421e-06,1.13614894381442e-06,1.13614894381442e-06,3.79610774895402e-06,4.7194061207232e-13,6.86979338897699e-07,1.20023744593793e-10,1.09555348839659e-05,5.36558163370042e-14,2.31637251617706e-07,1,0.009587
33,4.51874872135649e-07,6.98647794301192e-05,1.80003683028033e-06,2.25363488498275e-06,1.18863910980593e-06,1.18863910980593e-06,3.16386755984727e-06,4.63826984435813e-13,6.81048444999189e-07,1.16689996513261e-10,1.08023144054069e-05,5.2139084531278e-14,2.28339844379552e-07,1,0.0091432
34,3.83553781727491e-07,7.20651746909276e-05,1.64368821848915e-06,1.65877082442085e-06,1.20752749221964e-06,1.20752749221964e-06,2.67998917740129e-06,4.54511882054685e-13,6.74174963977961e-07,1.13469183144959e-10,1.06521914714747e-05,5.06663186320746e-14,2.25091800455002e-07,1,0.0088169
35,3.41643111103726e-07,7.26148605869949e-05,1.46070850307235e-06,1.2912576207935e-06,1.19871901960167e-06,1.19871901960167e-06,2.35031024734949e-06,4.44860685863541e-13,6.66978774672434e-07,1.10385033862497e-10,1.05064282162159e-05,4.92521347175351e-14,2.21928219741283e-07,1,0.0089451
36,3.28409092068304e-07,7.16918493985913e-05,1.26158191179998e-06,1.18867268382109e-06,1.1675044544468e-06,1.1675044544468e-06,2.16287605584432e-06,4.35499348249363e-13,6.59923744268505e-07,1.07448728278343e-10,1.03657478398012e-05,4.79037445901388e-14,2.18869240849734e-07,1,0.0093987
37,3.38778574314932e-07,6.95112731998633e-05,1.05577881983559e-06,1.28345127983002e-06,1.11856593676407e-06,1.11856593676407e-06,2.0853159676599e-06,4.26831012415998e-13,6.53323053638855e-07,1.0466223677582e-10,1.02304563327263e-05,4.66227546577572e-14,2.15923029475221e-07,1,0.0089387
38,3.63120157206608e-07,6.63002719765775e-05,8.51629393880068e-07,1.45218074599068e-06,1.05600660127436e-06,1.05600660127436e-06,2.07484277087986e-06,4.1906851863057e-13,6.47355017459948e-07,1.02021256137611e-10,1.01005572191642e-05,4.54072966934551e-14,2.13089879378292e-07,1,0.0090757
39,3.92553918005657e-07,6.22822787658133e-05,6.56494009556105e-07,1.61701123366255e-06,9.83385449071505e-07,9.83385449071505e-07,2.09318998624627e-06,4.12274417602648e-13,6.42085989258953e-07,9.95176712191725e-11,9.97585441048397e-06,4.42537372842788e-14,2.10365722693311e-07,1,0.0089645
40,4.21165738405573e-07,5.76664776734494e-05,4.77511418854755e-07,1.74665159031586e-06,9.03745597025107e-07,9.03745597025107e-07,2.1140414326133e-06,4.06402071642749e-13,6.37496722848635e-07,9.71414587181633e-11,9.85603666379967e-06,4.31578230924134e-14,2.07744610260804e-07,1,0.0090541
41,4.45634314974539e-07,5.26416146873068e-05,3.24039399054445e-07,1.8323803545731e-06,8.19653216854732e-07,8.19653216854732e-07,2.12258018282474e-06,4.01333483131532e-13,6.33508865866557e-07,9.48820413502208e-11,9.74074131420298e-06,4.2115320735822e-14,2.05220176239623e-07,1,0.0089531
42,4.64330852461129e-07,4.73727252911481e-05,2.15642782850979e-07,1.87513718340075e-06,7.33239130745744e-07,7.33239130745744e-07,2.11231134918289e-06,3.96911332117621e-13,6.30008993679948e-07,9.27291798713081e-11,9.62959915423836e-06,4.11222984412269e-14,2.02786336919495e-07,1,0.0088403
43,4.76637712089101e-07,4.19998691268559e-05,1.89421964740673e-07,1.8799129462519e-06,6.46238226487128e-07,6.46238226487128e-07,2.08194107854715e-06,3.92964173430828e-13,6.26868545574611e-07,9.06734891453368e-11,9.522262816439e-06,4.01752027836024e-14,2.00437528381295e-07,1,0.0100262
44,4.82526245377144e-07,3.66383583602263e-05,2.39507094470812e-07,1.85334678519525e-06,5.60025673390641e-07,5.60025673390641e-07,2.03322369786386e-06,3.89324796250077e-13,6.23958970005301e-07,8.870668254216e-11,9.41842250815708e-06,3.92708413872884e-14,1.98168719497524e-07,1,0.0090629
45,4.82304603261176e-07,3.13805347621895e-05,3.11965075334476e-07,1.8022613604672e-06,4.75656795284607e-07,4.75656795284607e-07,1.96927760539926e-06,3.8584241700734e-13,6.21162150333824e-07,8.68216019142703e-11,9.31781100442965e-06,3.84063332158295e-14,1.95975338284769e-07,1,0.0091751
46,4.76464829385353e-07,2.62987691687352e-05,3.80651702295322e-07,1.73331459070113e-06,3.93905846607367e-07,3.93905846607367e-07,1.89393110342896e-06,3.82389728238511e-13,6.18376687981129e-07,8.50121535036239e-11,9.22020355001038e-06,3.75790579524603e-14,1.93853186593515e-07,1,0.0093231
47,4.65587621347072e-07,2.14497405021338e-05,4.38302904745292e-07,1.65265503218786e-06,3.15297113306912e-07,3.15297113306912e-07,1.8111603380548e-06,3.78865943236662e-13,6.15520871487444e-07,8.32731779348265e-11,9.12541385005778e-06,3.67866155960127e-14,1.91798372245472e-07,1,0.0093658
48,4.50281702046475e-07,1.68820005652156e-05,4.83377944905815e-07,1.5657637578752e-06,2.40135534124164e-07,2.40135534124164e-07,1.7247726084418e-06,3.75196936319187e-13,6.12533212421325e-07,8.16002959059932e-11,9.03328821116614e-06,3.60267962498747e-14,1.8980726079335e-07,1,0.0090768
49,4.31144898855858e-07,1.26525135392429e-05,5.16211372567445e-07,1.47742039380528e-06,1.68535393640923e-07,1.68535393640923e-07,1.63826009515822e-06,3.71333446267968e-13,6.09371353337165e-07,7.99897571352462e-11,8.94369929812302e-06,3.52975585554945e-14,1.87876444919246e-07,1,0.0091075
50,4.08739432646333e-07,8.87457200300711e-06,5.37843858685884e-07,1.39172397776625e-06,1.00446286843692e-07,1.00446286843692e-07,1.5547445570783e-06,3.67248135818609e-13,6.06010012968936e-07,7.84383066052965e-11,8.85654032934399e-06,3.45970146424729e-14,1.86002727513531e-07,1,0.0091826
51,3.8357682992231e-07,5.89211647594539e-06,5.49582642149723e-07,1.312144932633e-06,3.56762921427389e-08,3.56762921427389e-08,1.4769807051351e-06,3.62932117164387e-13,6.02438475833331e-07,7.69430745542778e-11,8.77172015936884e-06,3.39234199370621e-14,1.84183115233352e-07,1,0.009165
52,3.56109519448107e-07,4.72842786049731e-06,5.5280142179324e-07,1.24158786521628e-06,-2.60876591440251e-08,-2.60876591440251e-08,1.40739279316414e-06,3.5839138394664e-13,5.98657985787077e-07,7.55014914758157e-11,8.68915942285649e-06,3.32751665285257e-14,1.824148199257e-07,1,0.0089953
53,3.2672716136177e-07,6.08539603396238e-06,5.48836253072081e-07,1.18245152547887e-06,-8.52621329094916e-08,-8.52621329094916e-08,1.34812613902739e-06,3.53643445343336e-13,5.94679279396328e-07,7.41112264307386e-11,8.60878774455141e-06,3.26507786964719e-14,1.80695264731735e-07,1,0.0095767
54,2.95756426369452e-07,8.67163172686405e-06,5.38927604700551e-07,1.13667874025329e-06,-1.4235213185998e-07,-1.4235213185998e-07,1.30109944333908e-06,3.4871434198029e-13,5.90520399292259e-07,7.27701455664926e-11,8.53054192689378e-06,3.20489092035721e-14,1.79022091384198e-07,1,0.009318
55,2.6346348539007e-07,1.15972943223658e-05,5.2418815968389e-07,1.10579269510222e-06,-1.97938404333797e-07,-1.97938404333797e-07,1.26804334322802e-06,3.43636135910355e-13,5.86204858313504e-07,7.14762871729256e-11,8.4543649775087e-06,3.14683349179657e-14,1.7739316480058e-07,1,0.0094098
56,2.30059107943106e-07,1.46218832544163e-05,5.05586574734048e-07,1.0909256994822e-06,-2.52666744415819e-07,-2.52666744415819e-07,1.25051625433822e-06,3.38444904789591e-13,5.81760178071335e-07,7.02278497395227e-11,8.38020582918598e-06,3.09079505913627e-14,1.75806571524965e-07,1,0.009177
57,1.95707428387284e-07,1.7697949067643e-05,4.83941821327066e-07,1.0928470499587e-06,-3.07238748664673e-07,-3.07238748664673e-07,1.24989088929589e-06,3.33179229223562e-13,5.77216795687342e-07,6.90231896955863e-11,8.30801960130008e-06,3.03667600395952e-14,1.74260609546722e-07,1,0.009246
58,1.60542537616454e-07,2.08359401557259e-05,4.59924874065449e-07,1.11199587666467e-06,-3.62403199005712e-07,-3.62403199005712e-07,1.26731414280481e-06,3.27879137450472e-13,5.72607315226126e-07,6.78608258238788e-11,8.23776825504813e-06,2.98438645358027e-14,1.72753768514041e-07,1,0.009289
59,1.24707998796536e-07,2.40676820680176e-05,4.34065742897381e-07,1.14851190220152e-06,-4.18946960234479e-07,-4.18946960234479e-07,1.303646959648e-06,3.22585458594767e-13,5.67966071693342e-07,6.67394473420402e-11,8.16942148147836e-06,2.93384487719654e-14,1.71284700927915e-07,1,0.0090779
60,8.84861004217051e-08,2.74341401782695e-05,4.0676476244586e-07,1.20224243839099e-06,-4.77683788080441e-07,-4.77683788080441e-07,1.35938922862714e-06,3.17339530784318e-13,5.63328972079652e-07,6.56579222042546e-11,8.10295762078604e-06,2.88497651822791e-14,1.69852186274652e-07,1,0.0089788
61,5.29525180159519e-08,3.09800802336865e-05,3.7830799028083e-07,1.27269008193445e-06,-5.39438759883382e-07,-5.39438759883382e-07,1.43458084482212e-06,3.12183210102021e-13,5.58733577031147e-07,6.46153008927149e-11,8.03836431699353e-06,2.8377117789897e-14,1.68455091314858e-07,1,0.0091774
62,2.62698116971286e-08,3.47507768268786e-05,3.48887683048583e-07,1.35886934638273e-06,-6.05025117117464e-07,-6.05025117117464e-07,1.52865942519114e-06,3.07159127729514e-13,5.54219385919975e-07,6.36108089369973e-11,7.97563846579052e-06,2.79198470257559e-14,1.67092330840634e-07,1,0.0091922
63,4.16665102093737e-08,3.87890187384186e-05,3.18630458902189e-07,1.45903948510632e-06,-6.7520904201146e-07,-6.7520904201146e-07,1.6402382123352e-06,3.02311143131792e-13,5.49828285132542e-07,6.26438180236038e-11,7.91478477430712e-06,2.7477318103055e-14,1.65762836917854e-07,1,0.0090349
64,7.89558467245909e-08,4.31316359625322e-05,2.87636891958091e-07,1.57037024948375e-06,-7.50658482040478e-07,-7.50658482040478e-07,1.76683986134554e-06,2.97684938172421e-13,5.45605111937581e-07,6.17137852903543e-11,7.85581219800692e-06,2.70489130489458e-14,1.64465537572301e-07,1,0.0090221
65,1.20534915054436e-07,4.78044977902226e-05,2.56047988597117e-07,1.68809916113991e-06,-8.31861227013064e-07,-8.31861227013064e-07,1.90417989425976e-06,2.93328687827417e-13,5.41598271625212e-07,6.08201255331135e-11,7.79872589165138e-06,2.66340378353935e-14,1.63199380621967e-07,1,0.0093965
66,1.64381011579037e-07,5.28154197737487e-05,2.24160415888716e-07,1.80490579557081e-06,-9.19003857013934e-07,-9.19003857013934e-07,2.04564773531953e-06,2.89293724632573e-13,5.37860320745613e-07,5.99620126410515e-11,7.74351423069988e-06,2.62321529829161e-14,1.61963431005015e-07,1,0.0091186
67,2.10154027935922e-07,5.81445251847009e-05,1.92630399057238e-07,1.90988788210849e-06,-1.01180375366994e-06,-1.01180375366994e-06,2.18146491108582e-06,2.8563508270459e-13,5.34448391058099e-07,5.91380839323537e-11,7.6901289932194e-06,2.58428538415107e-14,1.60757126876262e-07,1,0.0130942
68,2.57777130072264e-07,6.37308466539114e-05,1.62857747460775e-07,1.98735316820286e-06,-1.10927116514503e-06,-1.10927116514503e-06,2.29777822314249e-06,2.82411758676409e-13,5.31424273698906e-07,5.8346050121036e-11,7.63845862206741e-06,2.54660508068314e-14,1.5958085977595e-07,1,0.008812
69,3.07190439666523e-07,6.9454295480605e-05,1.37648245804717e-07,2.01578601252484e-06,-1.20938247372138e-06,-1.20938247372138e-06,2.37616286683643e-06,2.79686457336498e-13,5.28853909257082e-07,5.75822834521765e-11,7.58829911456952e-06,2.510233744755e-14,1.58437171924868e-07,1,0.0086367
70,3.58258665824027e-07,7.51125903581614e-05,1.21816768174773e-07,1.96798665952397e-06,-1.30865052527795e-06,-1.30865052527795e-06,2.39474037928546e-06,2.77524497540805e-13,5.26805939166222e-07,5.68416048526337e-11,7.53933716268437e-06,2.47536868447857e-14,1.57333044351102e-07,1,0.0086737
71,4.10703824856644e-07,8.03932596134007e-05,1.20629253751089e-07,1.8153917329086e-06,-1.40158069283913e-06,-1.40158069283913e-06,2.33401837734714e-06,2.75991443093074e-13,5.2534887750244e-07,5.61177462178894e-11,7.49117789255398e-06,2.44246633868645e-14,1.56283919156337e-07,1,0.0089885
72,4.64035655162888e-07,8.48429480320929e-05,1.34658212712149e-07,1.55060281865088e-06,-1.48002642275102e-06,-1.48002642275102e-06,2.19785496929995e-06,2.75148910400982e-13,5.24546385366425e-07,5.5405424276892e-11,7.44348199950077e-06,2.4124291027604e-14,1.55319963390428e-07,1,0.0087439
73,5.17472049780231e-07,8.78408780697867e-05,1.58312996975895e-07,1.29143569683774e-06,-1.53251360490714e-06,-1.53251360490714e-06,2.07631417352478e-06,2.75047929742116e-13,5.2445012131004e-07,5.47055017600467e-11,7.39631676985557e-06,2.38684681222773e-14,1.54494233297807e-07,1,0.0086698
74,5.69848793640819e-07,8.85905860526704e-05,1.84304937005507e-07,1.52970849409947e-06,-1.54366996651945e-06,-1.54366996651945e-06,2.25597661201701e-06,2.75719277280924e-13,5.2508978020994e-07,5.40350143102348e-11,7.35085126432543e-06,2.36821095146953e-14,1.53889926618656e-07,1,0.008488
75,6.1952356525353e-07,8.61599876044958e-05,2.0607442882863e-07,2.63803006725127e-06,-1.49400675697464e-06,-1.49400675697464e-06,3.1059329370615e-06,2.77160479555904e-13,5.26460330467457e-07,5.34431717115586e-11,7.31048368519886e-06,2.35989448725048e-14,1.53619480771498e-07,1,0.0086597
76,6.64286525217409e-07,7.96398491743805e-05,2.17690057816895e-07,4.44103811708778e-06,-1.36044401566338e-06,-1.36044401566338e-06,4.70569046899454e-06,2.79319902029976e-13,5.28507239335448e-07,5.30313342257485e-11,7.28226161475599e-06,2.36555098651928e-14,1.53803478065981e-07,1,0.0084961
77,7.01299702827579e-07,6.86243261451292e-05,2.13778991819446e-07,6.79611543970369e-06,-1.11809687197706e-06,-1.11809687197706e-06,6.93968601943763e-06,2.82079660096938e-13,5.31111720918432e-07,5.2968060301367e-11,7.27791593118298e-06,2.38768680575434e-14,1.5452141617764e-07,1,0.0085262
78,7.27099206026355e-07,5.47889017086401e-05,1.90747932299184e-07,9.56679404687721e-06,-7.43749803966409e-07,-7.43749803966409e-07,9.64380703715908e-06,2.85241116447031e-13,5.3407969110146e-07,5.3481328940708e-11,7.31309298045006e-06,2.42547255041961e-14,1.55739286964453e-07,1,0.0087472
79,7.37705852903422e-07,4.70511922832548e-05,1.52598870273853e-07,1.25205273324051e-05,-2.2127958487772e-07,-2.21279584877721e-07,1.25700225752574e-05,2.8851920263641e-13,5.37139835272352e-07,5.48044193027557e-11,7.40300069585001e-06,2.47307739337317e-14,1.57260210904512e-07,1,0.0084186
80,7.28895813494595e-07,6.19324774772747e-05,1.36125183276359e-07,1.52987735834678e-05,4.51421648506312e-07,4.51421648506312e-07,1.53548263612006e-05,2.91553826440079e-13,5.39957245011194e-07,5.7066497718754e-11,7.55423707059515e-06,2.52045006204796e-14,1.58759253653069e-07,1,0.0084912
81,6.96678975053144e-07,9.75793127111804e-05,2.13253823118705e-07,1.74452062028433e-05,1.25562070829588e-06,1.25562070829588e-06,1.75432762252848e-05,2.93946514931943e-13,5.42168345564312e-07,6.01615599779872e-11,7.75638833336671e-06,2.55782619982187e-14,1.59932054317509e-07,1,0.0083761
82,6.38024735969504e-07,0.000142845649163056,3.73322590798756e-07,1.84998355495927e-05,2.14760869754471e-06,2.14760869754471e-06,1.8681703413292e-05,2.95326137478005e-13,5.43439175509095e-07,6.36840536663313e-11,7.98022892317829e-06,2.58215527616306e-14,1.60690860852852e-07,1,0.0084481
83,5.51909832795056e-07,0.000190468980881545,5.85076623557259e-07,1.81400031915977e-05,3.06003533845356e-06,3.06003533845356e-06,1.84596228961059e-05,2.95437924538943e-13,5.43542017270921e-07,6.70222900976579e-11,8.18671424306833e-06,2.60118792907671e-14,1.612819868763e-07,1,0.0087922
84,4.4106819337491e-07,0.000234785104788447,8.29639690092775e-07,1.6333027462037e-05,3.91023951351599e-06,3.91023951351599e-06,1.6865419464973e-05,2.94236772475467e-13,5.42435961635535e-07,6.96106244266083e-11,8.34329817437974e-06,2.63157985760088e-14,1.62221449186009e-07,1,0.0093
85,3.16633721402744e-07,0.000270992519238985,1.08507094060196e-06,1.34548171171189e-05,4.61453246458632e-06,4.61453246458632e-06,1.43066387514672e-05,2.91954656487866e-13,5.40328285848396e-07,7.11996748729421e-11,8.43798997824376e-06,2.6912923042074e-14,1.64051586527147e-07,1,0.0092751
86,2.17649205737484e-07,0.000295571930277379,1.32248707809684e-06,1.03834970043396e-05,5.10444333068349e-06,5.10444333068349e-06,1.16715711728195e-05,2.8911066253752e-13,5.37690117574724e-07,7.19557899749101e-11,8.48267587350301e-06,2.78994465128174e-14,1.6703127405614e-07,1,0.0089023
87,2.39272644227139e-07,0.000306744427978135,1.50869559452585e-06,8.53850550766977e-06,5.33962464688287e-06,5.33962464688287e-06,1.01932132449162e-05,2.86445613523014e-13,5.35206141148449e-07,7.23229831505587e-11,8.50429204287804e-06,2.92193154494955e-14,1.70936583122208e-07,1,0.0088532
88,3.74997594671135e-07,0.000304565372354549,1.61232489123602e-06,8.94459816874265e-06,5.31337972686785e-06,5.31337972686785e-06,1.05357668504367e-05,2.8478854059672e-13,5.33655825974682e-07,7.27625217866519e-11,8.53009506316617e-06,3.06660081157253e-14,1.75117126848648e-07,1,0.0085672
89,5.41913438819261e-07,0.000290606975740402,1.61079607687297e-06,1.0689048424814e-05,5.04989889060781e-06,5.04989889060781e-06,1.1952814185714e-05,2.84888334243643e-13,5.33749317792204e-07,7.3550243642512e-11,8.57614386787629e-06,3.19659691482204e-14,1.78790293775195e-07,1,0.0088021
90,7.05798802710857e-07,0.000267388613889111,1.49554846868204e-06,1.24389303909953e-05,4.59540468344954e-06,4.59540468344954e-06,1.33880894020761e-05,2.87257929973248e-13,5.35964485738792e-07,7.47245846891284e-11,8.6443383025613e-06,3.28996673149708e-14,1.81382654393883e-07,1,0.0088321
