step,x_I,y_I,z_I,u_B,v_B,w_B,phi,theta,psi,p,q,r,ref_x,ref_y,ref_z,ref_xb,ref_yb,ref_zb,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r
11,1.11549763483641,-0.0138464672069489,-1.00338500815081,0.807522542090434,0.116456103558527,-0.0317613960769953,0.0195880187673173,-0.0618659631259366,1.85951094627149,-0.0280857144510314,0.712110123374511,0.611301626809324,0.968911754758852,0.239680141591068,-0.999988885205247,0.45557211090448,0.00175313507376199,0.00779774393008906,0.0303814024184112,0.0170689590821405,1.84242933283693,0.00916262271005814,0.0445307801464745,0.637593348688708
12,1.09798631363875,0.0237301728866562,-1.00234630729084,0.833599628731529,0.0998732654524255,-0.00493055635172347,0.0174728398150762,-0.0289126987453736,1.89126759800109,0.000510940831268313,0.62901429007576,0.633223977170221,0.962424005701862,0.261295607179468,-0.99998510053495,0.446950732860597,0.00214458231995793,0.00817901949075046,0.0314389607606274,0.0182485429055559,1.8752043239707,0.00996766189304671,0.0431330013147985,0.671118146185141
13,1.07983959127377,0.0618541011246675,-1.0013802890275,0.843359037540572,0.0811874542899974,0.0159676012357223,0.017619459474417,-0.000351935638694241,1.92417570595369,0.0238886073360643,0.536079038949071,0.662882286365792,0.955334506084644,0.282252988892158,-0.999980549442139,0.437808552616002,0.00258075139520128,0.0084555892610185,0.0326053097984148,0.0192613501620906,1.90976747931946,0.0107327940447798,0.0416077621502193,0.709159789556095
14,1.06127740925614,0.0998438056881924,-1.00062972696703,0.839354535287104,0.0615914437184519,0.0308344334025756,0.0196614165884738,0.0234417126013771,1.95870387787528,0.0410547185263679,0.441038172097201,0.700302994833761,0.947647601459504,0.302498936690904,-0.999975164693511,0.428236789817845,0.00306332788003788,0.00862249752350298,0.0338802922324896,0.0200854616666628,1.94635077520851,0.0114503599149135,0.0399594372879236,0.751985465762985
15,1.04248010728976,0.137119103629881,-1.00016531209364,0.824170349253499,0.0420396100414881,0.0403064849708166,0.0232079245131628,0.0424256901996336,1.99527938534737,0.0518204562423916,0.349336875250118,0.745407859187233,0.93936799596159,0.321981790380285,-0.999968880079304,0.418338502964708,0.00359390968979517,0.00867594191064669,0.0352622666701256,0.0206972933381414,1.98519857261056,0.0121113798772234,0.0381934245668744,0.799829662919231
16,1.0235881035061,0.173205069249873,-0.999997547784566,0.800256830056137,0.0232703027809903,0.0453646430007958,0.0278713905981279,0.0567876222590429,2.03429053251477,0.0565440373265751,0.264662042295473,0.798005801957318,0.930500748787112,0.340651707819959,-0.999961630457149,0.408229491995717,0.00417385958720775,0.00861331660808819,0.0367474658610702,0.0210716051804479,2.0265650817392,0.0127053543899229,0.0363164519991336,0.852859181618197
17,1.0047041455744,0.207728663751623,-1.00009436770141,0.76984863011973,0.00583699746078951,0.0470681630056708,0.0332851864244323,0.0668672850227983,2.07609128583016,0.0559397153698109,0.189326726274024,0.857765861208871,0.921051270648932,0.35846078849755,-0.999953351795351,0.398039144367541,0.00480410268968239,0.00843324340521122,0.038329195684227,0.0211816711060287,2.07070974875358,0.0132200806765909,0.0343369802556822,0.911124894488996
18,0.985897299483673,0.240410186087471,-1.00039896384815,0.734933204857819,-0.0098611277533791,0.0463953590997673,0.0391148758745548,0.0730966649615463,2.12100378134575,0.0509329843072191,0.124571968267736,0.924170948009159,0.911025320235648,0.375363192160117,-0.999943981217102,0.387911105874061,0.00548485768378558,0.00813559030668117,0.0399968709343837,0.0209996954966031,2.11788984883408,0.0136415185128781,0.032265715524631,0.97449791006013
19,0.967207851587089,0.27105172938168,-1.00084480171252,0.697247526369997,-0.0235529097813891,0.0441647592904632,0.0450645809306848,0.0759545965358657,2.16931601620527,0.042550952645841,0.0708139933270856,0.99645264010995,0.900429000700147,0.391315252219206,-0.999933457047442,0.378003600233197,0.0062152939604666,0.00772147754575762,0.0417349114890604,0.0204975857151015,2.16834949116587,0.0139537552946865,0.0301162390007251,1.04258922077025
20,0.948652467531645,0.299524447388755,-1.00136663326157,0.658289344769742,-0.0350738772861357,0.041010926932251,0.0508796384081998,0.0759334981355283,2.22127322184112,0.0318400696197752,0.0278490876454625,1.07350954802391,0.889268756201909,0.406275583663755,-0.999921718865185,0.368489153084861,0.00699311568079087,0.00719327096641191,0.0435215692625881,0.0196482063714828,2.22230427707668,0.014139140900891,0.0279057407025009,1.11465505430365
21,0.930229162725916,0.325755908365533,-1.00190748322643,0.619335164896876,-0.0443492819929356,0.037393395663862,0.0563465824050912,0.0735161920689944,2.2770623738181,0.0198047794157248,-0.00497719020272329,1.15381685635756,0.877551368523142,0.420205185236367,-0.999908707562408,0.359553405400466,0.00781409043786082,0.00655456286531695,0.0453278263085835,0.0184272378884544,2.2799211052119,0.0141786822939038,0.0256558123946138,1.18949570748819
22,0.911921825705858,0.349718323556518,-1.00242220794097,0.581460539376728,-0.051380606431689,0.033622593896278,0.0612914775860461,0.0691610094569619,2.33679025397477,0.00736173885851284,-0.0286312553599589,1.23534282513171,0.865283953771279,0.433067535651724,-0.999894365414527,0.351392647827579,0.00867156668527723,0.00581014050557528,0.0471165950114835,0.0168157190138425,2.34129321474833,0.0140527979325125,0.023393204041324,1.26536395558235
23,0.893704173177679,0.371418062082921,-1.00287847038678,0.545560004972923,-0.0562347814861907,0.0298918068954472,0.0655775900912859,0.0632934641916944,2.40045665671059,-0.00469453103283788,-0.0442781099814678,1.31549839160828,0.852473959168589,0.44482868366038,-0.999878636164346,0.344209704182896,0.0095560598646314,0.00496594263130066,0.0488425465957579,0.0148032468177382,2.406411613824,0.0137425190977083,0.0211503824030323,1.33990938305247
24,0.875543104259183,0.390886612510557,-1.0032559838306,0.512364771933854,-0.0590354528024073,0.0263084876429941,0.0691032488167655,0.0563027768595624,2.46792583427907,-0.015717176405457,-0.0531882614594334,1.39115541332554,0.839129159913021,0.455457331785923,-0.999861465123714,0.338207883986253,0.0104550259576544,0.00402900442641332,0.0504529575162427,0.0123916212258082,2.47513557460146,0.0132311716618017,0.018965661698146,1.4101941779177
25,0.857401472889984,0.408173000296359,-1.00354475910907,0.4824567665289,-0.0599555519094363,0.0229214018004427,0.0718004767529002,0.0485414881816449,2.53890098698247,-0.0252246394772277,-0.0566603191624615,1.45877158173791,0.825257656072983,0.464924913586573,-0.999842799296455,0.333582955076576,0.0113529682230897,0.00300739147331683,0.0518899362592143,0.00959846309287567,2.54716668824887,0.0125064637177964,0.0168826330369057,1.47281822548535
26,0.839240324389454,0.423337588008617,-1.00374292241095,0.456278286450454,-0.0592101693835941,0.0197422494458193,0.073634541032525,0.0403264154807065,2.61290805483673,-0.0329096801263526,-0.0559557213165819,1.5146479097734,0.810867869454063,0.473205664311359,-0.999822587525928,0.330513475374164,0.0122320150891384,0.00191012337774572,0.0530942114530464,0.00646006419158228,2.62203252955113,0.0115627455295913,0.0149486446371867,1.52417907947319
27,0.821020654747555,0.436447144249734,-1.00385449806766,0.434137567231963,-0.057048483068803,0.0167617302924212,0.0746040243556243,0.031939409918673,2.68929545063905,-0.0386380276041494,-0.0522437983664181,1.55531266871977,0.795968540350528,0.480276684833145,-0.999800780669779,0.329150321649539,0.0130730410534682,0.000747087832312849,0.0540102964396783,0.00303256424950496,2.6990864327255,0.0104030362043986,0.0132122211761155,1.56086028999741
28,0.802704755705705,0.447571048496561,-1.00388739988959,0.416211865367212,-0.0537435562920428,0.0139607224664039,0.074740504839211,0.0236268830440087,2.76725482456896,-0.0424349618844603,-0.046557491242171,1.57797760393132,0.780568724073528,0.486117998743587,-0.999777331803163,0.329606728518902,0.0138572711110469,-0.000471054014092597,0.0545923551204964,-0.000609355223918904,2.77752834820905,0.00904030267584009,0.0117195679473854,1.58009347720574
29,0.78425720827592,0.456778491458711,-1.00385175581789,0.402550804619641,-0.0495794205508981,0.0113175262803293,0.0741066791156863,0.0155978824121325,2.84586410597143,-0.0444595953433641,-0.03976177071151,1.58096594117442,0.764677787136699,0.490712602487495,-0.999752196449827,0.331950401927576,0.0145681414371271,-0.00173296994071921,0.0548096546296464,-0.00437662326949568,2.85644789206204,0.00749752053865501,0.0105106264517826,1.58019316675753
30,0.76564558360518,0.464136528657115,-1.00375860565418,0.393083113005707,-0.0448359582766162,0.00881214839822501,0.0727919842211332,0.00802140140057379,2.9241486419147,-0.0449691448614576,-0.0325372627131018,1.56399391611379,0.748305402983068,0.49404650839783,-0.999725332838287,0.336199117577194,0.0151930522505894,-0.00302676580664668,0.054650340653983,-0.00817240727535239,2.93488526979294,0.00580628800993716,0.00961540428481228,1.56084555768178
31,0.746840904008191,0.469708846793075,-1.00361895673682,0.387629104865504,-0.0397733059879384,0.00642849148838211,0.0709054855519921,0.00102424868392736,3.00115109039638,-0.0442780041317865,-0.0253803293652038,1.52821754364006,0.731461547156849,0.496108780472728,-0.999696702178058,0.342320615840065,0.0157246204106711,-0.00434010045732393,0.0541225717103531,-0.0119000872692998,3.01190063841394,0.00400414838215203,0.00905134959824347,1.52316233921088
32,0.727817909624556,0.473555107742924,-1.00344315167203,0.385919483401596,-0.0346182139267708,0.00415515200118375,0.0685667383191781,-0.00530913432893609,3.07599802175693,-0.0427177235024438,-0.0186183277480492,1.47602781664793,0.714156491857957,0.496891562720097,-0.999666268949055,0.350236726917992,0.0161611553374116,-0.00566030534888052,0.0532527419663766,-0.0154710102966325,3.08663986128783,0.00213114918443297,0.00882231446590924,1.46948219227368
33,0.708555168697206,0.475730743679072,-1.00324048913891,0.387618969047528,-0.0295546138034827,0.001985361381499,0.0658960658063658,-0.0109340744215265,3.1479522005744,-0.0406034409096683,-0.0124361399187823,1.41065746213564,0.696400799859664,0.496390099891202,-0.999634001196205,0.359830815075978,0.0165063020014846,-0.00697450781052659,0.0520813242177688,-0.0188105592074177,3.15838573777247,0.000226358565786998,0.00891922916927495,1.40298270146281
34,0.689035062952163,0.476287088634472,-1.00301903747212,0.392351787089774,-0.0247196271814555,-8.35437086993321e-05,0.0630058903507707,-0.0158403374189333,3.21644377694328,-0.0382102107685316,-0.00690852368285948,1.33571195081127,0.678205317812656,0.494602750437432,-0.999599870821219,0.370957111337213,0.0167680206996766,-0.00826975680089621,0.0506574275986213,-0.0218616497586492,3.22658811538158,-0.00167500592795252,0.00932217351065702,1.32721519423435
35,0.66924367454584,0.475271746106944,-1.00278558635654,0.399725707853226,-0.0202048902396384,-0.00205086068648568,0.0599943653408472,-0.0200449053783121,3.28107919138097,-0.0357600476505878,-0.00203288172595945,1.25473810582969,0.659581168994053,0.491530991554386,-0.999563853864319,0.383450432979832,0.0169572107420604,-0.00953314994322156,0.0490332896455133,-0.0245855375404928,3.29087186669128,-0.00354344508929939,0.010003257089401,1.24567589463561
36,0.649170597519925,0.472729108019976,-1.00254569093357,0.409352051133486,-0.0160619640666506,-0.00391330556470016,0.0569418394681154,-0.023584073343868,3.34163132591512,-0.0334183407907048,0.00224162850164373,1.17090570600957,0.640539745582874,0.487179416220424,-0.999525930770289,0.397135087113776,0.0170862980528444,-0.0107519605697822,0.0472596517794068,-0.0269604455489544,3.35102638132048,-0.00535597213872366,0.0109296777947582,1.1614889842742
37,0.628808694229444,0.468700956386016,-1.00230377245988,0.420860332403777,-0.0123100846692578,-0.00566575011852522,0.0539099800467188,-0.0265060026761946,3.39801701601128,-0.0312971199457225,0.00599087348226822,1.0868271085382,0.621092700552904,0.481555722186163,-0.999486086635,0.411832231440052,0.0171680240559822,-0.0119137634835898,0.045382506380996,-0.0289788321471539,3.40698272297952,-0.00709601107885919,0.0120664682589039,1.07722686123211
38,0.608153815211752,0.463227094338791,-1.00206324889264,0.433907467923757,-0.0089445787782549,-0.00730186837993443,0.0509429250509366,-0.0288645010694022,3.4502683795604,-0.0294624362612288,0.00929896191008341,1.00449994095862,0.601251939271937,0.474670692920413,-0.999444311430274,0.427365429507882,0.0172145546993203,-0.0130065581563622,0.0434412687879284,-0.0306441142805615,3.45878487450957,-0.00875269527429872,0.0133786574163695,0.994852905084557
39,0.587204498974848,0.456345967051999,-1.00182667665241,0.448182311711782,-0.00594470451888144,-0.00881467994714963,0.0480696793867688,-0.0307143602064426,3.49850323963636,-0.0279435312751464,0.0122473103842951,0.925337721328224,0.581029610886585,0.466538170562087,-0.999400600206366,0.443564478956569,0.0172369249468038,-0.0140188881184953,0.0414681426738985,-0.0319674638127588,3.50656027697583,-0.0103198643992617,0.0148327743150116,0.915751819846728
40,0.565961665958588,0.448095244987964,-1.00159589109874,0.463406686959271,-0.00328020971750476,-0.010196994567529,0.0453070456423325,-0.0321082267575153,3.54289813297914,-0.0267421315815107,0.0149083994926653,0.850250487846237,0.560438099558095,0.457175020964455,-0.999354953272262,0.460267782107831,0.0172447692935503,-0.0149399553488972,0.0394883305700075,-0.0329650420364047,3.55049307664868,-0.011794992819471,0.0163977559510098,0.840809788798809
41,0.544428318436809,0.438512351747431,-1.00137213800572,0.479334097190918,-0.000916357471172519,-0.0114417700529345,0.0426625671064579,-0.0330947705285662,3.58366569481101,-0.0258408631425792,0.0173429383635164,0.7797447580128,0.539490015599978,0.446601090947824,-0.999307376354542,0.477323595075581,0.0172462626875466,-0.0157597285330761,0.0375207477090555,-0.0336558197000299,3.5908018037855,-0.0131781977638305,0.0180453852497296,0.77051386342083
42,0.522609255499937,0.427634926561272,-1.00115619176167,0.495747116034266,0.00118252288097078,-0.0125423975578631,0.0401371659703839,-0.0337178328725907,3.62103693164418,-0.0252102997821319,0.0195992882226113,0.714022509829546,0.518198186554784,0.434839157900314,-0.999257880735768,0.494590478836418,0.017248196764466,-0.0164690441235987,0.0355789669152522,-0.0340599828985939,3.62772194704311,-0.0144714011565527,0.0197503975296111,0.705050344623917
43,0.500510809660436,0.415501217357256,-1.00094845840036,0.512454194082353,0.00305073745604631,-0.0134929273276862,0.0377273291799876,-0.0340162461712136,3.65524809995481,-0.0248145154834582,0.0217142355978231,0.653068224438705,0.496575648235985,0.421914871885663,-0.999206483373347,0.511937223873336,0.0172561301948414,-0.017059699207575,0.0336722081494823,-0.0341978467075068,3.6614931120549,-0.0156776663006048,0.0214903768199641,0.644391235167314
44,0.478140609222404,0.402150404604654,-1.00074906315472,0.529286371521653,0.00471990378147363,-0.0142882459588122,0.0354268112752463,-0.0340240675488027,3.68653151548438,-0.0246152214208801,0.0237144589103732,0.596719753661511,0.474635635752063,0.407856690433308,-0.999153206999638,0.529242456874377,0.0172745694749773,-0.017524535262042,0.0318062623386128,-0.0340891699949142,3.69235007412672,-0.0168006995594627,0.0232455353623996,0.588364551617649
45,0.455507368471892,0.387622859065637,-1.00055792322225,0.5460941843264,0.00621833120425299,-0.0149242139743667,0.033227891774722,-0.0337710354558768,3.71510949706476,-0.0245746746333481,0.025618251249589,0.544722855291348,0.45239157452326,0.39269580620064,-0.999098080203916,0.546394078920038,0.0173071523440757,-0.0178575119610178,0.0299842955919379,-0.0337527661365957,3.72051692404989,-0.0178444925757205,0.0249984413961386,0.536708353504221
46,0.432620706041832,0.371960338437204,-1.00037480701424,0.562744908095303,0.00757087618473517,-0.0153977705477111,0.0311222565498969,-0.0332831185850473,3.74119068441261,-0.0246575827346174,0.0274372314995872,0.496771292591807,0.429857071296787,0.376466067711069,-0.999041137496529,0.563288636087585,0.0173568181699469,-0.0180537702882278,0.0282075168009305,-0.0332063197222827,3.74620354756746,-0.0188130764468276,0.0267337368768724,0.489110395646094
47,0.40949099050124,0.355206128897213,-1.00019938145691,0.579120190104455,0.00879909297852793,-0.0157070106316464,0.0291015811264241,-0.0325830753611008,3.76496807775041,-0.0248322266079538,0.0291778969022686,0.452535142498111,0.407045905163173,0.359203893384891,-0.998982419355413,0.579830686668309,0.0174259579896929,-0.0181096843072514,0.0264757129446428,-0.0324663389214283,3.76960379059414,-0.0197103608615252,0.0284378693851817,0.445236052096221
48,0.386129211292092,0.337405137985763,-1.00003124901357,0.595114064851514,0.00992154817339929,-0.0158512385519248,0.0271578892645918,-0.0316909777501636,3.78661827677233,-0.0250710000720369,0.030842950841692,0.411679973300142,0.383972018574443,0.340948179093131,-0.998921972254936,0.595932202962162,0.0175165421037563,-0.0180229010458401,0.0247876669552853,-0.0315481917805174,3.79089479325022,-0.0205400352746358,0.0300988505955263,0.404747173202191
49,0.362546872544962,0.318603945235308,-0.999869976071215,0.610631319432708,0.0109542081274242,-0.0158310012234491,0.0252837495614926,-0.0306246770665678,3.8063015198482,-0.0253505342500024,0.0324323899667664,0.373879227147059,0.360649508363659,0.32174019947762,-0.998859848676912,0.611512027751846,0.0176302260702565,-0.0177923680628363,0.0231414767964015,-0.030466190208399,3.81023709936925,-0.0213055138910061,0.0317060461061904,0.367314209135216
50,0.33875590699028,0.2988508166518,-0.999715114227895,0.625586162961669,0.0119108401382861,-0.0156481034676257,0.023472360460667,-0.0294002044711914,3.82416222955169,-0.0256515418115305,0.0339443636482514,0.33882170518896,0.337092616764805,0.301623503293593,-0.998796107103498,0.626495393916923,0.0177684374001565,-0.0174183483836524,0.0215347944161057,-0.0292336973209565,3.82777525296454,-0.0220099105993416,0.0332499969429312,0.332623493195706
51,0.314768607086944,0.278195688656071,-0.999566215864601,0.639901151994865,0.01280339170583,-0.0153056073867647,0.021717562254165,-0.0280321075365857,3.84032985457416,-0.02595848602727,0.0353758332820371,0.306215621893351,0.313315722431776,0.280643803043898,-0.998730811991665,0.640813508408652,0.0179324457936848,-0.0169024226126414,0.0199650013858832,-0.0278632425060255,3.84363867645896,-0.0226560336658561,0.0347222706217909,0.300381145300366
52,0.290597570557858,0.256690126503864,-0.999422845209092,0.653506326953305,0.0136423288664003,-0.0148078173444824,0.0200138044615035,-0.0265337287215926,3.85491986220546,-0.0262591533204778,0.0367230643626187,0.275790321967724,0.289333331455312,0.258848859186525,-0.998664033728825,0.654403197563322,0.0181234197836347,-0.0162474781567592,0.0184293354759942,-0.0263666346547101,3.85794268884644,-0.0232463928934594,0.036115338530065,0.270314681887226
53,0.266255657702887,0.234387261576375,-0.999284585917322,0.666338519934349,0.0144369257729971,-0.0141602517847013,0.0183560886848945,-0.0249174334276904,3.86803478295252,-0.0265441861892008,0.0379819842500191,0.247296452918941,0.265160068376874,0.236288359209348,-0.998595848569261,0.667206608461714,0.0183424724167687,-0.0154576856234419,0.0169249797847776,-0.024755068124551,3.87078956858366,-0.0237832141447022,0.0374224760339207,0.242173117603794
54,0.241755958111909,0.21134171131425,-0.999151046021674,0.678340800400229,0.0151955048384372,-0.0133696028818974,0.0167399006047661,-0.0231947955967811,3.87976524299418,-0.0268066158633694,0.0391484356188548,0.220505155242278,0.240810667198784,0.213013791877781,-0.998526338550936,0.679170960028592,0.0185906982635135,-0.0145384625852388,0.0154491236392845,-0.0230392187018595,3.8822695994331,-0.0242684577374483,0.0386376818030505,0.215726113137786
55,0.217111764690517,0.187609484985729,-0.999021860932146,0.689462031101483,0.0159256309862877,-0.0124436848432502,0.0151611399578427,-0.0213767482769145,3.89019094420272,-0.0270414204150077,0.0402183513101602,0.195206660043293,0.216299962390198,0.189078316972284,-0.998455591392373,0.69024833732314,0.0188692036840701,-0.0134964250330708,0.0139990024383057,-0.0212293285449725,3.89246206088407,-0.0247038383781657,0.0397556131422839,0.190762551804891
56,0.192336553212912,0.163247877951432,-0.998896695031292,0.699656511815909,0.0166342657583558,-0.0113913715726523,0.0136160538428004,-0.0194737056796137,3.89938156802076,-0.0272451237034629,0.0411878716853273,0.171208558480975,0.191642879888844,0.164536630843303,-0.998383700369248,0.700395522678647,0.019179131939675,-0.0123393269675282,0.012571921934418,-0.019335280135977,3.90143614080172,-0.0250908451110113,0.0407715345092134,0.167088802838575
57,0.167443965912162,0.138315356623388,-0.998775242278612,0.708883692910201,0.0173278878810565,-0.0102225243503395,0.0121011762437461,-0.0174956622463141,3.90739759062476,-0.0274154429436894,0.0420534211718209,0.148333917685695,0.166854428098712,0.139444828121172,-0.998310764170495,0.709573857801531,0.0195216844399324,-0.0110759887019143,0.0111652711189239,-0.0173666598729951,3.90925175865425,-0.0254307603227461,0.0416812768033061,0.144526840517992
58,0.142447797894636,0.112871435916971,-0.998657226135408,0.717107944367787,0.0180125868890477,-0.00894791017238809,0.0106132750013364,-0.0154522732775522,3.91429100408828,-0.0275509873003664,0.0428117567813758,0.126419354509228,0.141949688884179,0.113860259927783,-0.998236886733715,0.717749131507358,0.0198981391659679,-0.00971621457025858,0.00977652683329723,-0.0153328122561378,3.91596029459719,-0.0257246772244703,0.0424812053979954,0.122912325994843
59,0.117361985415429,0.0869765506600664,-0.99854239903631,0.724298368852579,0.018694135894488,-0.00757911142258706,0.00914930638948407,-0.0133529208270422,3.92010594282489,-0.0276510062627829,0.0434599980902673,0.105313134386867,0.116943808561276,0.0878413889452415,-0.998162177059801,0.7248914883771,0.0203098671024735,-0.00827070084677198,0.0084032524304531,-0.0132428857646483,3.92160522398892,-0.0259735154839223,0.0431681952358585,0.102092715619283
60,0.0922005952709429,0.0606919221496299,-0.998430541566829,0.730428649702657,0.019378048817366,-0.00612842760594062,0.00770637680840785,-0.0112067678488014,3.92487921727298,-0.0277151842382678,0.0439956455106039,0.0848733322527389,0.0918519888870199,0.0614476417043969,-0.998086749006793,0.73097535421585,0.020758347344087,-0.00675093478875308,0.00704309220047406,-0.0111058715617125,3.92622265939436,-0.0261780348451671,0.0437396116130051,0.0819254301844234
61,0.0669778147523054,0.0340794208258505,-0.998321461455356,0.735476926581713,0.0200696265192466,-0.00460876994885808,0.0062817107556011,-0.00902280300909699,3.92864075817307,-0.0277434764786509,0.0444165916048136,0.0649660718226634,0.0666894780479061,0.0347392584629082,-0.998010721063028,0.735979374764638,0.0212451814062816,-0.00516908581136944,0.0056937628170498,-0.00893063614336275,3.92984180338477,-0.0263388466735365,0.0441932955434452,0.0622760997308938
62,0.0417079417598274,0.00720142586152437,-0.998214992450479,0.739425692961507,0.0207739954131351,-0.00303354975721106,0.00487262408978322,-0.00680987812366895,3.93141397530025,-0.0277359808496879,0.0447211286291416,0.045463845712905,0.0414715616487863,0.00777714104840699,-0.997934216099805,0.739886364643002,0.0217721071612052,-0.00353788988874819,0.00435304271919527,-0.00672594899867229,3.93248531586662,-0.0264564234222743,0.0445275528218692,0.0430168854302276
63,0.0164053748062259,-0.0198793176680895,-0.998110993127826,0.742261710752938,0.0214961413170539,-0.00141656151216425,0.00347650158901486,-0.00457673983681883,3.93321603444099,-0.0276928398495707,0.0449079543514264,0.0262439097282253,0.0162135537034814,-0.0193773009526823,-0.997857361103854,0.742683263982257,0.0223410127281566,-0.00187052835022583,0.00301876009129906,-0.00450050628878969,3.93416959955259,-0.0265311060472227,0.0447411460996466,0.0240248715021479
64,-0.00891539726218459,-0.0470998434685292,-0.998009345652726,0.743975938318274,0.0222409406113063,0.00022813823134532,0.00209077787391718,-0.00233205690438719,3.93405805594374,-0.0276141674699974,0.0449761773815279,0.00718673865177086,-0.00906921237145356,-0.0466623052760409,-0.997780286890036,0.74436110064807,0.0229539505703893,-0.000180502302388864,0.00168877992292795,-0.0022629514938552,3.93490500671481,-0.0265631094066236,0.0448332894599809,0.00518051464859632
65,-0.0342398059185114,-0.0743971100678782,-0.997909954513437,0.744563468839735,0.02301319014922,0.00188635500446678,0.000712920879679532,-8.44442588980238e-05,3.93394523747915,-0.0274999961681289,0.0449253227876571,-0.0118254722706271,-0.0343613927583422,-0.0740159129423212,-0.997703127794783,0.744914956349519,0.023613151978707,0.00151849604418509,0.000360990502995841,-2.18939263896596e-05,3.93469596966314,-0.026552525681372,0.0448036451299198,-0.0136338649009435
