step,position_error_m,attitude_error_deg,velocity_error_ms,rate_error_rads,yaw_error_raw_rad,yaw_error_corrected_rad,fullstate_error,cumulative_mse_pos,cumulative_rmse_pos,cumulative_mse_full,cumulative_rmse_full,cumulative_mse_input,cumulative_rmse_input,in_track,solve_time_s
1,0.282842712474619,1.45982112306141,0.5,0.5024279411079,0,0,0.763598716211411,0.08,0.282842712474619,0.583082999399715,0.763598716211411,0.0283498522306012,0.168374143592777,0,0.0132605
2,0.301106821378737,3.68734814686305,0.489547074192465,2.75296188664863,-0.0116733424670299,-0.0116733424670299,2.81305217635472,0.0853326589404032,0.292117543020619,4.24817277314687,2.06110959755828,0.0194975782154974,0.139633728788919,0,0.0096828
3,0.318948971242859,9.75434015075553,0.432088291985629,1.63076486780675,-0.00980466508518085,-0.00980466508518085,1.72534236378609,0.0907979213792282,0.301326934373992,3.8243839395229,1.95560321627955,0.0296370634739227,0.172154185176901,0,0.0094148
4,0.333500131921872,13.1950913271684,0.344706151542165,0.802643817833489,-0.00643683014315721,-0.00643683014315721,0.962973955368047,0.0959040255323977,0.309683750836878,3.10011766432147,1.76071510027076,0.0323944706667979,0.179984640085753,0,0.009472
5,0.342815912501903,14.4706649693109,0.261197493261108,0.146079542622869,-0.00230288556993941,-0.00230288556993941,0.52045465209832,0.100227770398821,0.316587697800816,2.53426874043533,1.59193867357864,0.0281433922797932,0.167759924534417,0,0.0095913
6,0.346282967248739,14.0982868282147,0.20613336403111,0.370749090336302,0.00376190952730626,0.00376190952730626,0.600336587901221,0.103508457566782,0.321727303110542,2.17195795349159,1.47375640914352,0.0235377574248708,0.153420198881604,0,0.0092674
7,0.344101758695503,12.7193428241895,0.199088282445519,0.616510553906493,0.00923388293956062,0.00923388293956062,0.766426086537606,0.105636680819719,0.325017969995074,1.94559380958213,1.39484544290116,0.0203385437628147,0.142613266433438,0,0.0092848
8,0.336873744927141,10.8180859327172,0.233697791350896,0.732690391569455,0.0134319524021276,0.0134319524021276,0.860571591300646,0.106617585719909,0.326523484178257,1.79496751635358,1.3397639778534,0.0180821792115376,0.134469993721788,0,0.0101778
9,0.325368683233324,8.71426609176645,0.284280720372016,0.76054662936014,0.0160491646889203,0.0160491646889203,0.887830869657178,0.10653394064314,0.32639537472694,1.68310930932721,1.29734702733201,0.0162492439574158,0.127472522362334,0,0.0097257
10,0.310421093830983,6.61843622880924,0.333108256920496,0.732002921659592,0.0171787033179136,0.0171787033179136,0.869766642921459,0.105516672128348,0.32483329898326,1.59044777970837,1.26112956499654,0.0146702527540755,0.121120818830107,0,0.0140044
11,0.292873172649522,4.66846369822908,0.372277856646478,0.66913442055048,0.0170816134345559,0.0170816134345559,0.823860043432549,0.103721946958298,0.32205891845794,1.50756574256804,1.22782968793234,0.0133391337804183,0.115495167779515,0,0.0151652
12,0.273532539565683,2.96461453286326,0.39902396565092,0.587181643223609,0.0160632740303934,0.0160632740303934,0.762561290339809,0.101313455561877,0.318297746711907,1.43039357414776,1.19599062460697,0.0122527742460744,0.110692250162667,0,0.0184582
13,0.253138588994263,1.63755075120405,0.413166600642469,0.496806326755176,0.0144082266342265,0.0144082266342265,0.694564010810386,0.0984492778446565,0.313766279011395,1.35747246576047,1.16510620364002,0.011371610625197,0.106637754220525,0,0.0171485
