step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
45,2.65241492601403,-1.44796721501567e-05,0.000102968950355864,-0.00229208469703806,2.65111504663782,-6.84880226105958e-05,0.000100157181048047,-0.00227518238561848
46,2.65215154582963,-1.98557398116662e-05,9.88906512781592e-05,-0.00211448797447869,2.65093165999611,-6.3852548098841e-05,9.85170679587367e-05,-0.00209719362168392
47,2.65188394928532,-2.34751414011107e-05,9.49033911166376e-05,-0.00195287708766294,2.65074540213709,-5.93967104276501e-05,9.61702101731074e-05,-0.00193536841113464
48,2.65161581642682,-2.56103111624148e-05,9.08587548832463e-05,-0.00180687566611734,2.65055801535611,-5.51090155681343e-05,9.31913114489436e-05,-0.0017892956824014
49,2.65135030718763,-2.65211881501676e-05,8.66565530773886e-05,-0.00167574954959714,2.6503712590192,-5.09761148351275e-05,8.96460180501203e-05,-0.00165821622190862
50,2.65109015173393,-2.64452796831613e-05,8.22335708680451e-05,-0.00155857078153012,2.65018689223977,-4.69839180469493e-05,8.55923719771833e-05,-0.00154118422939726
51,2.65083772673998,-2.55923159151192e-05,7.75541694124634e-05,-0.00145432933644496,2.65000665652951,-4.31183202606689e-05,8.10821199348399e-05,-0.00143717695114808
52,2.65059511736704,-2.41422245598941e-05,7.2602738090031e-05,-0.00136200694053182,2.649832258597,-3.93656542056489e-05,7.61618543440255e-05,-0.00134516677274808
53,2.65036416565132,-2.22454018673206e-05,6.73778335909761e-05,-0.0012806240289445,2.64966535346647,-3.57129516577027e-05,7.08739859526388e-05,-0.00126416681347518
54,2.65014650660526,-2.00244790221424e-05,6.18877669581036e-05,-0.0012092680705115,2.64950752808646,-3.21480741731639e-05,6.52575597761439e-05,-0.00119325823171239
55,2.64994359367827,-1.7576975496341e-05,5.61473792180667e-05,-0.00114710925467882,2.64936028559385,-2.86597562384398e-05,5.93489315746352e-05,-0.00113160520058989
56,2.64975671537128,-1.49783912558771e-05,5.01757574516743e-05,-0.00109340783001439,2.64922503039247,-2.52375910244685e-05,5.318232368611e-05,-0.00107846179892387
57,2.64958700480356,-1.22854196054867e-05,4.39946708135304e-05,-0.00104751611983511,2.6491030541978,-2.18719795842457e-05,4.67902785676131e-05,-0.00103317379420654
58,2.64943544393269,-9.53906514097949e-06,3.76275405144299e-05,-0.00100887732184889,2.64899552318971,-1.85540576347692e-05,4.02040269258009e-05,-0.000995177375951738
59,2.64930286396584,-6.76753025489623e-06,3.10987932145819e-05,-0.000977022542011313,2.64890346640436,-1.52756093257952e-05,3.3453785475801e-05,-0.00096399624378631
60,2.64918994329943,-3.9887928307248e-06,2.44334802367818e-05,-0.000951567048557612,2.64882776548386,-1.20289740786074e-05,2.6568997501863e-05,-0.000939237995678717
61,2.64909720410963,-1.21284067626079e-06,1.7657073921572e-05,-0.000932206408046458,2.64876914588888,-8.80695027570458e-06,1.95785276864069e-05,-0.00092059044357185
62,2.64902500850392,1.55644180230296e-06,1.07953766167737e-05,-0.000918712940067691,2.64872816966412,-5.60269800207101e-06,1.25108212087488e-05,-0.00090781826576221
63,2.64897355494553,4.31972182116412e-06,3.87449671200416e-06,-0.000910932777454525,2.64870522983128,-2.4096419687796e-06,5.39403591980808e-06,-0.00090076025759977
64,2.64894287548303,7.08095885635212e-06,-3.07913412347488e-06,-0.000908783682090627,2.64870054646696,7.78624959011291e-07,-1.74384452432276e-06,-0.000899327342468005
65,2.64893283417311,9.84644091141048e-06,-1.0038729947782e-05,-0.000912253782196983,2.6487141645061,3.96843765725357e-06,-8.87490934942059e-06,-0.000903501437367515
66,2.64894312694635,1.26240319627141e-05,-1.69771032667297e-05,-0.000921401207032867,2.64874595329341,7.16615434633048e-06,-1.59712243644842e-05,-0.000913335219622351
67,2.6489732830714,1.54226246258865e-05,-2.38666118654356e-05,-0.000936354674674195,2.64879560788754,1.03782522915111e-05,-2.3004734047382e-05,-0.000928952803675194
68,2.64902266829131,1.82517545076416e-05,-3.06790967674237e-05,-0.000957314999118001,2.64886265210448,1.36114239563427e-05,-2.99471553279406e-05,-0.000950551301404985
69,2.64909048964401,2.11213406856603e-05,-3.73858052412041e-05,-0.000984557449802502,2.6489464432689,1.6872673789191e-05,-3.67698560900827e-05,-0.00097840319792552
70,2.64917580193419,2.40415177098697e-05,-4.39572900277523e-05,-0.00101843482762877,2.64904617862442,2.01694154783025e-05,-4.34437108807141e-05,-0.0010128594186567
71,2.649277515795,2.70225320844835e-05,-5.03632744993701e-05,-0.00105938109731308,2.64916090333701,2.35095689448918e-05,-4.99389255247992e-05,-0.00105435288193211
72,2.64939440725981,3.00746715158396e-05,-5.65724677672624e-05,-0.00110791525135583,2.64928952000925,2.69016554739675e-05,-5.62248212908515e-05,-0.0011034022106045
73,2.64952512875375,3.320819934843e-05,-6.25523088760757e-05,-0.00116464490950085,2.6494307996079,3.03548880854955e-05,-6.22695679226421e-05,-0.00116061509726255
74,2.64966822141598,3.64332921920954e-05,-6.82686182683344e-05,-0.00123026895228066,2.64958339369297,3.3879252346603e-05,-6.80398532634218e-05,-0.00122669055514844
75,2.64982212866275,3.97599944521771e-05,-7.36851314605106e-05,-0.00130557802662429,2.64974584782332,3.74855700693899e-05,-7.35004753994671e-05,-0.00130241890577241
76,2.64998521089242,4.31982641703506e-05,-7.87629032808402e-05,-0.00139145119928732,2.64991661600224,4.11855343842525e-05,-7.86138413644219e-05,-0.00138867780768654
77,2.65015576116692,4.67581509363e-05,-8.34595509219303e-05,-0.00148884589819164,2.65009407601627,4.49916990598887e-05,-8.33393547273743e-05,-0.00148642185744955
78,2.65033202167883,5.04504486793902e-05,-8.77284963310609e-05,-0.00159877783862705,2.65027654551154,4.8917397045075e-05,-8.7632673305275e-05,-0.0015966622159893
79,2.65051220052984,5.42875300446897e-05,-9.15181557646538e-05,-0.00172228463205643,2.65046229864545,5.29765522559296e-05,-9.14448186175911e-05,-0.00172043123968218
80,2.6506944882803,5.82843953196172e-05,-9.47713317034338e-05,-0.00186036653633051,2.65064958314576,5.71833336957312e-05,-9.47211219224935e-05,-0.00185872512927301
81,2.65087707361418,6.24590286937816e-05,-9.74247305731742e-05,-0.00201389467727355,2.65083663760568,6.15515810726715e-05,-9.739999998579e-05,-0.00201241507571026
82,2.6510581578226,6.68313101508521e-05,-9.9408549669385e-05,-0.00218347582115775,2.65102170884211,6.60939053295534e-05,-9.94115706570825e-05,-0.00218211428010415
83,2.65123596840031,7.14195214624314e-05,-0.000100645527755916,-0.00236925861572897,2.65120306914352,7.08203357232345e-05,-0.000100676149173513,-0.00236798473776794
84,2.65140877291548,7.62348255433702e-05,-0.000101048998665908,-0.00257066333922136,2.65137903323616,7.57363487107018e-05,-0.000101102718518199,-0.00256946435991774
85,2.65157489460352,8.12752240949486e-05,-0.000100519988269103,-0.00278601305854348,2.65154797480052,8.08400776769191e-05,-0.000100587551399958,-0.00278489310680715
86,2.65173273037054,8.65206958568764e-05,-9.89442148651966e-05,-0.00301204443585627,2.6517083423747,8.61184774192845e-05,-9.90132898920027e-05,-0.00301101872756523
87,2.65188077037294,9.19300853527267e-05,-9.61906144459772e-05,-0.00324328614265747,2.65185867448849,9.15422245745633e-05,-9.62489735116154e-05,-0.00324237260076796
88,2.65201761703669,9.74385128694735e-05,-9.21129980167843e-05,-0.00347131870487084,2.65199761387938,9.70592116231685e-05,-9.21517527501103e-05,-0.00347053046344756
89,2.65214200123649,0.000102953254778423,-8.65558399869251e-05,-0.00368397880968518,2.65212392065185,0.000102586694206073,-8.65713177993166e-05,-0.00368332002867436
90,2.65225279441149,0.00010834693480233,-7.93646611323545e-05,-0.00386465077793859,2.65223648425139,0.000108002553401647,-7.93583532709983e-05,-0.003864116195345
91,2.65234901683724,0.000113448903062881,-7.0401497347595e-05,-0.00399190031472568,2.65233433413726,0.000113136809494656,-7.03784654844179e-05,-0.00399147739987584
92,2.65242984320653,0.000118037542307847,-5.95659411932206e-05,-0.004039836257316,2.65241664905051,0.000117765492674422,-5.95327805073372e-05,-0.00403950840894796
93,2.65249460685451,0.000121838139866355,-4.6822557730029e-05,-0.00397968547293287,2.6524827647879,0.000121610111138574,-4.67854401497819e-05,-0.00397943497267455
94,2.65254280337888,0.00012453063375265,-3.22326179637584e-05,-0.00378303446262158,2.6525321804072,0.00012434685215922,-3.21961954220637e-05,-0.00378284457502815
95,2.65257409393057,0.0001257718509028,-1.59861045364029e-05,-0.00342689347668327,2.65256456280438,0.000125629542608154,-1.59531533764255e-05,-0.00342674962729152
96,2.65258830793584,0.000125233919853173,1.57450882931139e-06,-0.00290007800758323,2.65257974961945,0.000125128308643095,1.60288651195728e-06,-0.00289996820502957
97,2.65258544483191,0.000122655953144769,1.99496104616491e-05,-0.00220946490269171,2.65257775044379,0.000122581204918041,1.99734943502197e-05,-0.00220937969821633
98,2.65256567441833,0.000117899590770681,3.85067381245529e-05,-0.00138387090067187,2.6525587463183,0.000117849550114275,3.85268729564609e-05,-0.00138380354728208
99,2.65252933548081,0.000110993195246901,5.65373328341631e-05,-0.00047327889464473,2.65252308752843,0.000110962018806974,5.65545632579404e-05,-0.00047322384387003
100,2.65247693264215,0.000102149176047059,7.33378086542969e-05,0.000457628749997825,2.65247128971856,0.000102131651821017,7.33528434327146e-05,0.000457675797981892
101,2.65240913133963,9.1744723078892e-05,8.82969461177749e-05,0.00134042176624177,2.65240402836453,9.17364303404397e-05,8.83102728428702e-05,0.00134046344702058
102,2.65232675094823,8.02688433740883e-05,0.000100966610545606,0.00211507606629471,2.65232213165925,8.02662518620245e-05,0.000100978434443627,0.00211511405115592
103,2.65223075622643,6.82506708796051e-05,0.000111097975099767,0.00273945793609253,2.65222657188161,6.82511099171631e-05,0.000111108284973376,0.00273949323869789
104,2.6521222472111,5.6189098199411e-05,0.000118638378974691,0.00319355884192979,2.65211845533394,5.61906320340036e-05,0.000118647079395759,0.00319359157557092
105,2.65200244765462,4.45002884016334e-05,0.000123696896245896,0.00347821583523757,2.6519990109473,4.45016851177108e-05,0.000123703793370133,0.00347824676324769
106,2.65187269227769,3.34911351442405e-05,0.000126493302814809,0.00361000404762342,2.65186957766712,3.34916618631119e-05,0.000126498253370139,0.00361003379568232
107,2.65173441288163,2.33564914991615e-05,0.000127306168135291,0.00361469692919157,2.65173159074376,2.33557641387856e-05,0.000127309138224489,0.00361472570353434
108,2.65158912349247,1.41930776625859e-05,0.000126430042765829,0.00352128537834476,2.65158656706389,1.41909662844051e-05,0.000126431090322649,0.00352131324771978
109,2.65143840472856,6.02154930527422e-06,0.000124145849227765,0.00335761531387432,2.65143608966797,6.01810236428098e-06,0.000124145104954017,0.0033576424185911
110,2.65128388754569,-1.19014134373249e-06,0.000120704082505201,0.00314784425321363,2.65128179160779,-1.19477769472636e-06,0.000120701746355583,0.00314787064820977
