step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
166,2.6503585468442,-4.93944886681459e-06,1.55166717996094e-05,-0.000351462639487889,2.65035854297953,-4.93912534952249e-06,1.5516565624207e-05,-0.000351463412284467
167,2.65029961119007,-4.88534688545498e-06,1.50137038699436e-05,-0.000328956810066685,2.65029960731085,-4.88504988139449e-06,1.50136153707023e-05,-0.000328957534379765
168,2.65024204663712,-4.83418742273586e-06,1.44897549375748e-05,-0.000307551669182077,2.65024204277641,-4.83391662003943e-06,1.44896816410603e-05,-0.000307552345205345
169,2.65018599697443,-4.78589134699247e-06,1.39460014438994e-05,-0.000287176405969818,2.65018599316134,-4.78564605193765e-06,1.39459410571599e-05,-0.00028717703460996
170,2.65013160221598,-4.74038240024914e-06,1.33835773129588e-05,-0.000267762118407553,2.65013159847577,-4.74016165553523e-06,1.33835277882608e-05,-0.000267762701203009
171,2.65007899824997,-4.69758750819193e-06,1.28035780496171e-05,-0.000249242134294213,2.65007899460439,-4.69739016943137e-06,1.28035375986891e-05,-0.000249242673294295
172,2.65002831649874,-4.65743699603365e-06,1.22070645492048e-05,-0.000231552212363057,2.65002831296615,-4.65726179211881e-06,1.22070315833535e-05,-0.000231552709847152
173,2.64997968358941,-4.61986474379502e-06,1.15950664743097e-05,-0.000214630648379044,2.64997968018513,-4.6197103259514e-06,1.15950396054191e-05,-0.000214631107092262
174,2.64993322103679,-4.58480828473305e-06,1.09685854215725e-05,-0.000198418308824287,2.64993321777333,-4.5846732760332e-06,1.09685634527294e-05,-0.000198418731605446
175,2.64988904493881,-4.55220889875478e-06,1.03285978400337e-05,-0.000182858606805714,2.6498890418262,-4.55209191302956e-06,1.03285797309076e-05,-0.000182858996629042
176,2.64984726568559,-4.52201164260062e-06,9.67605767046724e-06,-0.000167897435076841,2.64984726273167,-4.52191130745548e-06,9.67604251173346e-06,-0.000167897795092272
177,2.64980798768281,-4.49416535918256e-06,9.01189871667029e-06,-0.000153483066780256,2.64980798489342,-4.49408034176787e-06,9.01188575556162e-06,-0.000153483400052682
178,2.64977130908989,-4.46862270365523e-06,8.33703698061148e-06,-0.000139566031315932,2.64977130646914,-4.46855170554752e-06,8.33702552636309e-06,-0.000139566341042788
179,2.64973732157384,-4.44534009435057e-06,7.65237251847997e-06,-0.000126098973723556,2.64973731912438,-4.44528187817592e-06,7.65236201755416e-06,-0.000126099262980703
180,2.64970611007946,-4.42427773276832e-06,6.95879146562051e-06,-0.000113036500943478,2.64970610780259,-4.42423110266911e-06,6.95878140620232e-06,-0.000113036772820147
181,2.64967775261622,-4.40539953156537e-06,6.25716758767137e-06,-0.000100335020427685,2.64967775051212,-4.40536335370523e-06,6.2571575525354e-06,-0.000100335277913873
182,2.64965232006256,-4.38867311224225e-06,5.5483639236206e-06,-8.79525730650142e-05,2.64965231813041,-4.3886463023552e-06,5.54835356097669e-06,-8.7952819095002e-05
183,2.64962987598805,-4.37406976006853e-06,4.83323418826219e-06,-7.58486632451723e-05,2.64962987422623,-4.37405127958365e-06,4.83322321822033e-06,-7.5848900701248e-05
184,2.64961047649396,-4.3615643919196e-06,4.11262424083324e-06,-6.39840874861799e-05,2.64961047490009,-4.36155324021413e-06,4.11261232317566e-06,-6.39843191427313e-05
185,2.64959417007249,-4.3511355096085e-06,3.3873730625926e-06,-5.23207627961727e-05,2.64959416864346,-4.35113072873943e-06,3.38735992296416e-06,-5.23209911167459e-05
186,2.64958099748507,-4.34276520865396e-06,2.65831421008864e-06,-4.08215545699438e-05,2.64958099621704,-4.34276584809246e-06,2.65829946856266e-06,-4.0821782178995e-05
187,2.6495709916599,-4.3364391039439e-06,1.92627644590317e-06,-2.94501067883597e-05,2.64957099054848,-4.33644423226839e-06,1.92625990316373e-06,-2.94503360717893e-05
188,2.64956417760936,-4.33214634697022e-06,1.19208510319826e-06,-1.81706711224451e-05,2.64956417664966,-4.33215502349656e-06,1.19206669586997e-06,-1.81709049702495e-05
189,2.64956057236705,-4.32987953554394e-06,4.56563149983709e-07,-6.94794058603202e-06,2.64956057155394,-4.32989085449407e-06,4.56542832963407e-07,-6.94818062588271e-06
190,2.64956018494517,-4.32963483728036e-06,-2.79467928148161e-07,4.25312121241869e-06,2.64956018427338,-4.32964783618639e-06,-2.79490221306443e-07,4.25287374629024e-06
191,2.64956301631205,-4.33141194728249e-06,-1.0151872846223e-06,1.54674477114222e-05,2.6495630157761,-4.33142555114849e-06,-1.01521158268797e-06,1.54671910823475e-05
192,2.64956905938959,-4.3352140296156e-06,-1.74977366678325e-06,2.67300367219651e-05,2.64956905898389,-4.33522705289778e-06,-1.749800012053e-06,2.67297678856855e-05
193,2.64957829907106,-4.34104762697136e-06,-2.48240460713794e-06,3.80761142700145e-05,2.64957829878992,-4.34105887105264e-06,-2.48243297614054e-06,3.80758317651881e-05
194,2.64959071225892,-4.34892292115061e-06,-3.21225542503284e-06,4.95413068003167e-05,2.64959071209673,-4.34893102225409e-06,-3.21228569234511e-06,4.95410094031772e-05
195,2.64960626792288,-4.35885361847116e-06,-3.93849815395598e-06,6.11618083780934e-05,2.64960626787417,-4.35885702662694e-06,-3.93853014586162e-06,6.11614952148008e-05
196,2.64962492717773,-4.37085700013755e-06,-4.66030065460421e-06,7.29745502436261e-05,2.64962492723735,-4.37085392942826e-06,-4.66033406730307e-06,7.29742208782866e-05
197,2.64964664338084,-4.38495395263006e-06,-5.37682546582094e-06,8.50173714051169e-05,2.64964664354419,-4.38494232738765e-06,-5.37685985862835e-06,8.50170257928663e-05
198,2.64967136224922,-4.40116899473492e-06,-6.08722871479233e-06,9.73291895964287e-05,2.64967136251254,-4.40114639908365e-06,-6.08726345486071e-06,9.73288283519149e-05
199,2.64969902199574,-4.41953032240172e-06,-6.79065897555252e-06,0.000109950172886854,2.64969902235643,-4.4194939385139e-06,-6.79069310864249e-06,0.000109949797694284
200,2.64972955348394,-4.44006987460527e-06,-7.48625578603853e-06,0.000122921911963582,2.64972955394109,-4.44001639080144e-06,-7.48628808416439e-06,0.000122921525305769
201,2.64976288040159,-4.46282335454309e-06,-8.17314838914766e-06,0.000136287589849282,2.64976288095647,-4.4627488887241e-06,-8.17317724643237e-06,0.000136287195470771
202,2.64979891945192,-4.48783026955896e-06,-8.8504541874814e-06,0.00015009214989622,2.64979892010866,-4.48773028845331e-06,-8.8504775312039e-06,0.000150091753103724
203,2.64983758056256,-4.51513398792506e-06,-9.51727709773351e-06,0.000164382458860459,2.64983758132889,-4.51500320253096e-06,-9.51729228024675e-06,0.000164382066898531
204,2.64987876711115,-4.54478175427698e-06,-1.01727057578806e-05,0.000179207462501836,2.64987876799941,-4.54461402768831e-06,-1.01727094258686e-05,0.000179207084994941
205,2.64992237616757,-4.57682471408961e-06,-1.08158115658127e-05,0.000194618329958369,2.6499223771958,-4.57661296460561e-06,-1.08157995079583e-05,0.000194617979440569
206,2.64996829875177,-4.61131790052156e-06,-1.14456465318645e-05,0.000210668582056944,2.64996829994504,-4.61105402611073e-06,-1.14456135061028e-05,0.000210668274585886
207,2.65001642010665,-4.6483202218722e-06,-1.20612409363101e-05,0.000227414197260922,2.65001642149871,-4.64799502960214e-06,-1.2061180468743e-05,0.000227413953139053
208,2.65006661998555,-4.68789436330393e-06,-1.26616007586394e-05,0.000244913687294843,2.65006662162054,-4.68749756863598e-06,-1.26615049208681e-05,0.000244913531870428
209,2.65011877295316,-4.73010658489861e-06,-1.32457048575804e-05,0.000263228132016157,2.65011877488777,-4.72962695761704e-06,-1.32455640314992e-05,0.00026322809682496
210,2.65017274869954,-4.77502523825903e-06,-1.38125019058952e-05,0.000282421158467985,2.65017275100531,-4.77445214235278e-06,-1.38123045222885e-05,0.000282421285294795
211,2.65022841236619,-4.82272766443112e-06,-1.43609069695297e-05,0.000302558868590673,2.65022841513215,-4.82204556783877e-06,-1.43606392990855e-05,0.000302559198631744
212,2.65028562488383,-4.87328659974486e-06,-1.48897977507613e-05,0.00032370963782457,2.65028562821895,-4.87248299301337e-06,-1.48894437894847e-05,0.000323710226134493
213,2.65034424332033,-4.92678037953153e-06,-1.53980107129512e-05,0.000345943844338959,2.65034424735622,-4.92584324031219e-06,-1.53975519713853e-05,0.000345944755610396
214,2.65040412123859,-4.98328866572421e-06,-1.58843364971711e-05,0.000369333431650366,2.65040412613193,-4.98220786563229e-06,-1.58837520807478e-05,0.000369334740657777
215,2.65046510906345,-5.04289195109988e-06,-1.63475151037464e-05,0.000393951296525264,2.65046511499791,-5.04166073174685e-06,-1.63467819913988e-05,0.000393953088107304
216,2.65052705445663,-5.10567029643039e-06,-1.67862306193128e-05,0.000419870452984413,2.65052706164396,-5.10428746525199e-06,-1.67853242663482e-05,0.000419872821267036
217,2.65058980269937,-5.17170200680144e-06,-1.7199105471275e-05,0.000447162919040479,2.65058981137869,-5.17017477375017e-06,-1.719800088923e-05,0.000447165965517635
218,2.65065319708137,-5.24106208645001e-06,-1.75846942434934e-05,0.000475898262233198,2.65065320751632,-5.23940959615158e-06,-1.75833676968443e-05,0.000475902092320049
219,2.65071707929577,-5.31382046782238e-06,-1.79414770618846e-05,0.000506141728243689,2.65071709176831,-5.31207805469819e-06,-1.79399085502252e-05,0.000506146445813647
220,2.65078128983889,-5.39004014184266e-06,-1.82678526243115e-05,0.000537951863547343,2.65078130463886,-5.38826417260167e-06,-1.82660293032313e-05,0.000537957562998317
221,2.65084566841432,-5.46977530798486e-06,-1.85621310239221e-05,0.000571377528831684,2.65084568582335,-5.46804831608565e-06,-1.85600516555801e-05,0.000571384284289177
222,2.65091005433971,-5.55306971763314e-06,-1.88225265573669e-05,0.000606454185102463,2.65091007460862,-5.55150531424555e-06,-1.88202070129903e-05,0.000606462036559546
223,2.65097428695556,-5.63995552065232e-06,-1.90471509297499e-05,0.00064319932002126,2.6509743102743,-5.63870220467091e-06,-1.90446305223248e-05,0.000643208256595088
224,2.65103820603399,-5.73045285359886e-06,-1.92340072989595e-05,0.000681606869646751,2.65103823249382,-5.72969554750681e-06,-1.92313555062107e-05,0.00068161681067858
225,2.65110165218571,-5.8245704826714e-06,-1.938098583055e-05,0.000721640482567282,2.65110168173453,-5.82452824600836e-06,-1.93783085915635e-05,0.000721651258088147
226,2.65116446726273,-5.92230761911638e-06,-1.94858615815781e-05,0.00076322547293905,2.65116449965562,-5.92322580829176e-06,-1.94833059117823e-05,0.000763236805922332
227,2.65122649475377,-6.02365676594705e-06,-1.95462955379451e-05,0.000806239320697386,2.65122652950295,-6.02579198379386e-06,-1.95440508649789e-05,0.000806250814477015
228,2.6512875801693,-6.12860707209427e-06,-1.95598397107784e-05,0.000850500607647289,2.65128761649982,-6.13220371010364e-06,-1.95581340318174e-05,0.000850511742623508
229,2.65134757141318,-6.23714696353731e-06,-1.95239469117506e-05,0.000895756335479018,2.65134760823276,-6.24240531288785e-06,-1.95230359967748e-05,0.000895766479389995
230,2.65140631913839,-6.34926430395388e-06,-1.94359855652634e-05,0.000941667666016155,2.65140635503125,-6.35630191558012e-06,-1.94361339746623e-05,0.000941676101364042
231,2.65146367708571,-6.464941830785e-06,-1.92932594341011e-05,0.000987794267255588,2.65146371034052,-6.47375203878254e-06,-1.9294713316243e-05,0.00098780023761777
232,2.65151950240643,-6.58414548049756e-06,-1.90930316832588e-05,0.00103357765391606,2.65151953108652,-6.59455940480876e-06,-1.90959851451583e-05,0.00103358042782797
233,2.65157365597268,-6.70680394515162e-06,-1.88325525921412e-05,0.00107832419089641,2.65157367803212,-6.71846401368077e-06,-1.88371115502177e-05,0.00107832313806407
234,2.65162600268122,-6.83277918396748e-06,-1.85090904824581e-05,0.0011211887915433,2.65162601612363,-6.84513262646111e-06,-1.85152399025003e-05,0.00112118346230138
235,2.65167641175877,-6.96182975219222e-06,-1.811996641021e-05,0.00116116079263082,2.65167641482688,-6.97414888297951e-06,-1.81275479569417e-05,0.00116115098867679
236,2.65172475707682,-7.09357123342864e-06,-1.76625946787789e-05,0.00119705401294707,2.65172474845193,-7.10500339566303e-06,-1.76713013941839e-05,0.00119703983669742
237,2.6517709174813,-7.22743990603344e-06,-1.71345329921487e-05,0.00122750356970986,2.6517708964657,-7.23708429907502e-06,-1.71439253106917e-05,0.00122748544177992
238,2.65181477713915,-7.3626664343029e-06,-1.65335473160373e-05,0.00125097257226902,2.65181474379167,-7.36966889223479e-06,-1.65430908141737e-05,0.00125095121153582
239,2.65185622589686,-7.49826533357772e-06,-1.58576967735372e-05,0.00126577223073603,2.65185618109596,-7.50191717907379e-06,-1.58668172624973e-05,0.00126574859798335
240,2.65189515964092,-7.63304335244926e-06,-1.51054423647282e-05,0.00127009905610943,2.6518951050591,-7.63286827594754e-06,-1.51135897358981e-05,0.00127007426907195
241,2.65193148064558,-7.76562634272949e-06,-1.42757801664823e-05,0.00126209249509293,2.65193141863276,-7.76144079029285e-06,-1.42824900095742e-05,0.00126206772765437
242,2.65196509789174,-7.89450109805917e-06,-1.33683953780279e-05,0.00123991532152546,2.6519650312809,-7.88643834913168e-06,-1.33733375884239e-05,0.00123989170203045
243,2.65199592734378,-8.01806638213e-06,-1.23838288520238e-05,0.00120185720676379,2.65199585920465,-8.00656143100332e-06,-1.2386835330019e-05,0.00120183572936152
244,2.65202389217531,-8.13468719566152e-06,-1.13236438080946e-05,0.00114645901817434,2.65202382555048,-8.1204264881924e-06,-1.13247119537007e-05,0.0011464404766971
245,2.65204892294296,-8.24274721191591e-06,-1.0190577844674e-05,0.00107265163431989,2.65204886060105,-8.22659300100491e-06,-1.01898515546111e-05,0.00107263658493904
246,2.65207095771194,-8.34069672384886e-06,-8.98866442310023e-06,0.000979898793310375,2.6520709019483,-8.32359856172603e-06,-8.98639845893532e-06,0.000979887544614813
247,2.65208994214429,-8.42709509850175e-06,-7.72330897160197e-06,0.000868329382246031,2.65208989464843,-8.4100013514467e-06,-7.71982479742823e-06,0.000868322009313484
248,2.65210582956034,-8.50064834673629e-06,-6.4013070730954e-06,0.000738841624270666,2.65210579135828,-8.48442849794021e-06,-6.39694848184292e-06,0.000738838000151566
249,2.65211858098569,-8.56024286397241e-06,-5.03079592739446e-06,0.000593160913103744,2.65211855245285,-8.5456278839838e-06,-5.02589120418921e-06,0.000593160750587541
250,2.65212816519127,-8.60497582114518e-06,-3.62113497453516e-06,0.000433835509958079,2.65212814612368,-8.59252015152442e-06,-3.61596980014076e-06,0.000433838407018703
251,2.65213455873248,-8.63418184163815e-06,-2.18271718651935e-06,0.000264160330193634,2.65213454845775,-8.62424707868094e-06,-2.17751967069932e-06,0.000264165813956808
252,2.65213774598791,-8.64745458615782e-06,-7.26718535208121e-07,8.80281270714179e-05,2.65213774349685,-8.64021234347918e-06,-7.21655414595694e-07,8.80356927607076e-05
253,2.65213771919647,-8.64466115744959e-06,7.35200910961797e-07,-9.02819099279468e-05,2.65213772327722,-8.64011102891378e-06,7.40019476145846e-07,-9.02727669073166e-05
254,2.65213447848852,-8.6259472965291e-06,2.19122589847094e-06,-0.000266357946412545,2.65213448784925,-8.62394508025864e-06,2.19573612528121e-06,-0.000266347706156341
255,2.65212803190685,-8.59173171115725e-06,3.62972317039783e-06,-0.000435924179908598,2.65212804527738,-8.59202320566391e-06,3.63389522730503e-06,-0.000435913281110907
256,2.65211839541224,-8.54268899406406e-06,5.0395643830202e-06,-0.000595094259877182,2.65211841162013,-8.54494522984385e-06,5.04339026817534e-06,-0.000595083088761769
257,2.6521055928702,-8.47972184795852e-06,6.41041389290967e-06,-0.00074058200958389,2.65210561089016,-8.48357242786261e-06,6.41389728864184e-06,-0.00074057089474629
258,2.65208965601566,-8.40392433243886e-06,7.73296459311776e-06,-0.000869849369871258,2.65208967499476,-8.40898664178886e-06,7.73611352237205e-06,-0.000869838581097381
259,2.65207062439384,-8.31653886004346e-06,8.99911073521844e-06,-0.000981181680979247,2.6520706436566,-8.32244183319431e-06,9.00193313789063e-06,-0.000981171431135448
260,2.65204854527669,-8.21891016842031e-06,1.02020532099358e-05,-0.00107369112174443,2.65204856431518,-8.22531205854431e-06,1.02045550166458e-05,-0.00107368157073771
261,2.65202347355527,-8.11243935068522e-06,1.13363388692271e-05,-0.00114725817379883,2.65202349200902,-8.1190396855842e-06,1.13385239487418e-05,-0.00114724943384833
262,2.65199547160839,-7.99854080141957e-06,1.23978407176105e-05,-0.00120242694823943,2.65199548923906,-8.0050870962035e-06,1.23997119626334e-05,-0.00120241908982014
263,2.65196460914912,-7.87860421203882e-06,1.33836892958216e-05,-0.00124027263457023,2.6519646258135,-7.88489429509979e-06,1.3385250204226e-05,-0.0012402656925744
264,2.65193096305011,-7.75396300234906e-06,1.429216745459e-05,-0.00126225859299511,2.65193097867438,-7.75984392453395e-06,1.4293423694138e-05,-0.00126225257278359
265,2.65189461714952,-7.62586985495121e-06,1.5122580935592e-05,-0.00127009763741761,2.65189463170662,-7.63123431173233e-06,1.51235415809627e-05,-0.00127009252050949
266,2.65185566203846,-7.49547925602888e-06,1.58751162706055e-05,-0.00126562794565009,2.65185567552955,-7.50026044322382e-06,1.58757945360098e-05,-0.00126562369495216
267,2.65181419483144,-7.36383664156058e-06,1.65506957097692e-05,-0.00125070975994424,2.65181420727187,-7.36800221880243e-06,1.65511091449495e-05,-0.00125070632441418
268,2.65177031892061,-7.23187320186658e-06,1.71508367731182e-05,-0.00122714529092649,2.6517703303303,-7.23541899511153e-06,1.7151006970145e-05,-0.00122714260965022
269,2.65172414371517,-7.10040540356224e-06,1.76775217974319e-05,-0.00119662137369151,2.65172415411263,-7.10334926415846e-06,1.76774737303996e-05,-0.00119661937938263
270,2.65167578436616,-6.97013817078102e-06,1.81330809108557e-05,-0.00116067253393219,2.65167579376578,-6.97251428846584e-06,1.81328420126833e-05,-0.00116067115586378
271,2.65162536147787,-6.8416707269517e-06,1.85200900883633e-05,-0.00112066110788534,2.65162536988958,-6.84352459016809e-06,1.85196892297074e-05,-0.00112066027430847
272,2.65157300080653,-6.71550424523549e-06,1.88412847875008e-05,-0.00107777073197779,2.6515730082368,-6.71688832707374e-06,1.88407512193664e-05,-0.00107777037205585
273,2.65151883294637,-6.59205051988517e-06,1.90994885406381e-05,-0.00103300966184516,2.6515188394005,-6.59302075246387e-06,1.90988509381501e-05,-0.00103300970718363
274,2.65146299300462,-6.47164119062234e-06,1.92975554624629e-05,-0.000987220802746153,2.65146299848905,-6.47225412362685e-06,1.92968410855496e-05,-0.000987221188522396
275,2.6514056202652,-6.35453689409489e-06,1.94383251156455e-05,-0.000941095882101801,2.65140562479,-6.35484758139089e-06,1.9437559148467e-05,-0.000941096547899268
276,2.65134685784248,-6.24093623192036e-06,1.95245881407903e-05,-0.000895191765051779,2.6513468614234,-6.24099666053556e-06,1.9523793209025e-05,-0.000895192655393428
277,2.65128685232552,-6.13098413966827e-06,1.95590609870357e-05,-0.00084994744009546,2.65128685498546,-6.13084220531147e-06,1.95582568567443e-05,-0.000849948504771737
278,2.6512257534136,-6.02477968471364e-06,1.95443681944732e-05,-0.000805700651984166,2.65122575518353,-6.02447855519132e-06,1.95435716371984e-05,-0.000805701846166072
279,2.65116371354394,-5.92238310073187e-06,1.94830308271866e-05,-0.000762703521325065,2.65116371446316,-5.92196093528779e-06,1.94822556151349e-05,-0.000762704805535474
280,2.65110088751247,-5.82382210809995e-06,1.93774597772653e-05,-0.000721136768271734,2.65110088762829,-5.82331203654475e-06,1.93767168020896e-05,-0.000721138108244193
281,2.65103743208843,-5.72909754664763e-06,1.92299529048097e-05,-0.000681122360773208,2.65103743145547,-5.72852780611497e-06,1.92292503768772e-05,-0.000681123727196244
282,2.65097350562393,-5.63818825314887e-06,1.90426950941777e-05,-0.000642734549146873,2.65097350430294,-5.63758249148152e-06,1.90420387992074e-05,-0.000642735917358405
283,2.65090926765931,-5.55105533381561e-06,1.8817760480889e-05,-0.000606009341750429,2.65090926571583,-5.55043299572907e-06,1.88171540744901e-05,-0.000606010691387295
284,2.65084487852527,-5.46764586289321e-06,1.85571162476081e-05,-0.000570952532822939,2.6508448760281,-5.46702260835416e-06,1.85565615678992e-05,-0.000570953847436706
285,2.6507804989428,-5.38789602986059e-06,1.82626275204184e-05,-0.000537546423506837,2.65078049596257,-5.38728417810625e-06,1.82621248867334e-05,-0.000537547690168074
286,2.65071628962217,-5.31173381964352e-06,1.79360629375636e-05,-0.000505755388669471,2.65071628622973,-5.31114279312468e-06,1.79356114524844e-05,-0.000505756597610467
287,2.65065241086133,-5.23908127323914e-06,1.7579100635931e-05,-0.000475530441920808,2.65065240712651,-5.23851803026637e-06,1.75786984691556e-05,-0.000475531586026244
288,2.65058902214559,-5.16985640931616e-06,1.71933344520864e-05,-0.000446812942350853,2.65058901813601,-5.16932583088349e-06,1.71929790641456e-05,-0.000446814016930312
289,2.65052628174909,-5.10397481620725e-06,1.67802800756451e-05,-0.000419537575787731,2.65052627752906,-5.10348005503882e-06,1.67799684344381e-05,-0.000419538578170094
290,2.65046434633891,-5.04135093268088e-06,1.63413810960021e-05,-0.000393634727538943,2.6504643419688,-5.04089376067634e-06,1.63411098759403e-05,-0.000393635656766605
291,2.65040337058349,-4.98189918676011e-06,1.58780148942994e-05,-0.000369032350017716,2.65040336611905,-4.98148024889042e-06,1.58777806094413e-05,-0.000369033206544938
292,2.65034350676567,-4.92553484300834e-06,1.5391498217568e-05,-0.000345657413960812,2.65034350225766,-4.9251539113411e-06,1.53912973445063e-05,-0.000345658199387788
293,2.65028490440163,-4.87217472854447e-06,1.48830924610179e-05,-0.000323437018919809,2.65028489989567,-4.87183091115363e-06,1.48829215441144e-05,-0.000323437735776146
294,2.65022770986684,-4.82173781854109e-06,1.43540086585094e-05,-0.000302299226889665,2.65022770540333,-4.8214297243703e-06,1.43538643692426e-05,-0.000302299878414307
295,2.6501720660296,-4.77414567340048e-06,1.38054121020345e-05,-0.000282173672300975,2.65017206164381,-4.77387156520507e-06,1.38052912949188e-05,-0.000282174262269836
296,2.65011811189342,-4.7293228182246e-06,1.32384266547681e-05,-0.000262991992710436,2.65011810761566,-4.72908071497904e-06,1.32383263983758e-05,-0.000262992525278006
297,2.65006598224887,-4.68719698143436e-06,1.26541387299567e-05,-0.000244688116600687,2.65006597810483,-4.68698477166208e-06,1.26540563265257e-05,-0.000244688596182022
298,2.65001580733614,-4.64769934234982e-06,1.20536009639885e-05,-0.000227198438229409,2.65001580334715,-4.64751483438029e-06,1.20535339546175e-05,-0.000227198869386977
299,2.64996771251865,-4.61076464131484e-06,1.14378355823214e-05,-0.000210461903811095,2.6499677087021,-4.61060563503263e-06,1.14377817510792e-05,-0.00021046229116403
300,2.64992181796909,-4.5763312950115e-06,1.0807837505303e-05,-0.000194420028758736,2.64992181433879,-4.57619562725751e-06,1.08077948655498e-05,-0.00019442037691695
301,2.64987823836823,-4.5443414743278e-06,1.01645771714873e-05,-0.000179016861877956,2.6498782349348,-4.54422704136137e-06,1.01645439582592e-05,-0.000179017175387526
302,2.6498370826175,-4.51474113542487e-06,9.50900313879306e-06,-0.000164198909220008,2.64983707938876,-4.51464591243415e-06,9.50897778943352e-06,-0.000164199192511466
303,2.64979845356604,-4.48747942738546e-06,8.84204459069471e-06,-0.000149915029751895,2.64979845054738,-4.4874020876987e-06,8.84202558747305e-06,-0.000149915285036993
304,2.649762447753,-4.46251035573966e-06,8.1646131475662e-06,-0.000136116301523753,2.64976244494754,-4.4624492181421e-06,8.16459921440025e-06,-0.000136116531892192
305,2.64972915516527,-4.43979270918342e-06,7.47760475384251e-06,-0.000122755876109416,2.64972915257421,-4.43974473863453e-06,7.47759514660568e-06,-0.000122756089554601
306,2.64969865901148,-4.41928602120745e-06,6.78190249807477e-06,-0.000109788836133984,2.64969865663474,-4.41924984002839e-06,6.78189628832071e-06,-0.000109789036269778
307,2.64967103551379,-4.4009551891109e-06,6.07837725010845e-06,-9.71720184199529e-05,2.64967103335013,-4.40092943613308e-06,6.07837363456749e-06,-9.7172208827357e-05
308,2.64964635371658,-4.38476871049069e-06,5.36788952891347e-06,-8.48638507677132e-05,2.64964635176381,-4.38475212795473e-06,5.36788779962886e-06,-8.48640346852538e-05
309,2.64962467531328,-4.37069874563623e-06,4.65129089931797e-06,-7.2824182365732e-05,2.64962467356832,-4.37069016716768e-06,4.65129042637556e-06,-7.28243614955191e-05
310,2.64960605449142,-4.35872109006565e-06,3.92942528754102e-06,-6.10141122058865e-05,2.64960605295058,-4.35871942042779e-06,3.92942549111207e-06,-6.10142854956616e-05
311,2.64959053779713,-4.3488155452113e-06,3.20313003542004e-06,-4.93958034065163e-05,2.64959053645581,-4.34881933583597e-06,3.20313051796921e-06,-4.93959797601104e-05
312,2.64957816401743,-4.34096455634803e-06,2.47323737334135e-06,-3.79323408631687e-05,2.64957816287074,-4.34097291260807e-06,2.473237716299e-06,-3.79325229357681e-05
313,2.64956896408359,-4.33515473892451e-06,1.74057520691121e-06,-2.65875384712902e-05,2.6495689631262,-4.33516667478958e-06,1.74057505402005e-06,-2.65877287954592e-05
314,2.64956296099318,-4.33137610126329e-06,1.00596825246657e-06,-1.53257757337513e-05,2.64956296021954,-4.3313906496698e-06,1.00596727942828e-06,-1.53259767192816e-05
315,2.64956016975244,-4.32962214231496e-06,2.70239002437286e-07,-4.11183056944444e-06,2.64956016915682,-4.32963835138839e-06,2.70236903631144e-07,-4.11204304523628e-06
316,2.64956059733877,-4.32989002653742e-06,-4.65791375251998e-07,7.08929442805144e-06,2.64956059691517,-4.32990677008504e-06,-4.65794844513637e-07,7.08906689156423e-06
317,2.64956424268285,-4.33218013901691e-06,-1.20130200235014e-06,1.83125309937882e-05,2.64956424242529,-4.33219636681418e-06,-1.20130707926842e-06,1.83122862935585e-05
318,2.64957109667165,-4.33649651061266e-06,-1.9354714281501e-06,2.95929179734668e-05,2.64957109657407,-4.33651107432611e-06,-1.9354783231228e-06,2.95926543174695e-05
319,2.64958114217114,-4.34284665857217e-06,-2.66747666168562e-06,4.09657678809439e-05,2.64958114222756,-4.34285830369877e-06,-2.66748556459567e-06,4.09654836934026e-05
320,2.64959435406933,-4.35124162679587e-06,-3.39649222104327e-06,5.24668348822673e-05,2.64959435427391,-4.35124895668762e-06,-3.39650329713669e-06,5.24665288456879e-05
321,2.64961069933936,-4.3616959923269e-06,-4.12168914261316e-06,6.41324836351656e-05,2.64961069968645,-4.36169744353881e-06,-4.12170252739851e-06,6.41321547598717e-05
322,2.64963013712228,-4.37422792382592e-06,-4.84223394213134e-06,7.59998590334523e-05,2.64963013760661,-4.37422170587792e-06,-4.84224974093176e-06,7.59995067482489e-05
323,2.64965261882973,-4.38885916932552e-06,-5.5572875437687e-06,8.81070568774932e-05,2.64965261944646,-4.38884324414105e-06,-5.55730581305813e-06,8.81066811326232e-05
324,2.64967808826574,-4.4056151417476e-06,-6.26600410596287e-06,0.000100493295260136,2.64967808901067,-4.40558714884702e-06,-6.26602485229871e-06,0.0001004928966806
325,2.64970648176785,-4.42452491054453e-06,-6.96752980945099e-06,0.000113199086338881,2.64970648263759,-4.42448213481788e-06,-6.96755296328189e-06,0.000113198666391526
326,2.64973772836672,-4.44562127435519e-06,-7.66100151998119e-06,0.000126266407696108,2.64973772935895,-4.44556057722845e-06,-7.66102691552871e-06,0.000126265968918126
327,2.64977174996421,-4.46894079121177e-06,-8.34554535860732e-06,0.000139738872242287,2.64977175107798,-4.46885854810138e-06,-8.34557270392501e-06,0.000139738418514958
328,2.64980846152923,-4.49452380662406e-06,-9.02027514801184e-06,0.000153661895025224,2.64980846276535,-4.49441585154856e-06,-9.02030398604322e-06,0.000153661431905928
329,2.649847771311,-4.52241450124473e-06,-9.68429072344869e-06,0.000168082854694997,2.64984777267244,-4.52227605568723e-06,-9.68432038079044e-06,0.000168082389837155
