step,position_error_m,attitude_error_deg,velocity_error_ms,rate_error_rads,yaw_error_raw_rad,yaw_error_corrected_rad,fullstate_error,cumulative_mse_pos,cumulative_rmse_pos,cumulative_mse_full,cumulative_rmse_full,cumulative_mse_input,cumulative_rmse_input,in_track,solve_time_s
90,2.24974587498968e-07,1.4230084014886e-05,1.04402123257522e-07,1.69443984781793e-07,2.48248252621153e-07,2.48248252621153e-07,3.89754057611543e-07,2.49717788627763e-14,1.58024614736997e-07,2.32290010127875e-13,4.81964739506818e-07,3.20175431227309e-16,1.78934466000072e-08,1,0.0091319
91,2.31965811270808e-07,1.45530301812222e-05,1.11233776342305e-07,1.5357175990891e-07,2.53715383369268e-07,2.53715383369268e-07,3.92785576093346e-07,2.52886619258065e-14,1.59024092281033e-07,2.31432762860393e-13,4.8107459178426e-07,3.17313487569809e-16,1.78132952473654e-08,1,0.0091535
92,2.38604163639061e-07,1.47378988648206e-05,1.18268625288246e-07,1.51611598227568e-07,2.56584702373885e-07,2.56584702373885e-07,4.00087640350683e-07,2.563261067559e-14,1.60101875927767e-07,2.30657081959317e-13,4.80267719047738e-07,3.1478227672306e-16,1.77421046305972e-08,1,0.0091031
93,2.44724454711602e-07,1.47473499148729e-05,1.25414664920753e-07,1.79694685778035e-07,2.56099995876724e-07,2.56099995876724e-07,4.17323126974577e-07,2.60009703321309e-14,1.61248163810106e-07,2.30049571317903e-13,4.796348312184e-07,3.12670812855415e-16,1.76825001867783e-08,1,0.0091894
94,2.50133963406872e-07,1.45406752362148e-05,1.32562236446119e-07,2.44166146467302e-07,2.5138956116777e-07,2.5138956116777e-07,4.51843436306843e-07,2.63899706440192e-14,1.62449901951399e-07,2.29774176845729e-13,4.79347657599085e-07,3.1109022220989e-16,1.76377499191334e-08,1,0.0092187
95,2.54610627071973e-07,1.40762299125689e-05,1.39587944197142e-07,3.41305135061769e-07,2.41469427120222e-07,2.41469427120222e-07,5.11035744417507e-07,2.67945664416399e-14,1.63690459226064e-07,2.30104527953378e-13,4.79692117877059e-07,3.10172092849974e-16,1.76117032921286e-08,1,0.0093601
96,2.57902020603016e-07,1.3316622533205e-05,1.46362858749118e-07,4.67200628133107e-07,2.25255900154764e-07,2.25255900154764e-07,6.00192064746986e-07,2.72083048352803e-14,1.64949400833347e-07,2.31460006980793e-13,4.81102906851323e-07,3.10061660373203e-16,1.76085678115287e-08,1,0.0097642
97,2.59725544256953e-07,1.22398942328587e-05,1.52766834031028e-07,6.19794669977008e-07,2.01590622861403e-07,2.01590622861403e-07,7.21510054605043e-07,2.76232435312008e-14,1.66202417344637e-07,2.34440592052086e-13,4.84190656717048e-07,3.10903508268702e-16,1.76324561042613e-08,1,0.0096381
98,2.59770309098871e-07,1.08652702369534e-05,1.58711093473911e-07,7.97573713964297e-07,1.69281444861724e-07,1.69281444861724e-07,8.74502709206377e-07,2.80299513879163e-14,1.67421478275388e-07,2.39851963443486e-13,4.89746836072971e-07,3.12817812437808e-16,1.76866563385454e-08,1,0.0086932
99,2.57701341731313e-07,9.31778325519758e-06,1.64171218315049e-07,9.9841875254853e-07,1.27162086194232e-07,1.27162086194232e-07,1.0567163246235e-06,2.84176284600598e-14,1.68575290182339e-07,2.48708503113004e-13,4.98706830826493e-07,3.15866608925422e-16,1.77726365215019e-08,1,0.0085556
100,2.53166830880717e-07,7.98901894681637e-06,1.69231646706987e-07,1.2188384349887e-06,7.41725485475797e-08,7.41725485475797e-08,1.26401817882017e-06,2.8774386618041e-14,1.69630146548428e-07,2.62198837645753e-13,5.1205354958808e-07,3.20012742568427e-16,1.78888999820678e-08,1,0.0088012
101,2.45809301801265e-07,7.75755873828626e-06,1.74139547032504e-07,1.45343568977794e-06,9.46034273141549e-09,9.46034273141549e-09,1.49048780246772e-06,2.90877314322389e-14,1.705512574924e-07,2.81598392612677e-13,5.30658451937474e-07,3.25078711247605e-16,1.80299393023827e-08,1,0.0090748
102,2.35281865675376e-07,9.5137972318446e-06,1.79358541744667e-07,1.69456311305122e-06,-6.75003053451917e-08,-6.75003053451917e-08,1.72819062076967e-06,2.93452787350178e-14,1.71304637225668e-07,3.0811843603526e-13,5.55084170225796e-07,3.3071842947382e-16,1.81856654943893e-08,1,0.0087536
103,2.21271314169949e-07,1.31320129350668e-05,1.85599940296272e-07,1.93220057510721e-06,-1.56778053650442e-07,-1.56778053650442e-07,1.96706344504349e-06,2.95357225771486e-14,1.71859601352815e-07,3.4269338905265e-13,5.85400195637694e-07,3.36419556584472e-16,1.83417435535576e-08,1,0.0088016
104,2.03531432343319e-07,1.803538633142e-05,1.93794332448927e-07,2.15412213821095e-06,-2.57854127383439e-07,-2.57854127383439e-07,2.19506445316968e-06,2.96500429749811e-14,1.72191878365331e-07,3.85728144480693e-13,6.21070160674857e-07,3.41554685919374e-16,1.84811981732618e-08,1,0.0084617
105,1.81934579034248e-07,2.3824567817399e-05,2.04964451353248e-07,2.34641984430082e-06,-3.69507895836563e-07,-3.69507895836563e-07,2.39868726731785e-06,2.9682901528061e-14,1.72287264555628e-07,4.36851691736999e-13,6.60947571095468e-07,3.45492390072136e-16,1.85874255902246e-08,1,0.0085782
106,1.56564208428842e-07,3.02355785078855e-05,2.19993738120881e-07,2.49442529707525e-06,-4.89737560727121e-07,-4.89737560727121e-07,2.56389263057721e-06,2.96341227528996e-14,1.72145644013723e-07,4.94745028806726e-13,7.03381140496905e-07,3.47762268780567e-16,1.86483851520867e-08,1,0.0083438
107,1.27922630052068e-07,3.70416267131326e-05,2.39352867370862e-07,2.58401295213218e-06,-6.15736077680396e-07,-6.15736077680396e-07,2.67744972747074e-06,2.95101047765121e-14,1.71785053996301e-07,5.57118785949964e-13,7.46403902689398e-07,3.48243246205433e-16,1.86612766499356e-08,1,0.0087464
108,9.75392636431762e-08,4.40113176795887e-05,2.62892849860699e-07,2.60321520384377e-06,-7.43939866154619e-07,-7.43939866154619e-07,2.72862579061254e-06,2.93249548059152e-14,1.71245305938339e-07,6.20899155572612e-13,7.87971544900329e-07,3.47319492837536e-16,1.86365096742265e-08,1,0.0087883
109,7.01891192768921e-08,5.08978715212904e-05,2.89779579648986e-07,2.54405508700993e-06,-8.70162137456276e-07,-8.70162137456276e-07,2.71113534473786e-06,2.91011158853551e-14,1.70590491778865e-07,6.82636363847054e-13,8.26218109125583e-07,3.45936118489547e-16,1.85993580128333e-08,1,0.0089706
110,5.99710117512266e-08,5.74431113118259e-05,3.18564212963719e-07,2.40433040607415e-06,-9.89809557871979e-07,-9.89809557871979e-07,2.62507787385302e-06,2.88692559432198e-14,1.6990955224242e-07,7.39076340937469e-13,8.5969549314712e-07,3.45500237693893e-16,1.8587636689313e-08,1,0.008872
111,8.02832956118821e-08,6.33890939062613e-05,3.47335784224589e-07,2.18947297997025e-06,-1.09816833138154e-06,-1.09816833138154e-06,2.47888811031984e-06,2.86672392910674e-14,1.69314025677341e-07,7.87777331230691e-13,8.87568212156503e-07,3.47614664016352e-16,1.86444271570985e-08,1,0.0086507
112,1.1917819097838e-07,6.84935274824936e-05,3.73911730583249e-07,1.91470519066934e-06,-1.19073416815496e-06,-1.19073416815496e-06,2.29110898398737e-06,2.85380982367264e-14,1.68932229715725e-07,8.27611286992092e-13,9.09731436739488e-07,3.53693277851053e-16,1.88067349067044e-08,1,0.0089642
113,1.65199465705314e-07,7.25459905462396e-05,3.96051431011827e-07,1.60863844327059e-06,-1.26354886198499e-06,-1.26354886198499e-06,2.0916602444769e-06,2.85270607609087e-14,1.68899558202231e-07,8.59004484260526e-13,9.26824948013662e-07,3.64563578614841e-16,1.90935480886828e-08,1,0.0091218
114,2.13815206552288e-07,7.53824236086852e-05,4.11693123312509e-07,1.32056615979475e-06,-1.3135025938027e-06,-1.3135025938027e-06,1.92096190035229e-06,2.86778491976814e-14,1.69345354815777e-07,8.83838608281093e-13,9.40126910731255e-07,3.80184947012691e-16,1.9498331903337e-08,1,0.0089384
115,2.62708738800665e-07,7.68958625843483e-05,4.19215770255323e-07,1.12922850274973e-06,-1.33856437578572e-06,-1.33856437578572e-06,1.82239116035854e-06,2.90286146954601e-14,1.70377858583386e-07,9.05032268568674e-13,9.51331839354005e-07,3.99584737875676e-16,1.99896157510763e-08,1,0.0090794
116,3.10217553974461e-07,7.7042108543646e-05,4.17725095876935e-07,1.11746589101878e-06,-1.33791358170043e-06,-1.33791358170043e-06,1.82414686457048e-06,2.96079794894122e-14,1.72069693698258e-07,9.25915712663102e-13,9.62245141667705e-07,4.21043601171194e-16,2.05193469967052e-08,1,0.0090491
117,3.54940516384775e-07,7.58398721395821e-05,4.07364910604952e-07,1.28404637528392e-06,-1.31196023644975e-06,-1.31196023644975e-06,1.92165757771334e-06,3.04316956490881e-14,1.74446827569572e-07,9.49564021494897e-13,9.74455756561013e-07,4.42475270260795e-16,2.10350961552543e-08,1,0.0090639
118,3.95646933336889e-07,7.33658015820314e-05,3.89659329370897e-07,1.54482430115707e-06,-1.26225841334815e-06,-1.26225841334815e-06,2.08193869107326e-06,3.15003803966287e-14,1.77483465135851e-07,9.78249654477041e-13,9.89065040569649e-07,4.61881406967369e-16,2.14914263595362e-08,1,0.008784
119,4.31271923832688e-07,6.97454764729158e-05,3.67874620255465e-07,1.82345293844076e-06,-1.19133116172065e-06,-1.19133116172065e-06,2.26453050232464e-06,3.27986584797356e-14,1.81103999071626e-07,1.01312233297689e-12,1.0065397821134e-06,4.7774509405699e-16,2.18573807684496e-08,1,0.0087036
120,4.60936074612249e-07,6.51418665874789e-05,3.47269273517876e-07,2.07619523592045e-06,-1.10243509698904e-06,-1.10243509698904e-06,2.43644769174996e-06,3.42958535330624e-14,1.85191397027676e-07,1.05414862482403e-12,1.02671740261088e-06,4.89260759048691e-16,2.21192395675957e-08,1,0.0087114
121,4.83967681671474e-07,5.9742848252257e-05,3.34738054507765e-07,2.28075664859955e-06,-9.99296265291605e-07,-9.99296265291605e-07,2.57592082149608e-06,3.59481581890078e-14,1.89599995224177e-07,1.10027440543389e-12,1.04893965767049e-06,4.96363678383284e-16,2.22792207759447e-08,1,0.0087419
122,4.99918818803236e-07,5.37492492952076e-05,3.36968096105184e-07,2.42701267954534e-06,-8.85847426523867e-07,-8.85847426523867e-07,2.67093449030963e-06,3.77020161169145e-14,1.94170070085259e-07,1.14973027958218e-12,1.07225476430845e-06,4.99589180994623e-16,2.23514916950664e-08,1,0.0091441
123,5.08571700146211e-07,4.73646167481079e-05,3.57241663347553e-07,2.51219383081354e-06,-7.65990927575899e-07,-7.65990927575899e-07,2.71675642103e-06,3.94983019549039e-14,1.98741797201555e-07,1.20038910211572e-12,1.09562270062085e-06,4.99834828838902e-16,2.23569861304896e-08,1,0.009108
124,5.09934494233162e-07,4.07876756865423e-05,3.93662105017717e-07,2.53823542054789e-06,-6.43403584632551e-07,-6.43403584632551e-07,2.71374540748303e-06,4.12768091037259e-14,2.03166948846819e-07,1.25009898142636e-12,1.1180782537132e-06,4.98108428372952e-16,2.23183428679853e-08,1,0.0093316
125,5.04227301163656e-07,3.42084681829873e-05,4.4078584052168e-07,2.51009034569692e-06,-5.21391635643909e-07,-5.21391635643909e-07,2.66562564032564e-06,4.29805560008063e-14,2.07317524586819e-07,1.29694267000984e-12,1.13883390799969e-06,4.95325896238141e-16,2.22559182294989e-08,1,0.0091171
126,4.91859985880956e-07,2.78099259274939e-05,4.92431658257507e-07,2.43453682541199e-06,-4.02796854537257e-07,-4.02796854537257e-07,2.57817249374663e-06,4.45594900461239e-14,2.11091188935313e-07,1.33940323141859e-12,1.15732589680633e-06,4.9219066589403e-16,2.21853705376771e-08,1,0.0092652
127,4.73404132240032e-07,2.17793513667449e-05,5.43284322261385e-07,2.31930245259755e-06,-2.89949445786419e-07,-2.89949445786419e-07,2.45823625089705e-06,4.59732851829413e-14,2.14413817611975e-07,1.37643883955879e-12,1.17321730278699e-06,4.89154956948449e-16,2.21168478076883e-08,1,0.0096265
128,4.49561628312212e-07,1.63427308986455e-05,5.89295809717615e-07,2.17242403108708e-06,-1.84660092550359e-07,-1.84660092550359e-07,2.31304130501376e-06,4.71930693428459e-14,2.17239658770782e-07,1.40748353673958e-12,1.18637411331316e-06,4.86442587114009e-16,2.20554434803295e-08,1,0.0093804
129,4.21132466733608e-07,1.18568738400821e-05,6.27601376250622e-07,2.00179445461244e-06,-8.82420101433468e-08,-8.82420101433468e-08,2.14970738933834e-06,4.82020576001659e-14,2.19549670006962e-07,1.43239639195691e-12,1.19682763669499e-06,4.84105467598191e-16,2.20023968603012e-08,1,0.0094584
130,3.88984311236357e-07,8.98828172286397e-06,6.56336938461994e-07,1.81485830171243e-06,-1.55382373634438e-09,-1.55382373634438e-09,1.97494491737369e-06,4.89951863446879e-14,2.21348563005699e-07,1.45138109222386e-12,1.20473278872282e-06,4.82088748141562e-16,2.19565194906106e-08,1,0.0098481
131,3.5402642961704e-07,8.51085824920241e-06,6.74467555689151e-07,1.61842387814593e-06,7.49449808878921e-08,7.49449808878921e-08,1.79488214649141e-06,4.95779308219604e-14,2.2266102223326e-07,1.46489422831218e-12,1.21032814902083e-06,4.80287554898799e-16,2.19154638303368e-08,1,0.0094638
132,3.17190942183346e-07,1.00251550911588e-05,6.816396178691e-07,1.41859350321107e-06,1.41133609687927e-07,1.41133609687927e-07,1.6150125009169e-06,4.99645381172725e-14,2.2352748850482e-07,1.47355613096222e-12,1.21390120313073e-06,4.78588559118477e-16,2.18766670020476e-08,1,0.0091351
133,2.79425397276343e-07,1.22997163093565e-05,6.78051054800967e-07,1.22066460336711e-06,1.9716764931843e-07,1.9716764931843e-07,1.44011711436127e-06,5.01759216851355e-14,2.23999825189966e-07,1.47807027511346e-12,1.21575913531976e-06,4.76893698434865e-16,2.18378959250855e-08,1,0.0089672
134,2.41703215194578e-07,1.45960508772642e-05,6.64333773115039e-07,1.02921816332492e-06,2.43418974754661e-07,2.43418974754661e-07,1.27434177567751e-06,5.0237447972824e-14,2.24137118685915e-07,1.47915890709945e-12,1.21620676987898e-06,4.75130412688758e-16,2.17974863846444e-08,1,0.0090973
135,2.05063965927519e-07,1.66250887713708e-05,6.41444929046972e-07,8.48251354467519e-07,2.80422700171812e-07,2.80422700171812e-07,1.12126155987108e-06,5.01768093220766e-14,2.24001806515208e-07,1.47751497064423e-12,1.2155307361989e-06,4.73253024660603e-16,2.17543794363481e-08,1,0.008828
136,1.7070536537631e-07,1.82850622171611e-05,6.1056782487127e-07,6.81383536607016e-07,3.08830636619462e-07,3.08830636619462e-07,9.83902316734131e-07,5.00221292665338e-14,2.2365627482039e-07,1.47376900592534e-12,1.21398888212592e-06,4.71238943675567e-16,2.17080386879047e-08,1,0.0087845
137,1.40158889740707e-07,1.95496598610375e-05,5.73023723372003e-07,5.32288982337359e-07,3.29371118823474e-07,3.29371118823474e-07,8.64727558726086e-07,4.98003948512551e-14,2.23160020727851e-07,1.46846962450121e-12,1.21180428473463e-06,4.69082949980522e-16,2.16583228801429e-08,1,0.0086573
138,1.15542562191008e-07,2.04264576260801e-05,5.30195456829643e-07,4.05545049704143e-07,3.4281556793303e-07,3.4281556793303e-07,7.65521206647526e-07,4.95362621615914e-14,2.22567432841356e-07,1.46207508169923e-12,1.20916296738663e-06,4.66791451287079e-16,2.16053570043885e-08,1,0.0084848
139,9.9590239687396e-08,2.0939816664142e-05,4.83463542626983e-07,3.08098416466454e-07,3.49951350564481e-07,3.49951350564481e-07,6.87129719264005e-07,4.92512402456158e-14,2.21926204504146e-07,1.45495329874525e-12,1.20621444973323e-06,4.64377618584758e-16,2.15494226972501e-08,1,0.0085412
140,9.44956385898307e-08,2.11227731306213e-05,4.34154988085667e-07,2.49907607758594e-07,3.51560282219054e-07,3.51560282219054e-07,6.29114788051425e-07,4.8963227284665e-14,2.21276359525063e-07,1.44738781387239e-12,1.20307431768465e-06,4.61857729624902e-16,2.14908754969383e-08,1,0.008513
141,9.96181851313584e-08,2.1012637262439e-05,3.8350446244461e-07,2.36724811510369e-07,3.48402028116368e-07,3.48402028116368e-07,5.89521927457771e-07,4.86863517919288e-14,2.20649839773177e-07,1.43958744712828e-12,1.19982809065644e-06,4.59248693629891e-16,2.14300885119472e-08,1,0.0085712
142,1.11511973605725e-07,2.06483341387533e-05,3.32627131318649e-07,2.57518021257655e-07,3.41201722875439e-07,3.41201722875439e-07,5.65036304014057e-07,4.84310600205592e-14,2.2007057963426e-07,1.43169785964748e-12,1.19653577449547e-06,4.56566563699478e-16,2.13674182740798e-08,1,0.0084972
143,1.26557652585986e-07,2.0068673003393e-05,2.82502266538586e-07,2.92814758105685e-07,3.30641094947737e-07,3.30641094947737e-07,5.51588630050398e-07,4.82043871492831e-14,2.19554975232362e-07,1.4238136089982e-12,1.19323661065113e-06,4.53825827411513e-16,2.13031881982842e-08,1,0.0085984
144,1.42349438328102e-07,1.93111760049101e-05,2.33966934651409e-07,3.29497958527815e-07,3.17352476741917e-07,3.17352476741917e-07,5.45134097799418e-07,4.80103522565265e-14,2.1911264741344e-07,1.4159897032731e-12,1.18995365593501e-06,4.51039238190288e-16,2.12376843886119e-08,1,0.0087876
145,1.57545883036487e-07,1.84112821544195e-05,1.87720041317385e-07,3.6153418129559e-07,3.0191519329037e-07,3.0191519329037e-07,5.42240046378118e-07,4.78504236565625e-14,2.18747396913798e-07,1.40825201061533e-12,1.18669794413546e-06,4.48217989286855e-16,2.11711593751229e-08,1,0.0087875
146,1.71446908874867e-07,1.74018190853463e-05,1.44340364239849e-07,3.86634149281645e-07,2.84853817866804e-07,2.84853817866804e-07,5.40332678336178e-07,4.77240100874267e-14,2.18458257082278e-07,1.40060617083904e-12,1.18347208283045e-06,4.45372048483712e-16,2.11038396621021e-08,1,0.0085904
147,1.83709441749148e-07,1.6312679178693e-05,1.04334916559997e-07,4.04229779066226e-07,2.66637953494353e-07,2.66637953494353e-07,5.37676864163571e-07,4.76289430731435e-14,2.18240562391924e-07,1.39304487995073e-12,1.18027322258481e-06,4.42510520835095e-16,2.10359340376199e-08,1,0.0086349
148,1.94191482633699e-07,1.51706515590996e-05,6.8295898710194e-08,4.14548436990509e-07,2.47683172638347e-07,2.47683172638347e-07,5.33228245645832e-07,4.75619254302673e-14,2.18086967584648e-07,1.38555357915346e-12,1.17709539934258e-06,4.39641949651564e-16,2.0967640536111e-08,1,0.0085806
149,2.02868312326983e-07,1.39993750754124e-05,3.76889794513485e-08,4.18189842833832e-07,2.28352845965674e-07,2.28352845965674e-07,5.26458393610922e-07,4.75189296364158e-14,2.17988370415524e-07,1.37811468560346e-12,1.17393129509501e-06,4.36774492140401e-16,2.08991505124108e-08,1,0.0086283
150,2.09785755413857e-07,1.28193853002134e-05,2.09018421998493e-08,4.15919449426516e-07,2.08960655889712e-07,2.08960655889712e-07,5.17199904956062e-07,4.74955371933368e-14,2.17934708555881e-07,1.37071055931068e-12,1.17077348761862e-06,4.33915967045597e-16,2.08306497029161e-08,1,0.0087469
151,2.15032652297867e-07,1.16482312404108e-05,3.26224677386352e-08,4.08560325927474e-07,1.89773585290709e-07,1.89773585290709e-07,5.05525164224779e-07,4.74872160301641e-14,2.17915616765215e-07,1.36332542773686e-12,1.16761527385388e-06,4.31073782314577e-16,2.07623164005025e-08,1,0.0085393
152,2.18723719707404e-07,1.05006428132495e-05,5.23673650443787e-08,3.96933218801224e-07,1.7101523042129e-07,1.7101523042129e-07,4.91656963119584e-07,4.74895374086672e-14,2.17920943024454e-07,1.35594648787928e-12,1.16445115306709e-06,4.28254788965122e-16,2.06943177941463e-08,1,0.0085366
153,2.20988352325073e-07,9.38873344693427e-06,7.07796843559318e-08,3.81822273351829e-07,1.52869316316639e-07,1.52869316316639e-07,4.75904797734758e-07,4.74983368495475e-14,2.17941131614818e-07,1.34856438911214e-12,1.1612770509711e-06,4.25465094431794e-16,2.06268052405552e-08,1,0.0086046
154,2.21963029809743e-07,8.32222512126082e-06,8.66250079565585e-08,3.63955564287334e-07,1.35483315233387e-07,1.35483315233387e-07,4.58620497295054e-07,4.75098254843058e-14,2.17967487218406e-07,1.34117327464088e-12,1.15809035685515e-06,4.22709885888344e-16,2.05599096760745e-08,1,0.0084991
155,2.21786042384149e-07,7.3086844442018e-06,9.97730985559068e-08,3.43994730676208e-07,1.18972063312128e-07,1.18972063312128e-07,4.40167926047546e-07,4.75206591818033e-14,2.17992337438276e-07,1.33377052966334e-12,1.15488983442722e-06,4.1999329270907e-16,2.04937378901232e-08,1,0.008704
156,2.20593784857583e-07,6.35376296336305e-06,1.10336440662498e-07,3.22530404347849e-07,1.03421329278319e-07,1.03421329278319e-07,4.20902729336087e-07,4.75279730198546e-14,2.18009112240417e-07,1.32635635388064e-12,1.15167545510037e-06,4.17318310655175e-16,2.04283702398203e-08,1,0.0086189
157,2.18518163468879e-07,5.46143513600315e-06,1.18506327876421e-07,3.00081420681894e-07,8.88912667917907e-08,8.88912667917907e-08,4.01159199967336e-07,4.75293884004021e-14,2.18012358366222e-07,1.31893324782865e-12,1.14844819118176e-06,4.14686796115398e-16,2.03638600494945e-08,1,0.0088669
158,2.15684814540392e-07,4.63423115935479e-06,1.2450377452196e-07,2.77096656125119e-07,7.54197175822924e-08,7.54197175822924e-08,3.81242284672925e-07,4.75229994815598e-14,2.17997705220857e-07,1.31150547840962e-12,1.14520979667903e-06,4.12099525799203e-16,2.03002346242403e-08,1,0.0086789
159,2.12211927288098e-07,3.87346339243043e-06,1.28559213314597e-07,2.53958562783586e-07,6.30253200739617e-08,6.30253200739617e-08,3.61423185594992e-07,4.7507344780942e-14,2.17961796608814e-07,1.30407856797362e-12,1.14196259482245e-06,4.09556314123927e-16,2.0237497723877e-08,1,0.00862
160,2.0820953076896e-07,3.17945060098829e-06,1.30901990341148e-07,2.30987679143961e-07,5.17104110642208e-08,5.17104110642208e-08,3.41937416196319e-07,4.7481368930455e-14,2.17902200380021e-07,1.29665883440251e-12,1.13870928441043e-06,4.07056165648277e-16,2.01756329677231e-08,1,0.0086165
161,2.0377912776999e-07,2.55175335818496e-06,1.31754142804801e-07,2.08447889272727e-07,4.14637133516749e-08,4.14637133516749e-08,3.22984688862172e-07,4.74443786446429e-14,2.17817305659222e-07,1.28925299760025e-12,1.13545277206947e-06,4.04597463993963e-16,2.01146082237254e-08,1,0.0083789
162,1.99013597304507e-07,1.9894768472378e-06,1.31326788389666e-07,1.86536710820977e-07,3.22631903415527e-08,3.22631903415527e-08,3.04720795177572e-07,4.73959961339481e-14,2.1770621519366e-07,1.28186782331268e-12,1.13219601806078e-06,4.0217813495136e-16,2.00543794456812e-08,1,0.0085159
163,1.93997296370862e-07,1.49170432683932e-06,1.29817783127942e-07,1.65417303454069e-07,2.40783801785938e-08,2.40783801785938e-08,2.87277429039514e-07,4.7336112421465e-14,2.17568638414329e-07,1.27450991225699e-12,1.12894194370525e-06,3.99795808659307e-16,1.9994894564846e-08,1,0.0086975
164,1.88806310541936e-07,1.05834795859313e-06,1.27409467821234e-07,1.45242218798681e-07,1.68713158998912e-08,1.68713158998912e-08,2.70772043621024e-07,4.72648423634101e-14,2.17404789191522e-07,1.26718556827742e-12,1.12569337222772e-06,3.9744801670856e-16,1.99360983321351e-08,1,0.0085655
165,1.83508814671515e-07,6.92891624154127e-07,1.2426791488287e-07,1.26099983261932e-07,1.05983000153742e-08,1.05983000153742e-08,2.55275247465748e-07,4.71824826221903e-14,2.17215290949303e-07,1.25990059787555e-12,1.1224529379335e-06,3.95132283485071e-16,1.98779345880066e-08,1,0.0085894
166,1.78165505232862e-07,4.13611671821918e-07,1.20543199231895e-07,1.0806006931251e-07,5.21201570791163e-09,5.21201570791163e-09,2.40837499205582e-07,4.70894733729896e-14,2.17001090718433e-07,1.25266024909933e-12,1.11922305600775e-06,3.92846238553089e-16,1.98203491027048e-08,1,0.00872
167,1.72830083582976e-07,2.91622463325932e-07,1.16369529500484e-07,9.11674025645418e-08,6.62702781539792e-10,6.62702781539792e-10,2.2748517810716e-07,4.69863641778897e-14,2.16763382926844e-07,1.24546916680687e-12,1.11600589909143e-06,3.90587692052619e-16,1.97632915288071e-08,1,0.0085205
168,1.67549766347848e-07,3.7054615690672e-07,1.11865896291551e-07,7.54508204901739e-08,-3.10055892072114e-09,-3.10055892072114e-09,2.15224428440628e-07,4.68737841780404e-14,2.1650354310736e-07,1.23833138340086e-12,1.11280338937337e-06,3.88354674647597e-16,1.97067164856959e-08,1,0.0085396
169,1.62365806998345e-07,5.13248868712692e-07,1.07136883111651e-07,6.09378453439081e-08,-6.12884676343128e-09,-6.12884676343128e-09,2.04045660727383e-07,4.6752416551438e-14,2.1622307127464e-07,1.23125033753258e-12,1.10961720315277e-06,3.86145467433234e-16,1.96505844043691e-08,1,0.0089465
170,1.57314018258696e-07,6.45173203800253e-07,1.02273566832993e-07,4.76742760669264e-08,-8.47261105718644e-09,-8.47261105718644e-09,1.93925800100721e-07,4.6622977044316e-14,2.15923544441814e-07,1.2242289074056e-12,1.10644878209775e-06,3.83958611596181e-16,1.95948618672391e-08,1,0.0087673
171,1.52425285601025e-07,7.50368255794632e-07,9.73545467609502e-08,3.5771707435134e-08,-1.01809645158824e-08,-1.01809645158824e-08,1.84831020459347e-07,4.64861962878612e-14,2.15606577561681e-07,1.21726945476652e-12,1.10329934957224e-06,3.81792896459168e-16,1.95395213979045e-08,1,0.0086458
172,1.47726062161368e-07,8.26393085640972e-07,9.24470403919952e-08,2.55422389550948e-08,-1.13010996116714e-08,-1.13010996116714e-08,1.7671978299909e-07,4.63428055503836e-14,2.15273792065787e-07,1.21037387585336e-12,1.10016993044409e-06,3.79647347287956e-16,1.94845412388374e-08,1,0.0084758
173,1.43238844891718e-07,8.74320532861185e-07,8.76079067555444e-08,1.79006067528808e-08,-1.18778986646362e-08,-1.18778986646362e-08,1.69545876906842e-07,4.61935255569473e-14,2.14926791156773e-07,1.20354365578702e-12,1.0970613728443e-06,3.77521201336358e-16,1.94299048205687e-08,1,0.0084282
174,1.38982624896271e-07,8.96436943304872e-07,8.28847087076395e-08,1.49349467745914e-08,-1.19535830123141e-08,-1.19535830123141e-08,1.63260184700925e-07,4.60390579964077e-14,2.14567140998821e-07,1.19677992148887e-12,1.09397436966726e-06,3.75413881622292e-16,1.93756001616025e-08,1,0.0086366
175,1.34973312366439e-07,8.95622681095844e-07,7.83167525691134e-08,1.75918592685228e-08,-1.15674110290342e-08,-1.15674110290342e-08,1.57813586581697e-07,4.58800793510064e-14,2.14196356997514e-07,1.19008349409813e-12,1.09090948024945e-06,3.73324969639998e-16,1.93216192292468e-08,1,0.008495
176,1.31224130193442e-07,8.75252797498033e-07,7.39359872943851e-08,2.31920325660424e-08,-1.0755575097221e-08,-1.0755575097221e-08,1.53158514061965e-07,4.57172366975633e-14,2.13815894398811e-07,1.18345493748638e-12,1.08786715066058e-06,3.71254177453585e-16,1.92679572724663e-08,1,0.0084722
177,1.27745984473584e-07,8.39349296662581e-07,6.97679253946279e-08,2.95742526374727e-08,-9.55103640620791e-09,-9.55103640620791e-09,1.49250934872386e-07,4.55511451713009e-14,2.13427142536513e-07,1.17689460361109e-12,1.08484773291513e-06,3.69201324406388e-16,1.92146122627127e-08,1,0.0083528
178,1.24547799876206e-07,7.92963053589688e-07,6.58324486820816e-08,3.59622897477136e-08,-7.98347432606761e-09,-7.98347432606761e-09,1.46050992971438e-07,4.53823867964847e-14,2.13031422087176e-07,1.17040267265006e-12,1.08185150212497e-06,3.67166313672393e-16,1.91615843205199e-08,1,0.0083582
179,1.21636833246959e-07,7.42806744037814e-07,6.21445499336369e-08,4.21167584268817e-08,-6.07927486129256e-09,-6.07927486129256e-09,1.43524778010672e-07,4.52115104412101e-14,2.12629984812138e-07,1.16397919046712e-12,1.0788786727279e-06,3.65149110975003e-16,1.91088751886395e-08,1,0.0083418
