step,x_I,y_I,z_I,u_B,v_B,w_B,phi,theta,psi,p,q,r,ref_x,ref_y,ref_z,ref_xb,ref_yb,ref_zb,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r
11,1.93782460919399,0.247409616355234,-0.600002248581431,0.540531203169516,-0.0114393378316464,-0.208932845072183,0.0467434018039522,-0.017010900756004,2.04597733839175,-4.04398611706959e-07,0.0137373143176876,0.85716200243332,1.9378246692884,0.247409653079473,-0.600002252356262,0.540531242916483,-0.0114397359348891,-0.208932862472357,0.0467433585724633,-0.0170109346220852,2.04597745310082,6.31822091397133e-08,0.0137372848269779,0.857162353558555
12,1.92485007948423,0.271555280505015,-0.610003020442958,0.548845771666799,-0.011697592163497,-0.209767101605429,0.0459984338853783,-0.0182767192414071,2.08818896524566,-3.68490426056088e-07,0.0139473249474685,0.831572322446404,1.92485015397228,0.271555327693624,-0.61000302508031,0.548845810207786,-0.0116980224848307,-0.209767119185223,0.0459984118208943,-0.0182767535969568,2.08818909793993,8.09130700753352e-08,0.0139473131314964,0.831572690637243
13,1.91067256403535,0.295532095762426,-0.620003951275668,0.557763038377146,-0.0119755509370639,-0.210577145336998,0.0452265513405934,-0.0194405761840696,2.12910901223431,-3.11462614004386e-07,0.0141727672050976,0.805358893607635,1.91067265299631,0.295532154254247,-0.620003956801658,0.557763075551276,-0.0119760037456917,-0.21057716307541,0.0452265490331935,-0.0194406110708608,2.12910916393302,1.00446386935206e-07,0.0141727727007811,0.805359284906931
14,1.89530092133558,0.319325245336427,-0.630005055812693,0.567233133687865,-0.0122719490736645,-0.211360946635704,0.0444354189988957,-0.0205017354973908,2.16871402336322,-2.40671324924542e-07,0.0144123740211315,0.778836302183531,1.895301024397,0.319325315705412,-0.630005062227247,0.567233169775637,-0.0122724155406942,-0.211360964465522,0.0444354342458681,-0.0205017708686656,2.16871419533411,1.21474701936204e-07,0.0144123960414871,0.778836720361333
15,1.87874475595176,0.342920042210235,-0.640006348706847,0.577206063280827,-0.0125855346943026,-0.212116540396139,0.0436320720720815,-0.0214606029157267,2.20699529398316,-1.62143285792092e-07,0.0146648744852552,0.752281707166815,1.87874487235624,0.342920124759344,-0.640006355987241,0.577206098871917,-0.0125860072299722,-0.212116558212467,0.0436321022010896,-0.0214606386354566,2.20699548764119,1.4366312269219e-07,0.0146649117943699,0.752282154248046
16,1.8610144125322,0.366301938329015,-0.650007844547326,0.587632220592406,-0.0129151151577747,-0.212842029027083,0.0428228431569512,-0.022318531259652,2.24395702572191,-3.2216311306289e-07,0.0149292149851979,0.725935388971983,1.86101454119738,0.366302033098359,-0.650007852624555,0.587632256859482,-0.0129155578510421,-0.212842048619569,0.0428228924230431,-0.0223185701899701,2.24395719122955,1.6666512104689e-07,0.0149290579176065,0.7259338203865
17,1.84212096949297,0.38945653369564,-0.660009557838417,0.598462804840523,-0.0132595117105707,-0.213535591454613,0.042013351333755,-0.0230776434727775,2.2796142923244,-1.01669143713194e-07,0.0152036384241364,0.699992716720594,1.84212110891813,0.389456640487683,-0.660009566584276,0.598462846635332,-0.0132598886560603,-0.213535614179859,0.0420134202458511,-0.0230776866139602,2.27961438691747,1.90135719719073e-07,0.0152035925228885,0.699991456013894
18,1.82207623200453,0.412369585383057,-0.670011502942773,0.609650161760533,-0.0136175620082128,-0.214195488637333,0.0412084980623314,-0.0237406596499721,2.31399117871393,6.17245220782817e-08,0.0154872584602581,0.674619150614173,1.82207638026459,0.412369703793398,-0.670011512203024,0.609650213877043,-0.0136178723126267,-0.214195512138658,0.0412085778827275,-0.0237407030811419,2.31399121716984,2.1374187609896e-07,0.0154873024885788,0.674618165183011
19,1.80089272439065,0.4350270164544,-0.680013694068159,0.621148036769754,-0.0139881930515332,-0.214820060093986,0.0404124740187163,-0.0243107350949684,2.34711913818456,1.87322275333474e-07,0.015778905381055,0.649944018709868,1.80089287935072,0.43502714589988,-0.680013703698222,0.621148101815495,-0.0139884391506189,-0.21482008286398,0.0404125585254054,-0.0243107757737198,2.34711913327843,2.37170149115177e-07,0.0157790100460148,0.649943263192672
20,1.77858368233567,0.457414924774567,-0.690016145271807,0.632911757438715,-0.0143703946393343,-0.215407732866508,0.0396288121319782,-0.0247913331485664,2.37903533542614,2.80984101587876e-07,0.0160774340915262,0.626066272925749,1.77858384182814,0.457415064521185,-0.69001615515733,0.632911836249857,-0.0143705808936222,-0.215407754013808,0.0396288969403546,-0.0247913690199077,2.37903529776467,2.60131915832831e-07,0.0160775775762163,0.626065708074437
