step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
13,2.30424890963028,-0.00658286223990195,-0.00449747527303093,-0.0021173473311624,2.6624259031943,-6.8604150104745e-05,-4.74087535572692e-20,2.67025103017697e-19
14,2.36050187630739,-0.00682665994476249,-0.00252199609910407,-0.00108187787453483,2.6624259031943,-6.8604150104745e-05,-3.077627144712e-20,1.36010649039309e-19
15,2.40471157400157,-0.00666952088249906,-0.00111689027796601,-0.000507272665883191,2.6624259031943,-6.86041501047451e-05,3.43452176165454e-20,6.73062994661687e-19
16,2.43852524105913,-0.00620253041931432,-0.000165261716691677,-0.000277475645598447,2.6624259031943,-6.8604150104745e-05,-3.09102942595528e-20,4.03060354724974e-19
17,2.46427995711074,-0.00551572724403409,0.000423934130549585,-0.000292799495267975,2.6624259031943,-6.86041501047451e-05,2.11683814725624e-20,-1.32647048774738e-19
18,2.48431338462912,-0.00469360175064394,0.000733860483257723,-0.000469800972609238,2.6624259031943,-6.8604150104745e-05,-1.495196165996e-20,-2.62302219004231e-19
19,2.50061625740629,-0.00381419946478494,0.000835209948949975,-0.000739060048206186,2.6624259031943,-6.8604150104745e-05,-1.9349802761548e-20,-2.60305164410418e-19
20,2.51468745132212,-0.00294304420330132,0.000786773940866501,-0.00104507727230735,2.6624259031943,-6.86041501047451e-05,2.87059652306776e-21,8.04768687622912e-19
21,2.52751907406426,-0.00213027124248298,0.000637391663670963,-0.00134586387106493,2.6624259031943,-6.8604150104745e-05,-4.8039449872788e-21,1.68180013228505e-21
22,2.53966314319828,-0.00141005246137029,0.000427065071797438,-0.00161208993628658,2.6624259031943,-6.8604150104745e-05,0,0
23,2.55133808118213,-0.000801603665412517,0.00018781413165865,-0.00182571551150797,2.6624259031943,-6.86041501047452e-05,4.32789580805467e-20,1.3468322988024e-19
24,2.56254353500577,-0.00031141910419718,-5.55547892075288e-05,-0.00197814571206059,2.6624259031943,-6.8604150104745e-05,1.84318077619274e-20,-1.37049007073501e-19
25,2.57316284286677,6.38349153597088e-05,-0.000284714381587881,-0.00206812532708967,2.6624259031943,-6.86041501047449e-05,-5.70166435318268e-20,1.37732984134476e-19
26,2.58304230159771,0.000334292293476653,-0.000487054888481899,-0.00209962210364248,2.6624259031943,-6.8604150104745e-05,2.33496108742303e-21,1.32691918924147e-19
27,2.59204428981303,0.000514108565838522,-0.000654876955732917,-0.00207990548019304,2.6624259031943,-6.8604150104745e-05,1.8476890403965e-38,7.96614745712101e-24
28,2.60007659169722,0.000619163390359888,-0.000784551804641138,-0.00201795156336861,2.6624259031943,-6.8604150104745e-05,-7.20591748091821e-21,2.51473405097046e-21
29,2.60710301316764,0.000665336966303577,-0.000875677492845502,-0.00192322587940925,2.6624259031943,-6.86041501047451e-05,-6.70114062163754e-23,-6.71723906009689e-20
30,2.61314115146024,0.000667347964436143,-0.000930266726565538,-0.00180483306732493,2.6624259031943,-6.8604150104745e-05,1.08088762213773e-20,-3.78803337136993e-21
31,2.61825268649672,0.00063807606668471,-0.000952000674804043,-0.00167098416834656,2.6624259031943,-6.86041501047451e-05,-2.30795667315593e-20,7.14366748848293e-21
32,2.62253044747025,0.000588263512800793,-0.000945576279055589,-0.00152871537171879,2.6624259031943,-6.8604150104745e-05,1.00358347325652e-20,-2.0702959628429e-20
33,2.62608523236264,0.000526487192421287,-0.000916164137300429,-0.00138379087763509,2.6624259031943,-6.8604150104745e-05,-4.20345186386895e-21,1.47157511574942e-21
34,2.6290341955299,0.000459305343836611,-0.000868982916024647,-0.0012407303342247,2.6624259031943,-6.86041501047451e-05,-9.2340535328061e-22,1.26026630258211e-21
35,2.63149169477312,0.000391502277434259,-0.000808986441281643,-0.00110291288127637,2.6624259031943,-6.8604150104745e-05,-3.43442136282003e-21,6.80960873562219e-20
36,2.63356283243026,0.000326374926381435,-0.000740652456435678,-0.000972721829577411,2.6624259031943,-6.8604150104745e-05,-1.78571196234158e-20,-6.38210916703826e-20
37,2.63533950912015,0.000266023182772276,-0.000667857790174849,-0.000851704653818383,2.6624259031943,-6.8604150104745e-05,-2.39527135301777e-20,-5.87720603125971e-20
38,2.63689858481829,0.000211620541744739,-0.000593823022900243,-0.000740731597632787,2.6624259031943,-6.8604150104745e-05,-1.05841907362812e-20,-4.00541989713073e-19
39,2.63830165654863,0.00016365237684402,-0.000521110017929625,-0.000640142731001839,2.6624259031943,-6.8604150104745e-05,-3.69388767600983e-20,1.41912881797221e-19
40,2.63959596719931,0.00012211665449512,-0.000451657197444335,-0.000549878018233732,2.6624259031943,-6.8604150104745e-05,-1.23686638209939e-20,-5.37043675249325e-19
41,2.64081601739794,8.66867411743506e-05,-0.000386839602355196,-0.000469588177109275,2.6624259031943,-6.86041501047452e-05,1.71726088082727e-20,4.03374200735309e-19
42,2.64198553382838,5.68388536458004e-05,-0.00032754314997109,-0.000398726240408641,2.6624259031943,-6.86041501047451e-05,-4.8039449872788e-21,1.34353451574991e-19
43,2.64311953386516,3.19482320144725e-05,-0.000274244822555485,-0.000336621007346088,2.6624259031943,-6.8604150104745e-05,2.59723264598412e-20,-1.67312975923159e-21
44,2.64422630644201,1.13587443275184e-05,-0.00022709262653003,-0.000282534276976405,2.6624259031943,-6.86041501047451e-05,6.74149510556309e-22,1.32985497453041e-19
45,2.64530919673604,-5.56931367651822e-06,-0.000185980986745426,-0.000235704076633216,2.6624259031943,-6.8604150104745e-05,0,1.32671651442706e-19
46,2.64636813547422,-1.94287428398332e-05,-0.000150618761152371,-0.000195376149394488,2.6624259031943,-6.86041501047451e-05,2.13024042849952e-20,1.34369383869906e-19
47,2.64740089281742,-3.07482752527578e-05,-0.000120588286680945,-0.000160825859811803,2.6624259031943,-6.8604150104745e-05,1.63644364852836e-20,1.67453821042428e-21
48,2.6484040635578,-3.9985255404463e-05,-9.53948197552623e-05,-0.00013137247981336,2.6624259031943,-6.8604150104745e-05,-3.09102942595528e-20,1.36019319412362e-19
49,2.64937380706154,-4.75252727336593e-05,-7.45064451651146e-05,-0.000106387574555259,2.6624259031943,-6.8604150104745e-05,2.13024042849952e-20,-1.3268758373762e-19
50,2.65030637436422,-5.36863982536973e-05,-5.73850274980816e-05,-8.52989515461204e-05,2.6624259031943,-6.86041501047452e-05,-6.66245335063844e-20,1.39414784266761e-19
51,2.65119845823357,-5.87261813578535e-05,-4.3509104104926e-05,-6.75913861246938e-05,2.6624259031943,-6.8604150104745e-05,-7.0709406238132e-20,-9.31317636340372e-19
52,2.65204740166083,-6.28500087307126e-05,-3.23897999715476e-05,-5.28051042705009e-05,2.6624259031943,-6.8604150104745e-05,2.04317114084251e-21,-2.75763881984372e-19
53,2.6528512975497,-6.62198100382747e-05,-2.35809141418276e-05,-4.05327958897239e-05,2.6624259031943,-6.86041501047451e-05,-6.45813623655419e-20,-3.13846010334797e-22
54,2.65360900840212,-6.89624134491956e-05,-1.6684312447069e-05,-3.04157528648554e-05,2.6624259031943,-6.8604150104745e-05,2.33046982494419e-21,-2.61320328227835e-19
55,2.65432013030249,-7.11771110399111e-05,-1.13516873743668e-05,-2.21395737201994e-05,2.6624259031943,-6.86041501047449e-05,-4.8039449872788e-21,2.36577719326021e-21
56,2.65498492097668,-7.29421941666437e-05,-7.28363411951531e-06,-1.54297526912686e-05,2.6624259031943,-6.86041501047451e-05,-1.3402281243275e-22,-1.34344781201938e-19
57,2.6556042074623,-7.4320368709374e-05,-4.22685947227172e-06,-1.00473708733095e-05,2.6624259031943,-6.86041501047449e-05,-4.8039449872788e-21,1.68180013228505e-21
58,2.65617928514538,-7.53630664030991e-05,-1.97020103985165e-06,-5.78502902303966e-06,2.6624259031943,-6.8604150104745e-05,-7.34612883299189e-20,-1.20371996460903e-19
59,2.65671181667517,-7.61137389119484e-05,-3.39998254418131e-07,-2.46310239969809e-06,2.6624259031943,-6.8604150104745e-05,3.35606035047352e-20,-1.0919399525869e-20
60,2.65720373657883,-7.66102629116038e-05,8.04769328933937e-07,7.36453986999788e-08,2.6624259031943,-6.8604150104745e-05,3.74099743278092e-20,2.57091225229155e-19
61,2.65765716523658,-7.68866036584536e-05,1.5772725092287e-06,1.95908317647211e-06,2.6624259031943,-6.8604150104745e-05,-2.65793715089131e-20,-5.33018746961439e-20
62,2.65807433419789,-7.69738876173342e-05,2.06734273221433e-06,3.30838125927779e-06,2.6624259031943,-6.8604150104745e-05,-4.58168780555471e-20,-1.88232699309374e-19
63,2.6584575235607,-7.6901026389746e-05,2.34557122657133e-06,4.22035508439851e-06,2.6624259031943,-6.86041501047451e-05,2.42751213289993e-20,-4.28755028357432e-20
64,2.65880901123504,-7.66950187567915e-05,2.46692752492134e-06,4.77951577829747e-06,2.6624259031943,-6.8604150104745e-05,2.61841722901861e-20,2.05423536844419e-21
65,2.65913103330588,-7.63810384172352e-05,2.47387454884636e-06,5.05786237980974e-06,2.6624259031943,-6.8604150104745e-05,-1.45638263942501e-21,5.14729001745917e-20
66,2.65942575433955,-7.59823945719915e-05,2.39899089211463e-06,5.11644961329566e-06,2.6624259031943,-6.86041501047449e-05,-9.13060289245516e-21,-6.55752026382595e-20
67,2.65969524628886,-7.55204322933728e-05,2.26713352372579e-06,5.00676264938588e-06,2.6624259031943,-6.8604150104745e-05,-7.76107926799639e-21,4.2261762633463e-22
68,2.65994147459898,-7.50144215203215e-05,2.0971877232972e-06,4.77192669091804e-06,2.6624259031943,-6.8604150104745e-05,-4.8039449872788e-21,6.80176258536382e-20
69,2.66016629015824,-7.448146735794e-05,1.90345783345628e-06,4.44777539776482e-06,2.6624259031943,-6.8604150104745e-05,8.58630440413634e-21,2.01687100367654e-19
70,2.66037142584376,-7.39364613175029e-05,1.69675397653245e-06,4.06379823988907e-06,2.6624259031943,-6.86041501047449e-05,-1.06512021424976e-20,0
71,2.6605584965546,-7.33920826944285e-05,1.48522787882255e-06,3.64398325766861e-06,2.6624259031943,-6.86041501047451e-05,6.89056932315878e-21,-1.26942273984876e-19
72,2.66072900178526,-7.28588514193528e-05,1.27500655835917e-06,3.20756861544027e-06,2.6624259031943,-6.8604150104745e-05,1.9349802761548e-20,-6.75180319710793e-21
73,2.66088432995512,-7.23452283314204e-05,1.07066693105845e-06,2.76971366003138e-06,2.6624259031943,-6.8604150104745e-05,-2.89576927361056e-20,1.00994711667638e-20
74,2.66102576386419,-7.18577554056313e-05,8.75588048115454e-07,2.34209804911487e-06,2.6624259031943,-6.8604150104745e-05,2.9001145931143e-20,2.74057479184119e-19
75,2.66115448678634,-7.14012264936004e-05,6.92211415952039e-07,1.93345594815241e-06,2.6624259031943,-6.86041501047451e-05,-8.79971765156855e-21,2.6899614649235e-19
76,2.66127158883369,-7.09788787374081e-05,5.2223381868145e-07,1.55005098474209e-06,2.6624259031943,-6.86041501047451e-05,9.74191278699036e-21,-5.37422476673018e-19
77,2.66137807332915,-7.0592595008925e-05,3.66751783560382e-07,1.19609684149283e-06,2.6624259031943,-6.86041501047451e-05,-3.36276149109516e-20,1.34544010582804e-20
78,2.66147486300817,-7.0243108755699e-05,2.26372118374359e-07,8.74127749411318e-07,2.6624259031943,-6.86041501047451e-05,2.13024042849952e-20,0
79,2.66156280593659,-6.99302039222678e-05,1.0129913681799e-07,5.85322766937944e-07,2.6624259031943,-6.8604150104745e-05,2.86896471112401e-20,-1.00821304206569e-20
80,2.66164268108191,-6.96529041600354e-05,-8.59393135137612e-09,3.29787468676258e-07,2.6624259031943,-6.8604150104745e-05,4.53221292213892e-20,-4.08105755121829e-19
81,2.66171520351134,-6.94096469903017e-05,-1.03704343815566e-07,1.06796565737152e-07,2.6624259031943,-6.8604150104745e-05,1.15604914980048e-20,1.36027989785416e-19
82,2.66178102921536,-6.91984400680871e-05,-1.84646764673523e-07,-8.49991636737912e-08,2.6624259031943,-6.8604150104745e-05,-2.13024042849952e-20,-1.34353451574991e-19
83,2.66184075957147,-6.9016998001066e-05,-2.52205871461427e-07,-2.47398311801326e-07,2.6624259031943,-6.86041501047452e-05,-1.34022812432751e-22,1.3268032181576e-19
84,2.66189494547207,-6.88628591545113e-05,-3.0729357118826e-07,-3.82503380923227e-07,2.6624259031943,-6.86041501047451e-05,4.1297954767225e-21,-2.67323016733118e-19
85,2.66194409114475,-6.87334828754179e-05,-3.50910419278322e-07,-4.92601291711569e-07,2.6624259031943,-6.8604150104745e-05,-2.21105766079842e-20,-2.65664410817608e-19
86,2.66198865769374,-6.8626328182032e-05,-3.84111117192548e-07,-5.80066834604298e-07,2.6624259031943,-6.8604150104745e-05,-4.33887807571782e-20,2.36577719326021e-21
87,2.66202906639005,-6.85389153454118e-05,-4.07974105320212e-07,-6.47286141198751e-07,2.6624259031943,-6.86041501047451e-05,-9.60788997455761e-21,-1.29308051178136e-19
88,2.66206570173465,-6.84688722870804e-05,-4.23575336617997e-07,-6.96597499335682e-07,2.6624259031943,-6.86041501047451e-05,-4.3953107591103e-20,-6.67349549498771e-19
89,2.66209891431602,-6.84139676634518e-05,-4.31966218905661e-07,-7.30246960919295e-07,2.6624259031943,-6.8604150104745e-05,-4.87095639349518e-21,1.68613531881179e-21
90,2.66212902347959,-6.83721326376056e-05,-4.34155677123393e-07,-7.50356415142415e-07,2.6624259031943,-6.86041501047451e-05,-1.31201860423534e-20,1.34357786761518e-19
91,2.66215631982362,-6.83414733451254e-05,-4.31096179923277e-07,-7.58902063352957e-07,2.6624259031943,-6.8604150104745e-05,5.84725715521879e-21,-1.30989851310421e-19
92,2.66218106753333,-6.83202757368828e-05,-4.23673451727477e-07,-7.57701356611117e-07,2.6624259031943,-6.86041501047451e-05,-5.26294248708907e-21,-1.30301539062919e-19
93,2.66220350656255,-6.83070045603952e-05,-4.12699582083694e-07,-7.48406781254714e-07,2.6624259031943,-6.8604150104745e-05,-8.9285598117079e-21,3.44292629598903e-20
94,2.6622238546709,-6.83002978575368e-05,-3.98909111736068e-07,-7.3250502059742e-07,2.6624259031943,-6.86041501047451e-05,-2.1411444516544e-21,-6.5284700638675e-20
95,2.66224230932284,-6.8298958261523e-05,-3.82957708679354e-07,-7.1132024606606e-07,2.6624259031943,-6.86041501047449e-05,-3.91006921945349e-21,1.68180013228505e-21
96,2.66225904945476,-6.83019421105124e-05,-3.65422993852645e-07,-6.86020481167824e-07,2.6624259031943,-6.8604150104745e-05,-4.25245012556819e-21,-1.5026884181967e-20
97,2.66227423711504,-6.83083472695289e-05,-3.46807082646596e-07,-6.57626148006129e-07,2.6624259031943,-6.8604150104745e-05,-6.2657592760835e-21,3.4639487976426e-20
98,2.66228801898265,-6.83174003280155e-05,-3.27540477831115e-07,-6.27020079026101e-07,2.6624259031943,-6.8604150104745e-05,-8.9285598117079e-21,-3.27474628276053e-20
99,2.66230052776946,-6.83284436883314e-05,-3.07986905858337e-07,-5.94958379610788e-07,2.6624259031943,-6.8604150104745e-05,-4.8039449872788e-21,6.80176258536382e-20
100,2.66231188351158,-6.83409225229043e-05,-2.88448534751962e-07,-5.62083048993632e-07,2.6624259031943,-6.86041501047449e-05,5.78024574900242e-21,1.67816917135467e-21
101,2.66232219475511,-6.83543737232662e-05,-2.69172339027403e-07,-5.28930880730392e-07,2.6624259031943,-6.8604150104745e-05,-1.19428510619806e-20,1.37720682800492e-19
102,2.66233155964112,-6.83684160353289e-05,-2.50356965664165e-07,-4.95939342008147e-07,2.6624259031943,-6.8604150104745e-05,3.44528466157939e-21,-2.65359235180327e-19
103,2.66234006689884,-6.83827337280094e-05,-2.32155213002669e-07,-4.63473562953855e-07,2.6624259031943,-6.8604150104745e-05,-2.6106349272274e-20,2.68690970855068e-19
104,2.66234779674981,-6.83970731688115e-05,-2.14683045975995e-07,-4.31821761813439e-07,2.6624259031943,-6.8604150104745e-05,-2.6106349272274e-20,1.34353451574991e-19
105,2.66235482172979,-6.84112322999981e-05,-1.98023817159571e-07,-4.01208875697279e-07,2.6624259031943,-6.86041501047449e-05,-2.21105766079842e-20,-4.0168373022997e-19
106,2.66236120743462,-6.84250530364011e-05,-1.82233257813747e-07,-3.71805161310586e-07,2.6624259031943,-6.8604150104745e-05,1.16945143104376e-20,-2.61979702620842e-19
107,2.66236701319602,-6.84384145059387e-05,-1.67343989795037e-07,-3.43734007926198e-07,2.6624259031943,-6.8604150104745e-05,-5.61211731026786e-21,-3.983201299654e-19
108,2.66237229269263,-6.84512271750325e-05,-1.53369580882643e-07,-3.17079003235596e-07,2.6624259031943,-6.8604150104745e-05,-2.13024042849952e-20,1.32671651442706e-19
109,2.6623770945021,-6.84634276605104e-05,-1.40308146307932e-07,-2.91890247860503e-07,2.6624259031943,-6.8604150104745e-05,-2.13024042849952e-20,4.01394486887603e-19
110,2.66238146259907,-6.84749742604789e-05,-1.2814550249276e-07,-2.68189978004746e-07,2.6624259031943,-6.8604150104745e-05,-3.44550402931768e-20,-6.68033526559746e-19
111,2.66238543680418,-6.84858430919832e-05,-1.16857882988002e-07,-2.4597753657045e-07,2.6624259031943,-6.86041501047452e-05,0,-4.01378554592689e-19
112,2.66238905318854,-6.84960247439709e-05,-1.06414267277124e-07,-2.25233707642698e-07,2.6624259031943,-6.86041501047449e-05,-1.71726088082727e-20,-2.69004816865403e-19
113,2.66239234443796,-6.85055214474038e-05,-9.67783483020373e-08,-2.05924511825682e-07,2.6624259031943,-6.86041501047448e-05,2.27605259827393e-20,5.29648429954123e-19
114,2.66239534018086,-6.85143446367618e-05,-8.79101726030143e-08,-1.88004471907157e-07,2.6624259031943,-6.8604150104745e-05,1.64984592977164e-20,-2.63661502753127e-19
115,2.66239806728346,-6.85225128927232e-05,-7.97674884003465e-08,-1.71419412267521e-07,2.6624259031943,-6.86041501047451e-05,-2.13024042849952e-20,-1.32655719147792e-19
116,2.66240055011549,-6.85300502138081e-05,-7.23068606696164e-08,-1.56108853297527e-07,2.6624259031943,-6.86041501047451e-05,0,-1.32671651442706e-19
117,2.66240281078948,-6.85369845507528e-05,-6.54845405939953e-08,-1.42008019370733e-07,2.6624259031943,-6.8604150104745e-05,7.02459213559152e-21,5.0367300238017e-21
118,2.66240486937624,-6.85433465948389e-05,-5.92571762280354e-08,-1.29049264157404e-07,2.6624259031943,-6.86041501047451e-05,1.18285371228703e-20,3.3389975966024e-21
119,2.66240674409903,-6.85491687725498e-05,-5.35823513199001e-08,-1.17164387134423e-07,2.6624259031943,-6.86041501047451e-05,-9.60788997455761e-21,-2.61979702620842e-19
120,2.66240845150853,-6.85544844334297e-05,-4.84189959670992e-08,-1.0628486666675e-07,2.6624259031943,-6.8604150104745e-05,1.64984592977164e-20,1.34337519280077e-19
121,2.66241000664072,-6.85593271623e-05,-4.37276831607459e-08,-9.63425382993255e-08,2.6624259031943,-6.8604150104745e-05,2.30747773018072e-20,2.67962320359499e-21
122,2.66241142315916,-6.85637302542141e-05,-3.94708470595206e-08,-8.72711571865046e-08,2.6624259031943,-6.8604150104745e-05,8.18221824264182e-21,8.45235252669261e-22
123,2.66241271348357,-6.85677262763803e-05,-3.56129135170579e-08,-7.90066092570959e-08,2.6624259031943,-6.86041501047449e-05,-2.73904724891755e-21,-1.99997334087912e-19
124,2.66241388890584,-6.8571346754511e-05,-3.2120380719734e-08,-7.14873362910604e-08,2.6624259031943,-6.8604150104745e-05,-1.8803164096694e-21,-6.42415417034539e-20
125,2.66241495969493,-6.85746219359413e-05,-2.89618521310384e-08,-6.46546466592188e-08,2.6624259031943,-6.8604150104745e-05,-4.63540760963973e-21,1.35272813143718e-19
126,2.6624159351916,-6.85775806011247e-05,-2.61080282030091e-08,-5.84529172995634e-08,2.6624259031943,-6.8604150104745e-05,-1.45638263942501e-21,6.80588481417943e-20
