state_1_error,state_2_error,state_3_error,state_4_error,state_5_error,state_6_error,state_7_error,state_8_error,state_9_error,state_10_error,state_11_error,state_12_error
0.2,0.2,0,0.5,0.0101804652020792,0.199740727264795,2.91774937823045,1.78351903068492e-16,0,7.78206983935739e-19,0.0127255815025991,0.998703636323975
0.200537719373065,0.22485045345874,0.00778849607907917,0.493632544520423,0.0137803973539419,0.111682429708612,0.908577996990599,3.4198355506857,1.42219419756056,1.42640647312204,2.46124503660162,0.0473169571317132
0.20129543145644,0.247983682865071,0.0126339217872309,0.44751697127028,0.0368552610068404,0.0719817634785317,1.78766934048969,9.1309700009426,1.31233491602995,0.694278475542928,1.48962658466494,0.253536595411885
0.200796453193627,0.266910505615514,0.0151165419756855,0.360849601708831,0.0712311425025346,0.0236622227585591,2.14974442944266,12.5332154050784,1.09355868892949,0.0332357583651333,0.790683599387531,0.0636497806804504
0.198335512971347,0.280025828174013,0.0148665015231378,0.248460547131218,0.0993932439460851,0.104008013246839,1.48033076562415,13.9335193770099,0.854536341481851,0.0619400953295485,0.113439511276884,0.120981773035339
0.193907116428266,0.286971060408744,0.0131368331380024,0.122725521556994,0.115378899607332,0.150949800115116,0.746132143720497,13.6572373641777,0.461375597195566,0.0397280183845185,0.358888072714678,0.0703162220488232
0.187683578911095,0.288151034981141,0.0110919833610035,0.00268983022590852,0.119747268467987,0.164881796362438,0.0388217590077581,12.3002997917711,0.142949288837441,0.0253172739150089,0.607459311773515,0.039691375355704
0.179952621288776,0.284292967202882,0.00943729877048871,0.117174075290456,0.112857346185694,0.154312639331006,0.647174350146628,10.3855149620207,0.0745370776856681,0.00136588162668292,0.72095044219638,0.0106876531069136
0.171022950907888,0.27622431219664,0.00844642727846401,0.214261717736243,0.0973263399165595,0.129306146920546,1.04075926586397,8.24973030483538,0.183866980585461,0.0338453091173259,0.743274389965629,0.0134351261002761
0.161197993377601,0.264782742125595,0.00808658421174147,0.291038614379384,0.0761377892138819,0.0984106862493627,1.22442921566905,6.1172419947591,0.202311626952405,0.0628116927124993,0.708925821533036,0.032396577266772
0.150766608896991,0.250778313157603,0.00816500949152343,0.347253167141073,0.0521368249696996,0.067593304587897,1.23050589493227,4.12730174531362,0.153409795468186,0.0840357013788787,0.641077915283723,0.0462473323581145
0.13999723046777,0.234969081519494,0.00844333409497933,0.384346001526861,0.0276781604756537,0.0403644924371217,1.10115133660339,2.36047105795308,0.059335850200497,0.0963108384980759,0.555514450974664,0.0553056692562546
0.129132090380538,0.218040538672955,0.00870912017101588,0.404677046408084,0.00451331839632516,0.0183190654848994,0.879107877995251,0.856478349597902,0.0619034195506721,0.100020644172442,0.46314185752464,0.0600835222933369
