state_1_error,state_2_error,state_3_error,state_4_error,state_5_error,state_6_error,state_7_error,state_8_error,state_9_error,state_10_error,state_11_error,state_12_error
0.25,0,0.98,0.5,3.06062330678537e-17,0,1.45982112306141,8.9349583247611e-17,90,3.11888882591116e-18,0.0509518570775537,0.499837717930802
0.249533563301839,0.0248529638420901,0.967739566996582,0.505747327380718,0.00541247944513137,0.491412931947496,0.411170122422126,2.30406966965429,89.972488670665,1.32354157428299,1.56874184057493,0.546187386640838
0.246741697025201,0.0479935285849487,0.933804279947601,0.502390493284146,0.0202954229083598,0.873266903587281,4.043303570657,5.44658937049588,87.0757151036366,1.43372080198818,0.44363113021724,1.58938786126031
0.240275898940092,0.067023377706748,0.884799556754656,0.45674876481065,0.000213820554945523,1.11538975231718,5.25986242585955,6.74414755990306,81.0797278386294,0.0375719457476281,0.113720813560336,2.62973146080034
0.230490623001811,0.081292284318481,0.82724631693949,0.37990777519715,0.0354418834571226,1.24453182482264,4.14239631911174,7.37657019639802,71.9872470786944,0.126470286454221,0.205872449145407,3.66715353001637
0.218116021016717,0.091413553468727,0.766374821395275,0.281006542186712,0.038572050200381,1.27115686480175,3.15407877515599,7.23583837588598,62.0172613352511,0.162250738687258,0.57725698071387,3.19078757694437
0.203954881602427,0.0979738491401872,0.705833481950709,0.176322167486901,0.0219688933029592,1.24092692624703,2.40601867173868,6.19830802207014,53.3874531559604,0.0906453964214329,0.648123579757408,2.71542449398813
0.188745114385634,0.101532334272077,0.647521145067482,0.0865876276552704,0.00670054536862051,1.17685185741488,1.91180842874419,4.92980177747458,46.0490353295289,0.108812505986676,0.606749159549996,2.31262692426462
0.17306178007795,0.102629905012291,0.592483799168387,0.0174217001108446,0.0419824373950433,1.09466583334645,1.72394512516394,3.68775735375452,39.811031282754,0.114732478478477,0.553465041877137,1.96891096665474
0.157353533642377,0.101746562494551,0.541203652730521,0.0314608711039536,0.0771321881301711,1.00625497324797,1.73697435208985,2.57685725144357,34.4984446415852,0.105592427882113,0.474900447229924,1.68071408084717
0.141970459360603,0.0993109122413093,0.493796454459194,0.0623780491695176,0.10806047453746,0.918590949823357,1.86313070014667,1.66523026077505,29.9605111216117,0.0926896505998603,0.392969852873198,1.43830916628094
0.127178140936151,0.0957025923772288,0.450184431190258,0.0789684640290677,0.132731277207309,0.835438855404513,2.03987434742309,0.961578434662472,26.0728080455142,0.0738091674813007,0.317794351031721,1.23466547045588
0.113171222645442,0.0912516256041256,0.410189430671018,0.0848825138659357,0.150436621940672,0.758578631926612,2.21814395437462,0.449136983349817,22.7319367967383,0.0515511586825499,0.251618384704538,1.06347782466824
0.100083635531728,0.0862388581175442,0.373587570065615,0.0832987281103382,0.161409402220114,0.688555298430446,2.36679975348927,0.101474916619336,19.85232867467,0.028474992128011,0.196144427598024,0.919174528156297
0.0879977790084866,0.0808970999516244,0.340140292191662,0.0768088750883688,0.166406681228765,0.62522684396469,2.46874258686937,0.112033744233997,17.3629991284749,0.00624576309942564,0.151376785995923,0.797092629606102
0.0769533413426495,0.0754139001340177,0.309610116026644,0.0674120495007671,0.166422999971189,0.568118309012587,2.51692924670195,0.221397344284921,15.2049288506975,0.013808052603354,0.116435521704981,0.693341374125671
0.0669555113326437,0.0699356783164187,0.281768151178889,0.0565850634582037,0.162510519812881,0.516628078069136,2.51147672180937,0.253736727671857,13.3290102086014,0.0308150840559819,0.0900900044661907,0.604717797026094
0.0579824828210452,0.0645726945395168,0.256397307618991,0.0453744522021414,0.155668995321309,0.470142336153892,2.45713491500968,0.232369808374518,11.69434262396,0.0443175225259357,0.0709488924638305,0.528614281232993
0.0499921402152023,0.0594043833880181,0.233293397262281,0.0344866003438078,0.14678644968564,0.428091688924055,2.36133683343694,0.176539667473733,10.2668080974882,0.0541842054882845,0.0576124635524584,0.462922351082136
0.0429278640484799,0.0544846505830386,0.212265311924809,0.0243681563316538,0.136613270596678,0.38997324154481,2.23277340232141,0.10155092315881,9.01787063517718,0.060537104165817,0.0487656786561532,0.405944433766421
0.0367234558471168,0.0498468489719977,0.19313484342144,0.0152738242507156,0.125757341594468,0.355353830036871,2.08038497952168,0.0191202465303319,7.9235655569731,0.0636815770204669,0.0432293701191696,0.356315427469427
0.0313072193285698,0.0455082599310985,0.175736380457452,0.0073214493389957,0.114691917705538,0.323864054893821,1.91268516652228,0.062176923761321,6.96365753147767,0.0640447392868624,0.0399873350827674,0.312935311847293
