step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
74,2.64834459229235,3.50360077047778e-05,-6.96768878427581e-05,-0.00122896524738935,2.64958339369297,3.3879252346603e-05,-6.80398532634218e-05,-0.00122669055514844
75,2.64861528122538,3.85239121064939e-05,-7.49658632641879e-05,-0.00130437654744014,2.64974584782332,3.74855700693899e-05,-7.35004753994671e-05,-0.00130241890577241
76,2.64888485359817,4.21141234118983e-05,-7.99234649721632e-05,-0.00139035427161891,2.64991661600224,4.11855343842525e-05,-7.86138413644219e-05,-0.00138867780768654
77,2.64915251706972,4.5815660586782e-05,-8.45070162626248e-05,-0.00148785287383035,2.65009407601627,4.49916990598887e-05,-8.33393547273743e-05,-0.00148642185744955
78,2.64941734635667,4.96386464034676e-05,-8.86696811337531e-05,-0.0015978858038702,2.65027654551154,4.8917397045075e-05,-8.7632673305275e-05,-0.0015966622159893
79,2.64967830732717,5.35950987528545e-05,-9.23596409309796e-05,-0.00172148900448718,2.65046229864545,5.29765522559296e-05,-9.14448186175911e-05,-0.00172043123968218
80,2.64993428022829,5.76999357720034e-05,-9.55194757434026e-05,-0.00185966156306051,2.65064958314576,5.71833336957312e-05,-9.47211219224935e-05,-0.00185872512927301
81,2.65018408144904,6.19712889118556e-05,-9.80856745218708e-05,-0.00201327384580528,2.65083663760568,6.15515810726715e-05,-9.739999998579e-05,-0.00201241507571026
82,2.65042648357164,6.64293728779834e-05,-9.99882166931748e-05,-0.00218293219201733,2.65102170884211,6.60939053295534e-05,-9.94115706570825e-05,-0.00218211428010415
83,2.65066023405121,7.10929520278676e-05,-0.000101149620581699,-0.00236878508740251,2.65120306914352,7.08203357232345e-05,-0.000100676149173513,-0.00236798473776794
84,2.65088407372526,7.59737817321477e-05,-0.000101482997036277,-0.00257025285417088,2.65137903323616,7.57363487107018e-05,-0.000101102718518199,-0.00256946435991774
85,2.65109675664067,8.1070529525701e-05,-0.000100889147840293,-0.00278565875865591,2.65154797480052,8.08400776769191e-05,-0.000100587551399958,-0.00278489310680715
86,2.65129707191851,8.63638784813555e-05,-9.92535684455668e-05,-0.00301173977552557,2.6517083423747,8.61184774192845e-05,-9.90132898920027e-05,-0.00301101872756523
87,2.65148386685518,9.18133834644796e-05,-9.64449764054895e-05,-0.00324302496674087,2.65185867448849,9.15422245745633e-05,-9.62489735116154e-05,-0.00324237260076796
88,2.65165606915214,9.73548525607687e-05,-9.23169734183154e-05,-0.00347109529831382,2.65199761387938,9.70592116231685e-05,-9.21517527501103e-05,-0.00347053046344756
89,2.65181270602056,0.000102896205015175,-8.67138410244124e-05,-0.00368378792487882,2.65212392065185,0.000102586694206073,-8.65713177993166e-05,-0.00368332002867436
90,2.6519529189598,0.00010831064878318,-7.9480934263287e-05,-0.00386448764467915,2.65223648425139,0.000108002553401647,-7.93583532709983e-05,-0.003864116195345
91,2.65207597444967,0.000113428056700964,-7.04801640571834e-05,-0.0039917606383989,2.65233433413726,0.000113136809494656,-7.03784654844179e-05,-0.00399147739987584
92,2.65218127172753,0.000118027282417673,-5.96110536303202e-05,-0.00403971620787984,2.65241664905051,0.000117765492674422,-5.95327805073372e-05,-0.00403950840894796
93,2.65226834900203,0.000121834054585834,-4.6838165616371e-05,-0.0039795816687299,2.6524827647879,0.000121610111138574,-4.67854401497819e-05,-0.00397943497267455
94,2.65233688887292,0.000124528756453167,-3.2222837805232e-05,-0.00378294395072792,2.6525321804072,0.00012434685215922,-3.21961954220637e-05,-0.00378284457502815
95,2.65238672324855,0.000125768703127452,-1.59551743424771e-05,-0.00342681371089968,2.65256456280438,0.000125629542608154,-1.59531533764255e-05,-0.00342674962729152
96,2.65241783753939,0.000125226589682881,1.62221060193233e-06,-0.00290000682404647,2.65257974961945,0.000125128308643095,1.60288651195728e-06,-0.00289996820502957
97,2.65243037372498,0.000122642192567444,2.00096025365547e-05,-0.00220940049240311,2.65257775044379,0.000122581204918041,1.99734943502197e-05,-0.00220937969821633
98,2.65242463190975,0.000117877903844398,3.85745417516774e-05,-0.00138381177672102,2.6525587463183,0.000117849550114275,3.85268729564609e-05,-0.00138380354728208
99,2.65240107003558,0.000110962883096223,5.66086390721729e-05,-0.000473223862579216,2.65252308752843,0.000110962018806974,5.65545632579404e-05,-0.00047322384387003
100,2.65236030171539,0.000102110313289597,7.3408678959558e-05,0.000457680639195673,2.65247128971856,0.000102131651821017,7.33528434327146e-05,0.000457675797981892
101,2.65230309209534,9.16980549381604e-05,8.83640081464011e-05,0.00134047124931439,2.65240402836453,9.17364303404397e-05,8.83102728428702e-05,0.00134046344702058
102,2.65223035177529,8.02156189812073e-05,0.000101027205838779,0.00211512370638958,2.65232213165925,8.02662518620245e-05,0.000100978434443627,0.00211511405115592
103,2.65214312897434,6.81924429732288e-05,0.000111150231959995,0.00273950415570543,2.65222657188161,6.82511099171631e-05,0.000111108284973376,0.00273949323869789
104,2.65204260007841,5.61275256134533e-05,0.000118681203731522,0.0031936039498755,2.65211845533394,5.61906320340036e-05,0.000118647079395759,0.00319359157557092
105,2.65193005867316,4.4436971189508e-05,0.000123729894867557,0.00347826005262064,2.6519990109473,4.45016851177108e-05,0.000123703793370133,0.00347824676324769
106,2.65180690334296,3.3427497406529e-05,0.000126516657635761,0.00361004752010564,2.65186957766712,3.34916618631119e-05,0.000126498253370139,0.00361003379568232
107,2.65167462428582,2.32937158333273e-05,0.000127320493985961,0.00361473974564017,2.65173159074376,2.33557641387856e-05,0.000127309138224489,0.00361472570353434
108,2.65153478891934,1.41320828273988e-05,0.000126436245341908,0.00352132758157254,2.65158656706389,1.41909662844051e-05,0.000126431090322649,0.00352131324771978
109,2.65138902667176,5.96299982868879e-06,0.00012414499955525,0.00335765691032874,2.65143608966797,6.01810236428098e-06,0.000124145104954017,0.0033576424185911
110,2.65123901311387,-1.24580597056667e-06,0.000120697314852346,0.00314788522118705,2.65128179160779,-1.19477769472636e-06,0.000120701746355583,0.00314787064820977
111,2.65108645357666,-7.55882095533448e-06,0.000116306482319365,0.00291144247988027,2.6511253393049,-7.51192016877242e-06,0.000116314360601836,0.00291142791186725
112,2.65093306643178,-1.3056850213586e-05,0.000111148367105098,0.00266300663332349,2.6509684155762,-1.3013966665543e-05,0.000111158899496174,0.00266299216576716
113,2.65078056620158,-1.78258323588596e-05,0.000105364941118938,0.0024130383267878,2.65081270249647,-1.77867541626067e-05,0.000105377436828541,0.00241302406049812
114,2.6506306466686,-2.19496524471872e-05,9.90694068265254e-05,0.00216854142274311,2.65065986427024,-2.19141149253847e-05,9.90832804299185e-05,0.00216852745629043
115,2.65048496415588,-2.55059908901671e-05,9.23516049780882e-05,0.00193384381391709,2.6505115302852,-2.54737136257821e-05,9.23663730400078e-05,0.00193383023151551
116,2.65034512114781,-2.85642891044062e-05,8.52830042347135e-05,0.00171129291554836,2.65036927851855,-2.85350032085609e-05,8.52982785034491e-05,0.00171127977032091
117,2.65021265041829,-3.11850849238996e-05,7.79209696318621e-05,0.00150182569832631,2.65023461946412,-3.11585525419388e-05,7.79364494534193e-05,0.00150181298924696
118,2.65008899982924,-3.34201669358637e-05,7.03122418253788e-05,0.0013054102171391,2.65010898074359,-3.33961945075035e-05,7.0327707643714e-05,0.001305397857574
119,2.64997551795477,-3.53131651127729e-05,6.24956774563929e-05,0.00112137330613064,2.64999369255845,-3.52916151149412e-05,6.25109894899125e-05,0.00112136107924338
120,2.6498734406792,-3.69003342599241e-05,5.45043563207901e-05,0.000948635237675387,2.64988997413116,-3.68811373089094e-05,5.45194606784873e-05,0.000948622735188888
121,2.64978387890091,-3.82114430769879e-05,4.63672155020587e-05,0.00078587214653789,2.64979892127431,-3.81945482163382e-05,4.63821159126717e-05,0.00078585872588514
122,2.64970780749497,-3.92704446760363e-05,3.81101532410625e-05,0.000631624550298367,2.64972149521512,-3.9255882593424e-05,3.81249727628707e-05,0.000631609201294972
123,2.649646055607,-4.00962782030604e-05,2.97569729701476e-05,0.000484366451064212,2.64965851279009,-4.00841161667597e-05,2.97719537306911e-05,0.000484347705835656
124,2.64959929841482,-4.07034336677205e-05,2.1330004156602e-05,0.000342546612253593,2.64961063811087,-4.06937473895278e-05,2.13455342153046e-05,0.00034252243216263
125,2.64956805043821,-4.11024389790086e-05,1.28505761506918e-05,0.000204610473677844,2.64957837578703,-4.1095260210098e-05,1.28672190786793e-05,0.000204578156528419
126,2.64955266047503,-4.13002333002935e-05,4.33938310222543e-06,6.90090708068902e-05,2.64956206577575,-4.12954676096974e-05,4.35789815592435e-06,6.89652246177949e-05
127,2.64955330823279,-4.1300435214892e-05,-4.18320835195193e-06,-6.58003262761008e-05,2.64956187991174,-4.12977385241376e-05,-4.16187833542802e-06,-6.58596532440717e-05
128,2.64957000271772,-4.11034945719303e-05,-1.2696861139688e-05,-0.000201358195895946,2.64957782015307,-4.11021110569935e-05,-1.26716700420631e-05,-0.000201437121058808
129,2.64960258243336,-4.07067113494528e-05,-2.11809317740379e-05,-0.000339208342289967,2.64960971856119,-4.07052937637433e-05,-2.11509317436978e-05,-0.00033931035474182
130,2.64965071742105,-4.01040896133543e-05,-2.96140568387617e-05,-0.000480902194487737,2.64965723901527,-4.01005550282708e-05,-2.95787842801839e-05,-0.000481028847455118
131,2.64971391312737,-3.92860182691238e-05,-3.7973621595703e-05,-0.0006279987323926,2.64971988064324,-3.92774987881675e-05,-3.79337405605058e-05,-0.000628147756398691
132,2.64979151604078,-3.82385618978101e-05,-4.62352961297505e-05,-0.000782055738177846,2.64979698293388,-3.82217237149727e-05,-4.61933523258316e-05,-0.000782219153862663
133,2.64988272085479,-3.69426323149941e-05,-5.43725739639959e-05,-0.000944607746874304,2.64988773247734,-3.69143632041025e-05,-5.43337368943439e-05,-0.000944770454207878
134,2.64998657884585,-3.53729496604306e-05,-6.23566500423538e-05,-0.00111712362657953,2.6499911712644,-3.53315063117471e-05,-6.23289337911631e-05,-0.00111726369138139
135,2.65010200708122,-3.34971310710824e-05,-7.0156684141253e-05,-0.00130093542973614,2.65010620645899,-3.34435068109552e-05,-7.01500288831496e-05,-0.00130102713192937
136,2.6502277982102,-3.12751948080514e-05,-7.77402320392587e-05,-0.00149712802497849,2.65023162154343,-3.12142014185906e-05,-7.77639686980919e-05,-0.00149714790117411
137,2.65036263089969,-2.86601170189281e-05,-8.50726375149636e-05,-0.00170637676929553,2.65036608872174,-2.86000827699993e-05,-8.51319711957049e-05,-0.00170631097533301
138,2.65050508154265,-2.55983035004334e-05,-9.21150913209838e-05,-0.0019287162948731,2.65050818245409,-2.55495132102046e-05,-9.22074243093364e-05,-0.00192856642794738
139,2.6506536379152,-2.20304567763728e-05,-9.8819614710615e-05,-0.00216321982191324,2.65065639398365,-2.20021288621039e-05,-9.89331561933427e-05,-0.00216300413119785
140,2.65080671535923,-1.78913472907673e-05,-0.000105122228418017,-0.00240756609829481,2.65080914670782,-1.78886777095328e-05,-0.000105237972691882,-0.00240731506045025
141,2.65096267526887,-1.31091248520592e-05,-0.000110935550306935,-0.00265747621308519,2.65096481223709,-1.31316675933429e-05,-0.000111032407642955,-0.00265722428845474
142,2.65111984492004,-7.60503733366428e-06,-0.000116143022931725,-0.00290602096190319,2.65112172697871,-7.6473711381772e-06,-0.000116203750974484,-0.00290579812278001
143,2.65127653722135,-1.29593391342848e-06,-0.000120595065256289,-0.00314283825316259,2.65127820907692,-1.34993007376914e-06,-0.00012061065137078,-0.00314266438769281
144,2.6514310692505,5.89899961153852e-06,-0.000124107015024623,-0.00335336619109908,2.651432575539,5.84152563948022e-06,-0.000124077985595122,-0.00335324958034273
145,2.65158177911354,1.40464106513648e-05,-0.000126458546552051,-0.00351829663466714,2.65158315937432,1.39917796194657e-05,-0.000126393285220149,-0.00351823573202502
146,2.65172704134455,2.31817451712404e-05,-0.000127395392944134,-0.00361358054461978,2.65172832657451,2.31337395645488e-05,-0.00012730679784193,-0.00361356736892475
147,2.65186528144378,3.32878492216657e-05,-0.00012663615673064,-0.00361143778741439,2.65186649276455,3.32480433758214e-05,-0.000126538084458694,-0.00361146139780753
148,2.65199499009763,4.42710676269193e-05,-0.000123887861391232,-0.00348286234467334,2.65199613935857,4.4239733028877e-05,-0.000123792536564748,-0.00348291149376757
149,2.65211473739231,5.59392154857618e-05,-0.000118874247359599,-0.00320194358345092,2.65211582905927,5.59160708860076e-05,-0.000118790673211437,-0.00320200830613001
150,2.65222318694211,6.79875972971564e-05,-0.000111377262759969,-0.00275181835430865,2.65222422054697,6.79722957716638e-05,-0.000111310749387454,-0.00275189067254547
151,2.65231910967196,8.00015612755051e-05,-0.000101288139684931,-0.00213121722113389,2.6523200822127,7.99938609952209e-05,-0.000101240636155158,-0.00213129123536034
152,2.65240139690543,9.14828674854079e-05,-8.86580545033696e-05,-0.00135963471220992,2.65240230479918,9.1482546497007e-05,-8.8628874428139e-05,-0.00135970637678095
153,2.65246907240191,0.000101901627106072,-7.37331100521351e-05,-0.0004787196710016,2.65246991282491,0.000101908308741907,-7.37198114269858e-05,-0.000478786444687677
154,2.65252130305838,0.000110766478352539,-5.69583021747797e-05,0.000451825944581928,2.65252207467857,0.000110779486628904,-5.69575321566764e-05,0.000451765458860812
155,2.65255740807316,0.000117696508111659,-3.89422253251133e-05,0.00136363105712062,2.65255811128402,0.000117714819921981,-3.89504146373274e-05,0.00136357744523463
156,2.65257686644426,0.000122474808406003,-2.03871677960171e-05,0.00219179120130054,2.65257750325047,0.00012249710914331,-2.04010199785037e-05,0.00219174450728697
157,2.65257932273317,0.00012506868554639,-2.00190442530392e-06,0.00288589027688543,2.65257989643714,0.000125093498432316,-2.01867873815484e-06,0.00288585023087367
158,2.6525645910657,0.000125613393579718,1.5579912674409e-05,0.00341659186414541,2.65256510587714,0.000125639237706738,1.55622915751392e-05,0.0034165580998151
159,2.65253265737126,0.000124368528870522,3.1857021041436e-05,0.00377654147875712,2.65253311802148,0.000124394046167383,3.18399938108874e-05,0.00377651347701256
160,2.65248367986782,0.000121662792025813,4.64855014264588e-05,0.00397657136667751,2.65248409128019,0.000121686851903822,4.64699603686469e-05,0.00397654856571662
161,2.65241798781643,0.000117842196011179,5.92743822314786e-05,0.00403947219726727,2.65241835485428,0.000117863947009654,5.92607913151554e-05,0.00403945402673713
162,2.65233607857671,0.000113231095242692,7.01616209838014e-05,0.00399359520700985,2.65233640586879,0.000113249975956039,7.01501366633314e-05,0.00399358111175717
163,2.65223861299882,0.00010810890464669,7.91814578389859e-05,0.00386774977398067,2.65223890483356,0.000108124622716175,7.91720335500874e-05,0.00386773922820683
164,2.65212640920045,0.000102700643350215,8.64317712145281e-05,0.00368792067916588,2.65212666947484,0.000102713134814873,8.64242398348598e-05,0.00368791319297463
165,2.65200043478913,9.71773126789088e-05,9.20464505817651e-05,0.00347565969861178,2.65200066699671,9.7186679941958e-05,9.20405904780749e-05,0.0034756548158398
166,2.65186179759938,9.16619084782498e-05,9.61746721600813e-05,0.0032477005935459,2.65186200484639,9.16683872055124e-05,9.6170237756631e-05,0.00324769790133818
167,2.65171173503156,8.623785354155e-05,9.89668491908645e-05,0.00301631088637644,2.65171192007283,8.6241807012431e-05,9.89635818701236e-05,0.00301631001156014
168,2.65155160210776,8.09578693014016e-05,0.000100566023667831,0.00278999215838419,2.65155176738128,8.09596589588814e-05,0.000100563706550444,0.0027899927475819
169,2.65138285833,7.5851710321241e-05,0.000101103431653512,0.00257427232829749,2.65138300599991,7.58517120916976e-05,0.000101101873358438,0.00257427406812655
170,2.65120705348937,7.09327471703804e-05,0.000100696721220706,0.00237244711515088,2.65120718548659,7.09313236663984e-05,0.000100695758414385,0.00237244971606557
171,2.65102581255728,6.62030828692578e-05,9.94498980357561e-05,0.00218620712050336,2.65102593061431,6.62005699701139e-05,9.94493948748684e-05,0.0021862103234845
172,2.65084081980273,6.16574119025532e-05,9.74542324905483e-05,0.00201613503899591,2.65084092548377,6.16541085927686e-05,9.7454077813673e-05,0.00201613861425278
