step,T,L,M,N,T_ref,L_ref,M_ref,N_ref
34,2.6611886252806,0.000314275823948894,0.000226181670976778,-0.000183032897691609,2.6624259031943,-6.86041501047451e-05,-9.2340535328061e-22,1.26026630258211e-21
35,2.66253646441774,0.000314247131155381,0.000185342362117329,-0.00019963528740891,2.6624259031943,-6.8604150104745e-05,-3.43442136282003e-21,6.80960873562219e-20
36,2.6636621817164,0.000302616883659005,0.000145494039929525,-0.000208508796147848,2.6624259031943,-6.8604150104745e-05,-1.78571196234158e-20,-6.38210916703826e-20
37,2.66456497827411,0.000282633613426109,0.000108654629565587,-0.000211073950931921,2.6624259031943,-6.8604150104745e-05,-2.39527135301777e-20,-5.87720603125971e-20
38,2.66525636331407,0.000257111049806362,7.60625177957449e-05,-0.000208654065072993,2.6624259031943,-6.8604150104745e-05,-1.05841907362812e-20,-4.00541989713073e-19
39,2.66575576019874,0.000228395847343046,4.83339678605862e-05,-0.000202440197914089,2.6624259031943,-6.8604150104745e-05,-3.69388767600983e-20,1.41912881797221e-19
40,2.66608703086004,0.000198370465722918,2.56126464937878e-05,-0.000193472059395549,2.6624259031943,-6.8604150104745e-05,-1.23686638209939e-20,-5.37043675249325e-19
41,2.66627583283706,0.000168481393626265,7.7038332141031e-06,-0.000182631599714334,2.6624259031943,-6.86041501047452e-05,1.71726088082727e-20,4.03374200735309e-19
42,2.66634769752754,0.000139783935808679,-5.81085132015556e-06,-0.000170646151174754,2.6624259031943,-6.86041501047451e-05,-4.8039449872788e-21,1.34353451574991e-19
43,2.66632671068477,0.000112996193158163,-1.54797506682707e-05,-0.000158098304190056,2.6624259031943,-6.8604150104745e-05,2.59723264598412e-20,-1.67312975923159e-21
44,2.66623467951674,8.85564044454127e-05,-2.19081396483698e-05,-0.000145440103228702,2.6624259031943,-6.86041501047451e-05,6.74149510556309e-22,1.32985497453041e-19
45,2.66609068020406,6.66793130795464e-05,-2.5704186496322e-05,-0.000133009591529632,2.6624259031943,-6.8604150104745e-05,0,1.32671651442706e-19
46,2.66591089218347,4.74085633621343e-05,-2.74414815202653e-05,-0.000121048166750258,2.6624259031943,-6.86041501047451e-05,2.13024042849952e-20,1.34369383869906e-19
47,2.66570863922383,3.06632642282491e-05,-2.76353593489792e-05,-0.000109717609350726,2.6624259031943,-6.8604150104745e-05,1.63644364852836e-20,1.67453821042428e-21
48,2.66549457097603,1.62777670533089e-05,-2.67302039796603e-05,-9.91159940540643e-05,2.6624259031943,-6.8604150104745e-05,-3.09102942595528e-20,1.36019319412362e-19
49,2.66527693159176,4.03439509762581e-06,-2.50950945668258e-05,-8.92919868244862e-05,2.6624259031943,-6.8604150104745e-05,2.13024042849952e-20,-1.3268758373762e-19
50,2.66506187376234,-6.310641879319e-06,-2.30254442863881e-05,-8.02572641137283e-05,2.6624259031943,-6.86041501047452e-05,-6.66245335063844e-20,1.39414784266761e-19
51,2.66485378689506,-1.50075846265177e-05,-2.07486421856129e-05,-7.19969712361739e-05,2.6624259031943,-6.8604150104745e-05,-7.0709406238132e-20,-9.31317636340372e-19
52,2.66465561702358,-2.2298954782651e-05,-1.84320820953263e-05,-6.44782680037729e-05,2.6624259031943,-6.8604150104745e-05,2.04317114084251e-21,-2.75763881984372e-19
53,2.66446916343178,-2.84100304035144e-05,-1.61923228651863e-05,-5.76570994224083e-05,2.6624259031943,-6.86041501047451e-05,-6.45813623655419e-20,-3.13846010334797e-22
54,2.66429534292252,-3.35431058815076e-05,-1.41044504027465e-05,-5.14833841945113e-05,2.6624259031943,-6.8604150104745e-05,2.33046982494419e-21,-2.61320328227835e-19
55,2.66413441729379,-3.78747176110255e-05,-1.22109939884473e-05,-4.59048415692682e-05,2.6624259031943,-6.86041501047449e-05,-4.8039449872788e-21,2.36577719326021e-21
56,2.66398618304105,-4.15550938758946e-05,-1.05299827335525e-05,-4.08696839772532e-05,2.6624259031943,-6.86041501047451e-05,-1.3402281243275e-22,-1.34344781201938e-19
57,2.66385012475016,-4.47091842852788e-05,-9.06191358192574e-06,-3.63283949117349e-05,2.6624259031943,-6.86041501047449e-05,-4.8039449872788e-21,1.68180013228505e-21
58,2.66372553524923,-4.74387292078553e-05,-7.79554331863258e-06,-3.22347935973608e-05,2.6624259031943,-6.8604150104745e-05,-7.34612883299189e-20,-1.20371996460903e-19
59,2.66361160651653,-4.98249340536249e-05,-6.7125188829531e-06,-2.85465641525607e-05,2.6624259031943,-6.8604150104745e-05,3.35606035047352e-20,-1.0919399525869e-20
60,2.66350749574899,-5.19314111223316e-05,-5.79092890038805e-06,-2.52254002937113e-05,2.6624259031943,-6.8604150104745e-05,3.74099743278092e-20,2.57091225229155e-19
61,2.66341237101964,-5.38071396875752e-05,-5.00790094091008e-06,-2.22368897745957e-05,2.6624259031943,-6.8604150104745e-05,-2.65793715089131e-20,-5.33018746961439e-20
62,2.66332544070934,-5.5489270275606e-05,-4.34138960701795e-06,-1.9550236996965e-05,2.6624259031943,-6.8604150104745e-05,-4.58168780555471e-20,-1.88232699309374e-19
63,2.66324597048715,-5.70056618272924e-05,-3.77130534306029e-06,-1.71378990309682e-05,2.6624259031943,-6.86041501047451e-05,2.42751213289993e-20,-4.28755028357432e-20
64,2.66317329111044,-5.83770902892213e-05,-3.2801277311533e-06,-1.49751900316759e-05,2.6624259031943,-6.8604150104745e-05,2.61841722901861e-20,2.05423536844419e-21
65,2.66310679977956,-5.96191054369827e-05,-2.85313370336645e-06,-1.30398920626225e-05,2.6624259031943,-6.8604150104745e-05,-1.45638263942501e-21,5.14729001745917e-20
66,2.66304595725549,-6.07435405273622e-05,-2.47835369513972e-06,-1.13118966065116e-05,2.6624259031943,-6.86041501047449e-05,-9.13060289245516e-21,-6.55752026382595e-20
67,2.66299028245968,-6.17596983378018e-05,-2.1463497382428e-06,-9.77289031551826e-06,2.6624259031943,-6.8604150104745e-05,-7.76107926799639e-21,4.2261762633463e-22
68,2.66293934584251,-6.2675248966455e-05,-1.84989052955374e-06,-8.40609064758705e-06,2.6624259031943,-6.8604150104745e-05,-4.8039449872788e-21,6.80176258536382e-20
69,2.66289276243632,-6.34968806446458e-05,-1.58358077163504e-06,-7.1960313087552e-06,2.6624259031943,-6.8604150104745e-05,8.58630440413634e-21,2.01687100367654e-19
70,2.66285018520614,-6.423074654956e-05,-1.34348632755319e-06,-6.12839373044988e-06,2.6624259031943,-6.86041501047449e-05,-1.06512021424976e-20,0
71,2.66281129906984,-6.48827492639347e-05,-1.12678341237857e-06,-5.18987865461594e-06,2.6624259031943,-6.86041501047451e-05,6.89056932315878e-21,-1.26942273984876e-19
72,2.66277581577726,-6.54587009312558e-05,-9.31449058528137e-07,-4.36811081924339e-06,2.6624259031943,-6.8604150104745e-05,1.9349802761548e-20,-6.75180319710793e-21
73,2.6627434697042,-6.59643926244268e-05,-7.56001615324e-07,-3.65156962919591e-06,2.6624259031943,-6.8604150104745e-05,-2.89576927361056e-20,1.00994711667638e-20
74,2.66271401452734,-6.640560113089e-05,-5.99293660613516e-07,-3.02953907101835e-06,2.6624259031943,-6.8604150104745e-05,2.9001145931143e-20,2.74057479184119e-19
75,2.66268722068893,-6.67880561348605e-05,-4.60355248625534e-07,-2.49207094793338e-06,2.6624259031943,-6.86041501047451e-05,-8.79971765156855e-21,2.6899614649235e-19
76,2.66266287352951,-6.71173856654362e-05,-3.38282541910133e-07,-2.02995642565257e-06,2.6624259031943,-6.86041501047451e-05,9.74191278699036e-21,-5.37422476673018e-19
77,2.66264077195712,-6.73990532778814e-05,-2.3216523639036e-07,-1.63470197563765e-06,2.6624259031943,-6.86041501047451e-05,-3.36276149109516e-20,1.34544010582804e-20
78,2.6626207275231,-6.76382963460063e-05,-1.41045560283106e-07,-1.29850670913157e-06,2.6624259031943,-6.86041501047451e-05,2.13024042849952e-20,0
79,2.66260256378745,-6.78400717677982e-05,-6.39016648523797e-08,-1.01423909482032e-06,2.6624259031943,-6.8604150104745e-05,2.86896471112401e-20,-1.00821304206569e-20
80,2.66258611587298,-6.80090125993905e-05,3.51241381317402e-10,-7.7541174432871e-07,2.6624259031943,-6.8604150104745e-05,4.53221292213892e-20,-4.08105755121829e-19
81,2.66257123012678,-6.81493972497432e-05,5.28478534000846e-08,-5.7615363351526e-07,2.6624259031943,-6.8604150104745e-05,1.15604914980048e-20,1.36027989785416e-19
82,2.66255776382666,-6.82651313856541e-05,9.47526835678028e-08,-4.11179629995337e-07,2.6624259031943,-6.8604150104745e-05,-2.13024042849952e-20,-1.34353451574991e-19
83,2.66254558488773,-6.83597415983194e-05,1.27236828866306e-07,-2.75757495101968e-07,2.6624259031943,-6.86041501047452e-05,-1.34022812432751e-22,1.3268032181576e-19
84,2.66253457154039,-6.84363794389033e-05,1.51454488014257e-07,-1.65672867108966e-07,2.6624259031943,-6.86041501047451e-05,4.1297954767225e-21,-2.67323016733118e-19
85,2.66252461196314,-6.84978338768096e-05,1.68521310484426e-07,-7.71927658288935e-08,2.6624259031943,-6.8604150104745e-05,-2.21105766079842e-20,-2.65664410817608e-19
86,2.66251560386468,-6.85465503836365e-05,1.79495889997935e-07,-7.02833434213688e-09,2.6624259031943,-6.8604150104745e-05,-4.33887807571782e-20,2.36577719326021e-21
87,2.66250745401667,-6.85846546437321e-05,1.85365125911291e-07,4.77025792860589e-08,2.6624259031943,-6.86041501047451e-05,-9.60788997455761e-21,-1.29308051178136e-19
88,2.66250007774399,-6.86139793026501e-05,1.87033697032878e-07,8.95123360767263e-08,2.6624259031943,-6.86041501047451e-05,-4.3953107591103e-20,-6.67349549498771e-19
89,2.66249339838272,-6.86360921906938e-05,1.85317527759071e-07,1.20579415965587e-07,2.6624259031943,-6.8604150104745e-05,-4.87095639349518e-21,1.68613531881179e-21
90,2.66248734671707,-6.86523248757573e-05,1.80940920995317e-07,1.42782830467911e-07,2.6624259031943,-6.86041501047451e-05,-1.31201860423534e-20,1.34357786761518e-19
91,2.66248186040746,-6.8663800507987e-05,1.74536840889008e-07,1.57734732798926e-07,2.6624259031943,-6.8604150104745e-05,5.84725715521879e-21,-1.30989851310421e-19
92,2.66247688342077,-6.86714603374668e-05,1.66649783391121e-07,1.66810915041636e-07,2.6624259031943,-6.86041501047451e-05,-5.26294248708907e-21,-1.30301539062919e-19
93,2.66247236547271,-6.86760883411334e-05,1.57740638618874e-07,1.71179063698312e-07,2.6624259031943,-6.8604150104745e-05,-8.9285598117079e-21,3.44292629598903e-20
94,2.66246826149069,-6.86783336729347e-05,1.48192991416076e-07,1.71824676024422e-07,2.6624259031943,-6.86041501047451e-05,-2.1411444516544e-21,-6.5284700638675e-20
95,2.66246453110385,-6.86787308396861e-05,1.38320331017587e-07,1.69574606511744e-07,2.6624259031943,-6.86041501047449e-05,-3.91006921945349e-21,1.68180013228505e-21
96,2.66246113816477,-6.8677717517112e-05,1.2837373875275e-07,1.65118300112256e-07,2.6624259031943,-6.8604150104745e-05,-4.25245012556819e-21,-1.5026884181967e-20
97,2.6624580503063,-6.86756501076836e-05,1.18549677132228e-07,1.59026794747361e-07,2.6624259031943,-6.8604150104745e-05,-6.2657592760835e-21,3.4639487976426e-20
98,2.66245523853478,-6.86728171863311e-05,1.08997602398329e-07,1.51769594104135e-07,2.6624259031943,-6.8604150104745e-05,-8.9285598117079e-21,-3.27474628276053e-20
99,2.6624526768604,-6.86694509942836e-05,9.98271642675815e-08,1.43729564464866e-07,2.6624259031943,-6.8604150104745e-05,-4.8039449872788e-21,6.80176258536382e-20
100,2.66245034196378,-6.86657367138516e-05,9.1115133209135e-08,1.35214644003157e-07,2.6624259031943,-6.86041501047449e-05,5.78024574900242e-21,1.67816917135467e-21
101,2.6624482128972,-6.8661821665517e-05,8.29108642319364e-08,1.26471713556102e-07,2.6624259031943,-6.8604150104745e-05,-1.19428510619806e-20,1.37720682800492e-19
102,2.66244627081755,-6.86578235140426e-05,7.52407572041362e-08,1.17701499052635e-07,2.6624259031943,-6.8604150104745e-05,3.44528466157939e-21,-2.65359235180327e-19
103,2.66244449875175,-6.86538300512459e-05,6.81162415368561e-08,1.09050910260351e-07,2.6624259031943,-6.8604150104745e-05,-2.6106349272274e-20,2.68690970855068e-19
104,2.66244288138876,-6.86499099550345e-05,6.15344317784343e-08,1.00634865236993e-07,2.6624259031943,-6.8604150104745e-05,-2.6106349272274e-20,1.34353451574991e-19
105,2.66244140489628,-6.86461146524023e-05,5.54825689743033e-08,9.25383092292415e-08,2.6624259031943,-6.86041501047449e-05,-2.21105766079842e-20,-4.0168373022997e-19
106,2.66244005675987,-6.86424815560709e-05,4.99407399637051e-08,8.48215626211639e-08,2.6624259031943,-6.8604150104745e-05,1.16945143104376e-20,-2.61979702620842e-19
107,2.66243882564177,-6.86390366988114e-05,4.48841149336823e-08,7.7524888162641e-08,2.6624259031943,-6.8604150104745e-05,-5.61211731026786e-21,-3.983201299654e-19
108,2.66243770125706,-6.86357969376448e-05,4.02847368829569e-08,7.06723660992967e-08,2.6624259031943,-6.8604150104745e-05,-2.13024042849952e-20,1.32671651442706e-19
109,2.6624366742649,-6.86327717709217e-05,3.61129051280808e-08,6.42751580089952e-08,2.6624259031943,-6.8604150104745e-05,-2.13024042849952e-20,4.01394486887603e-19
110,2.66243573617292,-6.86299648377714e-05,3.23382532597839e-08,5.83342478020907e-08,2.6624259031943,-6.8604150104745e-05,-3.44550402931768e-20,-6.68033526559746e-19
111,2.66243487925288,-6.86273751775478e-05,2.89305477195259e-08,5.28427297909772e-08,2.6624259031943,-6.86041501047452e-05,0,-4.01378554592689e-19
112,2.66243409646625,-6.86249982614907e-05,2.58602715942841e-08,4.77877096072923e-08,2.6624259031943,-6.86041501047449e-05,-1.71726088082727e-20,-2.69004816865403e-19
113,2.66243338139808,-6.8622826850192e-05,2.30990370544583e-08,4.31518869855542e-08,2.6624259031943,-6.86041501047448e-05,2.27605259827393e-20,5.29648429954123e-19
114,2.66243272819834,-6.86208517249612e-05,2.06198522694623e-08,3.89148354019116e-08,2.6624259031943,-6.8604150104745e-05,1.64984592977164e-20,-2.63661502753127e-19
115,2.66243213152941,-6.86190622562666e-05,1.83972950093356e-08,3.50540699858261e-08,2.6624259031943,-6.86041501047451e-05,-2.13024042849952e-20,-1.32655719147792e-19
116,2.66243158651924,-6.86174469164108e-05,1.64075910352135e-08,3.15458894020508e-08,2.6624259031943,-6.86041501047451e-05,0,-1.32671651442706e-19
117,2.6624310887191,-6.86159936626626e-05,1.46286489072175e-08,2.83660607740941e-08,2.6624259031943,-6.8604150104745e-05,7.02459213559152e-21,5.0367300238017e-21
118,2.66243063406571,-6.86146902642541e-05,1.30400423321631e-08,2.54906203289591e-08,2.6624259031943,-6.86041501047451e-05,1.18285371228703e-20,3.3389975966024e-21
119,2.66243021884686,-6.86135245628083e-05,1.16229619694115e-08,2.28953624615872e-08,2.6624259031943,-6.86041501047451e-05,-9.60788997455761e-21,-2.61979702620842e-19
120,2.66242983967043,-6.86124846916055e-05,1.0360154083946e-08,2.05570627640834e-08,2.6624259031943,-6.8604150104745e-05,1.64984592977164e-20,1.34337519280077e-19
121,2.66242949343627,-6.86115592022991e-05,9.23584397813183e-09,1.84539552750987e-08,2.6624259031943,-6.8604150104745e-05,2.30747773018072e-20,2.67962320359499e-21
122,2.66242917731061,-6.86107372046255e-05,8.2356479963806e-09,1.65650518576706e-08,2.6624259031943,-6.8604150104745e-05,8.18221824264182e-21,8.45235252669261e-22
123,2.66242888870292,-6.8610008412816e-05,7.34648880153993e-09,1.48706134305486e-08,2.6624259031943,-6.86041501047449e-05,-2.73904724891755e-21,-1.99997334087912e-19
124,2.66242862524469,-6.86093632417091e-05,6.55650247210233e-09,1.33521917543279e-08,2.6624259031943,-6.8604150104745e-05,-1.8803164096694e-21,-6.42415417034539e-20
125,2.66242838477025,-6.86087927960324e-05,5.85495738615028e-09,1.19926674288753e-08,2.6624259031943,-6.8604150104745e-05,-4.63540760963973e-21,1.35272813143718e-19
126,2.66242816529925,-6.86082889066851e-05,5.23216225772781e-09,1.07762337263072e-08,2.6624259031943,-6.8604150104745e-05,-1.45638263942501e-21,6.80588481417943e-20
