step,x_I,y_I,z_I,u_B,v_B,w_B,phi,theta,psi,p,q,r,ref_x,ref_y,ref_z,ref_xb,ref_yb,ref_zb,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r
30,0.149984183525614,0.95238708117225,-1.00839164634767,1.08567991574035,-0.0674029941517871,0.0293202295137095,0.137664838147907,0.0244326848659178,2.97148365936479,-0.0868822494923144,0.0640808617733821,1.07153530946398,0.120502769367377,0.992712991037605,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.02079632679487,-1.36822929691678e-17,0.101411272958268,0.994844587720607
31,0.0970986971794891,0.963369305873453,-1.00863679291198,1.07121243366284,-0.0587349805490122,0.0269687565437235,0.134591408673871,0.020492680871083,3.02502853498638,-0.0840631693063157,0.0703695043697078,1.07130180053625,0.0707372016677133,0.997494986604072,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.07079632679487,-1.34615677711862e-17,0.101411272958268,0.994844587720607
32,0.044325569080369,0.971016861720219,-1.00871491966701,1.05900654603,-0.0507906682579247,0.0248609656889642,0.131496880035653,0.0170329895011022,3.07857924888035,-0.0798084216260845,0.0765476219523556,1.06978555544504,0.0207948278031029,0.999783764189376,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.12079632679487,-1.45651937610941e-17,0.101411272958268,0.994844587720607
33,-0.00823592563059256,0.975418820333025,-1.00865411139259,1.04879027247463,-0.0436154447973153,0.0229597097692254,0.12846678347233,0.0140468371740774,3.13207583309526,-0.0745543933650605,0.0823137789734421,1.06725795670141,-0.0291995223012784,0.999573603041525,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.17079632679487,-1.36822929691678e-17,0.101411272958268,0.994844587720607
34,-0.0604843402161126,0.976663607667506,-1.00848128722743,1.04029681363442,-0.0372187679245804,0.0212327115705345,0.125565998505397,0.0115090154485628,3.1854693162498,-0.0686811549867585,0.0874760011325707,1.0639684599162,-0.0791208888067237,0.99686502845394,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.22079632679487,-1.41237433651309e-17,0.101411272958268,0.994844587720607
35,-0.112316307130263,0.974838580497325,-1.00822127534354,1.03327420305448,-0.0315819624739373,0.0196529667415872,0.122840618639894,0.00938219790630246,3.23872148577457,-0.0625074890981211,0.0919313420901618,1.06013931979713,-0.128844494295515,0.991664810452491,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.27079632679487,-1.52273693550388e-17,0.101411272958268,0.994844587720607
36,-0.163626889509697,0.970029902278112,-1.00789625788689,1.02749163060453,-0.0266656310498265,0.0181985316607255,0.120320328540067,0.00762216184295566,3.29180418822873,-0.0562903982651165,0.0956460362691424,1.05596284934924,-0.178246055649482,0.98398594687396,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.32079632679487,-1.50066441570572e-17,0.101411272958268,0.994844587720607
37,-0.214310005178501,0.962322639028934,-1.007525506477,1.02274299327001,-0.022416323787371,0.0168519840771032,0.118021034793576,0.00618191256210104,3.34469831122699,-0.0502280290068526,0.098637264018817,1.05160074064322,-0.227202094693078,0.973847630878219,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.37079632679487,-1.45651937610941e-17,0.101411272958268,0.994844587720607
38,-0.264258897327845,0.951801008121167,-1.00712533577047,1.01884825022679,-0.0187722538109781,0.0155997440120436,0.115947537649417,0.00501477763761302,3.3973925805815,-0.0444649806332248,0.100957186522363,1.04718496761117,-0.275590246824504,0.961275202975325,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.42079632679487,-1.45651937610941e-17,0.101411272958268,0.994844587720607
39,-0.313366629396851,0.938548724695678,-1.00670921241314,1.01565313293236,-0.0156679669557107,0.0144313703663111,0.114096081570838,0.00407658501888201,3.4498822859389,-0.0390990729691206,0.102679582455256,1.0428198198063,-0.323289566863495,0.946300087687441,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.47079632679487,-1.43444685631125e-17,0.101411272958268,0.994844587720607
40,-0.361526585626497,0.922649401477088,-1.00628796735594,1.01302770338021,-0.0130379701212195,0.0133388993141391,0.112456672162146,0.00332706443565219,3.50216802321911,-0.034188795727499,0.103889155281846,1.03858466922232,-0.370180831351279,0.928959715003897,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.52079632679487,-1.45651937610941e-17,0.101411272958268,0.994844587720607
41,-0.40863296287822,0.904186967711767,-1.00587006988489,1.01086417881104,-0.0108193909383098,0.0123162582061233,0.111015091773468,0.00273061997305747,3.55425451686532,-0.0297608283086674,0.104673385371971,1.03453713659898,-0.416146836547135,0.909297426825711,-1,1,6.09166620000555e-17,0,0.101585905439654,6.17763623779416e-18,3.57079632679487,-1.41237433651309e-17,0.101411272958268,0.994844587720607
